Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name,Scan Type,High-Level Science Products,Ang Sep (')
LBQ404IMQ,IC1613-010501-020849,16.25269167,2.147016667,2,2012-11-17T11:50:31.493000,2012-11-17T11:51:01.493000,30,COS   ,PSA,MIRRORA,0,12587,2013-11-17T14:55:14,,,,3.659342324
LE4S07010,IC1613-62024,16.25269167,2.147016667,0,2020-06-27T03:26:40.220000,2020-06-27T07:11:21.197000,7300.448,COS   ,PSA,G130M,1291,15880,2020-06-27T14:05:31,LE4S07010,,,3.659342324
LE4S07020,IC1613-62024,16.25269167,2.147016667,0,2020-06-27T08:04:11.227000,2020-06-27T08:46:25.213000,2400.352,COS   ,PSA,G130M,1309,15880,2020-06-27T13:58:35,LE4S07020,,,3.659342324
LE4S07FLQ,IC1613-62024,16.25269167,2.147016667,0,2020-06-27T03:21:47.323000,2020-06-27T03:21:50.323000,3,COS   ,PSA,MIRRORA,0,15880,2020-06-27T12:35:34,,,,3.659342324
LE4S08010,IC1613-62024,16.25269167,2.147016667,0,2020-07-01T18:39:28.220000,2020-07-01T22:24:26.220000,7300.544,COS   ,PSA,G130M,1291,15880,2020-07-02T00:59:55,LE4S08010,,,3.659342324
LE4S08020,IC1613-62024,16.25269167,2.147016667,0,2020-07-01T23:17:16.220000,2020-07-01T23:59:30.207000,2400.352,COS   ,PSA,G130M,1309,15880,2020-07-02T00:53:05,LE4S08020,,,3.659342324
LE4S08L2Q,IC1613-62024,16.25269167,2.147016667,0,2020-07-01T18:34:35.327000,2020-07-01T18:34:38.323000,3,COS   ,PSA,MIRRORA,0,15880,2020-07-02T00:50:38,,,,3.659342324
LBQ409040,IC1613-010460-020916,16.24813333,2.154477778,2,2012-07-14T21:41:54.247000,2012-07-15T00:46:48.230000,4469.728,COS   ,PSA,G140L,1105,12587,2013-07-15T05:28:50,LBQ409040,,,3.671645684
LBQ409LBQ,IC1613-010460-020916,16.24813333,2.154477778,2,2012-07-14T21:29:52.997000,2012-07-14T21:34:38.997000,286,COS   ,PSA,G140L,1105,12587,2013-07-15T02:33:05,,,,3.671645684
LBQ409LCQ,IC1613-010460-020916,16.24813333,2.154477778,2,2012-07-14T21:38:39.270000,2012-07-14T21:38:59.270000,20,COS   ,PSA,G140L,1105,12587,2013-07-15T02:33:11,,,,3.671645684
LBQ406040,IC1613-010502-020805,16.25822083,2.13475,2,2012-11-11T12:43:07.207000,2012-11-11T15:35:47.237000,4283.712,COS   ,PSA,G140L,1105,12587,2013-11-11T20:27:25,LBQ406040,,,3.68641335
LBQ406MRQ,IC1613-010502-020805,16.25822083,2.13475,2,2012-11-11T12:28:40.487000,2012-11-11T12:29:10.487000,30,COS   ,PSA,MIRRORA,0,12587,2013-11-11T16:54:58,,,,3.68641335
LDHF2A010,IC1613-010502-020805,16.25822083,2.13475,1,2018-11-23T09:05:03.037000,2018-11-23T13:04:21.020000,7901.76,COS   ,PSA,G130M,1291,15156,2019-05-23T17:59:01,LDHF2A010,,,3.68641335
LDHF2AYDQ,IC1613-010502-020805,16.25822083,2.13475,1,2018-11-23T05:29:44.067000,2018-11-23T06:30:43.067000,3659,COS   ,PSA,G130M,1291,15156,2019-05-23T10:17:20,,,,3.68641335
LDHF2AYOQ,IC1613-010502-020805,16.25822083,2.13475,1,2018-11-23T07:30:41.917000,2018-11-23T07:30:53.917000,12,COS   ,PSA,G130M,1291,15156,2019-05-23T10:17:18,,,,3.68641335
LDHF2AYQQ,IC1613-010502-020805,16.25822083,2.13475,1,2018-11-23T08:10:50.010000,2018-11-23T08:11:02.010000,12,COS   ,PSA,G130M,1291,15156,2019-05-23T10:17:19,,,,3.68641335
LDHF2B010,IC1613-010502-020805,16.25822083,2.13475,1,2018-11-23T14:05:59.037000,2018-11-23T19:25:45.020000,10748.576,COS   ,PSA,G160M,1577,15156,2019-05-27T19:25:55,LDHF2B010,,,3.68641335
LDHF2BADQ,IC1613-010502-020805,16.25822083,2.13475,1,2018-11-23T13:49:21.683000,2018-11-23T13:55:28.683000,367,COS   ,PSA,G160M,1577,15156,2019-05-23T17:45:32,,,,3.68641335
LDHF2BAEQ,IC1613-010502-020805,16.25822083,2.13475,1,2018-11-23T13:58:20.380000,2018-11-23T13:58:42.380000,22,COS   ,PSA,G160M,1577,15156,2019-05-23T17:45:34,,,,3.68641335
LDHF2BAFQ,IC1613-010502-020805,16.25822083,2.13475,1,2018-11-23T14:02:46.747000,2018-11-23T14:03:08.747000,22,COS   ,PSA,G160M,1577,15156,2019-05-23T17:45:44,,,,3.68641335
LE4S10010,IC1613-61331,16.25083333,2.153638889,0,2020-06-18T20:49:34.207000,2020-06-19T01:59:44.220000,9000.704,COS   ,PSA,G130M,1291,15880,2020-06-19T04:52:37,LE4S10010,,,3.773509632
LE4S10020,IC1613-61331,16.25083333,2.153638889,0,2020-06-19T03:11:43.197000,2020-06-19T05:15:19.197000,2900.736,COS   ,PSA,G130M,1309,15880,2020-06-19T15:06:00,LE4S10020,,,3.773509632
LE4S10X9Q,IC1613-61331,16.25083333,2.153638889,0,2020-06-18T20:44:43.327000,2020-06-18T20:44:45.327000,2,COS   ,PSA,MIRRORA,0,15880,2020-06-19T00:16:25,,,,3.773509632
LE4S04010,IC1613-64066,16.258625,2.157805556,0,2020-06-19T23:58:34.207000,2020-06-20T03:03:07.230000,412,COS   ,PSA,G130M,1291,15880,2020-06-20T14:49:24,LE4S04010,,,4.300277703
LE4S04020,IC1613-64066,16.258625,2.157805556,0,2020-06-20T03:06:22.203000,2020-06-20T04:39:54.207000,1600,COS   ,PSA,G130M,1309,15880,2020-06-20T14:51:30,LE4S04020,,,4.300277703
LE4S04D7Q,IC1613-64066,16.258625,2.157805556,0,2020-06-19T23:39:02.830000,2020-06-19T23:45:29.827000,387,COS   ,PSA,G130M,1291,15880,2020-06-20T09:24:19,,,,4.300277703
LE4S04D8Q,IC1613-64066,16.258625,2.157805556,0,2020-06-19T23:51:45.820000,2020-06-19T23:51:54.820000,9,COS   ,PSA,G130M,1291,15880,2020-06-20T09:24:13,,,,4.300277703
LE4S04D9Q,IC1613-64066,16.258625,2.157805556,0,2020-06-19T23:54:05.820000,2020-06-19T23:54:14.820000,9,COS   ,PSA,G130M,1291,15880,2020-06-20T09:24:13,,,,4.300277703
LE4S24010,IC1613-64066,16.258625,2.157805556,0,2020-07-31T20:03:31.230000,2020-07-31T23:16:35.227000,4455.584,COS   ,PSA,G130M,1291,15880,2020-08-01T04:39:20,LE4S24010,,,4.300277703
LE4S24020,IC1613-64066,16.258625,2.157805556,0,2020-07-31T23:19:50.207000,2020-08-01T00:55:58.213000,1508.032,COS   ,PSA,G130M,1309,15880,2020-08-01T04:37:06,LE4S24020,,,4.300277703
LE4S24C7Q,IC1613-64066,16.258625,2.157805556,0,2020-07-31T19:48:33.133000,2020-07-31T19:55:00.133000,387,COS   ,PSA,G130M,1291,15880,2020-08-01T04:32:08,,,,4.300277703
LE4S24C8Q,IC1613-64066,16.258625,2.157805556,0,2020-07-31T19:58:02.047000,2020-07-31T19:58:11.047000,9,COS   ,PSA,G130M,1291,15880,2020-08-01T04:32:20,,,,4.300277703
LE4S24C9Q,IC1613-64066,16.258625,2.157805556,0,2020-07-31T20:01:27.067000,2020-07-31T20:01:36.070000,9,COS   ,PSA,G130M,1291,15880,2020-08-01T04:32:19,,,,4.300277703
LBQ405070,IC1613-010505-020923,16.2698625,2.156441667,2,2012-11-12T02:42:25.223000,2012-11-12T09:08:59.237000,6684.096,COS   ,PSA,G140L,1105,12587,2013-11-12T11:23:26,LBQ405070,,,4.833949985
LBQ405A1Q,IC1613-010505-020923,16.2698625,2.156441667,2,2012-11-12T02:36:23.493000,2012-11-12T02:36:53.493000,30,COS   ,PSA,MIRRORA,0,12587,2013-11-12T06:36:19,,,,4.833949985
LE4S11010,IC1613-67559,16.2698625,2.156441667,0,2020-06-29T17:16:13.213000,2020-06-29T21:09:21.227000,7300.544,COS   ,PSA,G130M,1291,15880,2020-06-30T02:48:10,LE4S11010,,,4.833949985
LE4S11020,IC1613-67559,16.2698625,2.156441667,0,2020-06-29T22:02:10.203000,2020-06-29T22:44:35.213000,263.104,COS   ,PSA,G130M,1309,15880,2020-06-30T02:39:46,LE4S11020,,,4.833949985
LE4S11E0Q,IC1613-67559,16.2698625,2.156441667,0,2020-06-29T15:40:13.307000,2020-06-29T15:40:15.310000,2,COS   ,PSA,MIRRORA,0,15880,2020-06-30T02:34:18,,,,4.833949985
LE4S25010,IC1613-67559,16.2698625,2.156441667,0,2020-08-06T08:02:03.197000,2020-08-06T09:36:48.203000,1869.024,COS   ,PSA,G130M,1309,15880,2020-08-06T15:57:37,LE4S25010,,,4.833949985
LE4S25QGQ,IC1613-67559,16.2698625,2.156441667,0,2020-08-06T07:57:07.327000,2020-08-06T07:57:09.323000,2,COS   ,PSA,MIRRORA,0,15880,2020-08-06T15:53:12,,,,4.833949985
LBQ402040,IC1613-010503-021004,16.26278333,2.167927778,2,2012-11-03T20:47:29.253000,2012-11-03T22:50:54.213000,4283.68,COS   ,PSA,G140L,1105,12587,2013-11-04T02:44:10,LBQ402040,,,4.859956098
LBQ402CUQ,IC1613-010503-021004,16.26278333,2.167927778,2,2012-11-03T19:45:55.493000,2012-11-03T19:46:25.493000,30,COS   ,PSA,MIRRORA,0,12587,2013-11-04T00:14:37,,,,4.859956098
LBQ403040,IC1613-010503-021004,16.26278333,2.167927778,2,2012-11-10T11:11:24.230000,2012-11-10T14:03:53.223000,4283.744,COS   ,PSA,G140L,1105,12587,2013-11-10T18:32:37,LBQ403040,,,4.859956098
LBQ403G5Q,IC1613-010503-021004,16.26278333,2.167927778,2,2012-11-10T10:56:02.503000,2012-11-10T10:56:32.503000,30,COS   ,PSA,MIRRORA,0,12587,2013-11-10T16:58:18,,,,4.859956098
LE4S05010,IC1613-B2,16.26278333,2.167927778,0,2020-06-25T18:00:18.203000,2020-06-25T21:25:04.220000,5850.464,COS   ,PSA,G130M,1291,15880,2020-06-26T03:34:08,LE4S05010,,,4.859956098
LE4S05020,IC1613-B2,16.26278333,2.167927778,0,2020-06-25T21:28:28.220000,2020-06-25T23:24:19.197000,3600.544,COS   ,PSA,G130M,1309,15880,2020-06-26T03:30:09,LE4S05020,,,4.859956098
LE4S05YKQ,IC1613-B2,16.26278333,2.167927778,0,2020-06-25T17:55:25.307000,2020-06-25T17:55:28.307000,3,COS   ,PSA,MIRRORA,0,15880,2020-06-26T03:25:53,,,,4.859956098
LE4S06010,IC1613-B2,16.26278333,2.167927778,0,2020-06-26T00:21:40.220000,2020-06-26T04:10:36.207000,7300.576,COS   ,PSA,G130M,1291,15880,2020-06-26T13:19:20,LE4S06010,,,4.859956098
LE4S06020,IC1613-B2,16.26278333,2.167927778,0,2020-06-26T05:03:27.197000,2020-06-26T05:45:57.197000,2550.176,COS   ,PSA,G130M,1309,15880,2020-06-26T13:09:30,LE4S06020,,,4.859956098
LE4S06Z2Q,IC1613-B2,16.26278333,2.167927778,0,2020-06-26T00:16:47.327000,2020-06-26T00:16:50.323000,3,COS   ,PSA,MIRRORA,0,15880,2020-06-26T03:25:54,,,,4.859956098
LBQ407010,IC1613-010501-021041,16.2538125,2.178188889,2,2012-07-19T13:03:53.223000,2012-07-19T15:09:19.237000,4494.784,COS   ,PSA,G140L,1105,12587,2013-07-19T22:57:42,LBQ407010,,,4.887407458
LBQ407WLQ,IC1613-010501-021041,16.2538125,2.178188889,2,2012-07-19T12:52:17.030000,2012-07-19T12:57:03.030000,286,COS   ,PSA,G140L,1105,12587,2013-07-19T17:04:59,,,,4.887407458
LBQ407WMQ,IC1613-010501-021041,16.2538125,2.178188889,2,2012-07-19T13:00:40.070000,2012-07-19T13:00:55.070000,15,COS   ,PSA,G140L,1105,12587,2013-07-19T17:05:04,,,,4.887407458
LE4S09010,IC1613-67684,16.27041667,2.159055556,0,2020-06-29T07:59:34.207000,2020-06-29T11:37:21.197000,6900.544,COS   ,PSA,G130M,1291,15880,2020-06-30T02:44:58,LE4S09010,,,4.939856752
LE4S09020,IC1613-67684,16.27041667,2.159055556,0,2020-06-29T12:30:11.197000,2020-06-29T14:25:47.213000,2199.968,COS   ,PSA,G130M,1309,15880,2020-06-30T02:38:56,LE4S09020,,,4.939856752
LE4S09CRQ,IC1613-67684,16.27041667,2.159055556,0,2020-06-29T07:44:12.340000,2020-06-29T07:52:38.340000,506,COS   ,PSA,MIRRORA,0,15880,2020-06-29T11:30:40,,,,4.939856752
LE4S09D2Q,IC1613-67684,16.27041667,2.159055556,0,2020-06-29T07:54:43.327000,2020-06-29T07:54:45.327000,2,COS   ,PSA,MIRRORA,0,15880,2020-06-29T11:30:44,,,,4.939856752
LBQ408010,IC1613-010506-020931,16.27654167,2.158705556,2,2012-07-19T16:15:26.213000,2012-07-19T18:20:52.230000,4494.752,COS   ,PSA,G140L,1105,12587,2013-07-20T00:23:43,LBQ408010,,,5.25098555
LBQ408X9Q,IC1613-010506-020931,16.27654167,2.158705556,2,2012-07-19T16:03:50.023000,2012-07-19T16:08:36.023000,286,COS   ,PSA,G140L,1105,12587,2013-07-19T22:54:02,,,,5.25098555
LBQ408XAQ,IC1613-010506-020931,16.27654167,2.158705556,2,2012-07-19T16:12:13.127000,2012-07-19T16:12:28.127000,15,COS   ,PSA,G140L,1105,12587,2013-07-19T22:54:07,,,,5.25098555
LE4S03010,IC1613-B3,16.27654167,2.158705556,0,2020-06-09T20:46:40.220000,2020-06-09T22:29:21.207000,3123.36,COS   ,PSA,G130M,1291,15880,2020-06-10T02:58:05,LE4S03010,,,5.25098555
LE4S03020,IC1613-B3,16.27654167,2.158705556,0,2020-06-09T22:33:04.187000,2020-06-09T22:54:49.213000,960.064,COS   ,PSA,G130M,1309,15880,2020-06-10T02:59:15,LE4S03020,,,5.25098555
LE4S03JKQ,IC1613-B3,16.27654167,2.158705556,0,2020-06-09T20:41:24.957000,2020-06-09T20:41:31.257000,6.3,COS   ,PSA,G130M,1291,15880,2020-06-10T01:11:46,,,,5.25098555
LE4S03JLQ,IC1613-B3,16.27654167,2.158705556,0,2020-06-09T20:44:35.933000,2020-06-09T20:44:42.233000,6.3,COS   ,PSA,G130M,1291,15880,2020-06-10T01:11:42,,,,5.25098555
LC1Q01010,IC1613-A13,16.27604167,2.178611111,3,2013-06-05T19:57:21.910000,2013-06-05T20:29:12.910000,1911.2,COS   ,PSA,G130M,1291,12867,2014-06-06T02:17:16,LC1Q01010,,,5.881076355
LC1Q01020,IC1613-A13,16.27604167,2.178611111,3,2013-06-05T21:16:24.917000,2013-06-05T22:01:53.917000,2729.216,COS   ,PSA,G130M,1327,12867,2014-06-06T04:35:52,LC1Q01020,,,5.881076355
LC1Q01UMQ,IC1613-A13,16.27604167,2.178611111,3,2013-06-05T19:42:14.660000,2013-06-05T19:49:35.660000,441,COS   ,PSA,G130M,1291,12867,2014-06-06T02:10:57,,,,5.881076355
LC1Q01UNQ,IC1613-A13,16.27604167,2.178611111,3,2013-06-05T19:50:18.493000,2013-06-05T19:52:08.493000,110,COS   ,PSA,G130M,1291,12867,2014-06-06T02:11:12,,,,5.881076355
LC1Q01UOQ,IC1613-A13,16.27604167,2.178611111,3,2013-06-05T19:55:18.647000,2013-06-05T19:55:25.647000,7,COS   ,PSA,G130M,1291,12867,2014-06-06T02:11:17,,,,5.881076355
LC1Q02010,IC1613-A13,16.27604167,2.178611111,3,2013-06-15T22:24:59.927000,2013-06-15T22:55:17.927000,1818.176,COS   ,PSA,G160M,1577,12867,2014-06-16T02:05:16,LC1Q02010,,,5.881076355
LC1Q02020,IC1613-A13,16.27604167,2.178611111,3,2013-06-15T23:41:56.917000,2013-06-16T00:27:25.917000,2729.152,COS   ,PSA,G160M,1589,12867,2014-06-16T02:06:11,LC1Q02020,,,5.881076355
LC1Q02030,IC1613-A13,16.27604167,2.178611111,3,2013-06-16T01:17:46.900000,2013-06-16T02:03:15.900000,2729.152,COS   ,PSA,G160M,1611,12867,2014-06-16T03:09:18,LC1Q02030,,,5.881076355
LC1Q02040,IC1613-A13,16.27604167,2.178611111,3,2013-06-16T02:56:06.933000,2013-06-16T03:41:35.933000,2729.184,COS   ,PSA,G160M,1623,12867,2014-06-16T06:14:12,LC1Q02040,,,5.881076355
LC1Q02K6Q,IC1613-A13,16.27604167,2.178611111,3,2013-06-15T22:07:28.613000,2013-06-15T22:16:39.613000,551,COS   ,PSA,G160M,1577,12867,2014-06-16T02:01:24,,,,5.881076355
LC1Q02K7Q,IC1613-A13,16.27604167,2.178611111,3,2013-06-15T22:17:36.700000,2013-06-15T22:19:39.700000,123,COS   ,PSA,G160M,1577,12867,2014-06-16T02:01:30,,,,5.881076355
LC1Q02K8Q,IC1613-A13,16.27604167,2.178611111,3,2013-06-15T22:22:57.237000,2013-06-15T22:23:10.237000,13,COS   ,PSA,G160M,1577,12867,2014-06-16T02:01:35,,,,5.881076355
LE4S02010,IC1613-A13,16.27604167,2.178611111,0,2019-11-18T18:21:41.690000,2019-11-18T18:51:55.707000,1680.352,COS   ,PSA,G130M,1291,15880,2019-11-18T21:46:41,LE4S02010,,,5.881076355
LE4S02HOQ,IC1613-A13,16.27604167,2.178611111,0,2019-11-18T18:06:33.650000,2019-11-18T18:14:41.650000,488,COS   ,PSA,MIRRORA,0,15880,2019-11-18T21:42:02,,,,5.881076355
LE4S02HZQ,IC1613-A13,16.27604167,2.178611111,0,2019-11-18T18:16:50.810000,2019-11-18T18:16:52.310000,1.5,COS   ,PSA,MIRRORA,0,15880,2019-11-18T21:42:27,,,,5.881076355
LBQ401070,IC1613-010506-021043,16.27606667,2.178652778,2,2012-07-27T17:48:38.213000,2012-07-27T22:41:04.230000,6684.128,COS   ,PSA,G140L,1105,12587,2013-07-28T01:18:41,LBQ401070,,,5.883803276
LBQ401HRQ,IC1613-010506-021043,16.27606667,2.178652778,2,2012-07-27T17:33:17.543000,2012-07-27T17:33:47.543000,30,COS   ,PSA,MIRRORA,0,12587,2013-07-27T20:04:41,,,,5.883803276
LC1Q05010,WLM-A11,0.499875,-15.472,3,2013-06-13T19:15:04.917000,2013-06-13T19:46:40.917000,1896.192,COS   ,PSA,G130M,1291,12867,2014-06-13T23:28:31,LC1Q05010,,,0.794367989
LC1Q05020,WLM-A11,0.499875,-15.472,3,2013-06-13T20:32:31.927000,2013-06-13T21:18:00.927000,2729.184,COS   ,PSA,G130M,1327,12867,2014-06-14T01:15:12,LC1Q05020,,,0.794367989
LC1Q05XUQ,WLM-A11,0.499875,-15.472,3,2013-06-13T18:59:42.757000,2013-06-13T19:07:12.757000,450,COS   ,PSA,G130M,1291,12867,2014-06-13T23:23:50,,,,0.794367989
LC1Q05XVQ,WLM-A11,0.499875,-15.472,3,2013-06-13T19:07:56.510000,2013-06-13T19:09:47.510000,111,COS   ,PSA,G130M,1291,12867,2014-06-13T23:23:55,,,,0.794367989
LC1Q05XWQ,WLM-A11,0.499875,-15.472,3,2013-06-13T19:13:01.717000,2013-06-13T19:13:09.717000,8,COS   ,PSA,G130M,1291,12867,2014-06-13T23:24:01,,,,0.794367989
LC1Q06010,WLM-A11,0.499875,-15.472,3,2013-06-14T19:11:59.927000,2013-06-14T19:42:04.923000,1805.184,COS   ,PSA,G160M,1577,12867,2014-06-15T00:23:12,LC1Q06010,,,0.794367989
LC1Q06020,WLM-A11,0.499875,-15.472,3,2013-06-14T20:28:12.917000,2013-06-14T21:13:41.917000,2729.184,COS   ,PSA,G160M,1589,12867,2014-06-15T00:24:16,LC1Q06020,,,0.794367989
LC1Q06030,WLM-A11,0.499875,-15.472,3,2013-06-14T22:04:16.917000,2013-06-14T22:49:45.917000,2729.184,COS   ,PSA,G160M,1611,12867,2014-06-15T04:56:47,LC1Q06030,,,0.794367989
LC1Q06040,WLM-A11,0.499875,-15.472,3,2013-06-14T23:43:48.917000,2013-06-15T00:29:17.917000,2729.152,COS   ,PSA,G160M,1623,12867,2014-06-15T04:57:42,LC1Q06040,,,0.794367989
LC1Q06CSQ,WLM-A11,0.499875,-15.472,3,2013-06-14T18:54:16.710000,2013-06-14T19:03:36.710000,560,COS   ,PSA,G160M,1577,12867,2014-06-15T00:18:50,,,,0.794367989
LC1Q06CTQ,WLM-A11,0.499875,-15.472,3,2013-06-14T19:04:31.677000,2013-06-14T19:06:33.677000,122,COS   ,PSA,G160M,1577,12867,2014-06-15T00:18:55,,,,0.794367989
LC1Q06CUQ,WLM-A11,0.499875,-15.472,3,2013-06-14T19:09:57.237000,2013-06-14T19:10:11.237000,14,COS   ,PSA,G160M,1577,12867,2014-06-15T00:19:00,,,,0.794367989
LE2P01010,WLM,0.502222083,-15.49789167,1,2020-06-20T13:58:52.220000,2020-06-20T17:49:45.203000,7880.704,COS   ,PSA,G130M,1291,15967,2020-12-21T04:37:33,LE2P01010,,,2.290133451
LE2P01FOQ,WLM,0.502222083,-15.49789167,1,2020-06-20T13:53:35.323000,2020-06-20T13:53:50.323000,15,COS   ,PSA,MIRRORA,0,15967,2020-12-21T04:26:01,,,,2.290133451
LE2P02010,WLM,0.502222083,-15.49789167,1,2020-06-24T18:07:20.220000,2020-06-24T21:57:10.220000,7849.44,COS   ,PSA,G160M,1600,15967,2020-12-25T00:01:19,LE2P02010,,,2.290133451
LE2P02TNQ,WLM,0.502222083,-15.49789167,1,2020-06-24T18:01:16.347000,2020-06-24T18:01:31.350000,15,COS   ,PSA,MIRRORA,0,15967,2020-12-24T23:55:57,,,,2.290133451
LE2P03010,WLM,0.502222083,-15.49789167,1,2020-06-26T08:14:14.207000,2020-06-26T12:06:03.277000,7849.472,COS   ,PSA,G160M,1600,15967,2020-12-26T13:55:29,LE2P03010,,,2.290133451
LE2P03B8Q,WLM,0.502222083,-15.49789167,1,2020-06-26T08:08:10.333000,2020-06-26T08:08:25.333000,15,COS   ,PSA,MIRRORA,0,15967,2020-12-26T13:50:12,,,,2.290133451
LE2P07010,LEO-P,155.4380071,18.08803611,1,2020-05-27T18:46:05.213000,2020-05-28T00:13:15.213000,10751.744,COS   ,PSA,G130M,1291,15967,2020-11-28T15:13:45,LE2P07010,,,0.006657579
LE2P07RVQ,LEO-P,155.4380071,18.08803611,1,2020-05-27T18:40:08.317000,2020-05-27T18:40:43.317000,35,COS   ,PSA,MIRRORA,0,15967,2020-11-28T02:16:47,,,,0.006657579
LE2P08010,LEO-P,155.4380071,18.08803611,1,2020-04-18T10:58:01.277000,2020-04-18T16:25:08.207000,10751.744,COS   ,PSA,G130M,1291,15967,2020-10-19T13:25:22,LE2P08010,,,0.006657579
LE2P08A7Q,LEO-P,155.4380071,18.08803611,1,2020-04-18T10:52:04.317000,2020-04-18T10:52:39.317000,35,COS   ,PSA,MIRRORA,0,15967,2020-10-18T15:34:18,,,,0.006657579
LE2P09010,LEO-P,155.4380071,18.08803611,1,2020-04-19T07:31:48.187000,2020-04-19T14:39:31.213000,13494.464,COS   ,PSA,G160M,1600,15967,2020-10-20T03:25:46,LE2P09010,,,0.006657579
LE2P09D2Q,LEO-P,155.4380071,18.08803611,1,2020-04-19T05:55:49.340000,2020-04-19T05:56:24.340000,35,COS   ,PSA,MIRRORA,0,15967,2020-10-19T15:17:12,,,,0.006657579
LE2P10010,LEO-P,155.4380071,18.08803611,1,2020-04-19T15:34:25.213000,2020-04-19T22:36:04.207000,13494.592,COS   ,PSA,G160M,1600,15967,2020-10-20T03:27:19,LE2P10010,,,0.006657579
LE2P10DEQ,LEO-P,155.4380071,18.08803611,1,2020-04-19T15:27:41.373000,2020-04-19T15:28:16.373000,35,COS   ,PSA,MIRRORA,0,15967,2020-10-20T03:19:57,,,,0.006657579
LE2P11010,LEO-P,155.4380071,18.08803611,1,2020-05-28T04:18:49.213000,2020-05-28T11:20:30.220000,13494.4,COS   ,PSA,G160M,1600,15967,2020-11-28T15:19:48,LE2P11010,,,0.006657579
LE2P11UHQ,LEO-P,155.4380071,18.08803611,1,2020-05-28T04:12:05.307000,2020-05-28T04:12:40.307000,35,COS   ,PSA,MIRRORA,0,15967,2020-11-28T15:13:20,,,,0.006657579
LE2P12010,LEO-P,155.4380071,18.08803611,1,2020-04-11T08:53:32.220000,2020-04-11T12:50:39.213000,7914.368,COS   ,PSA,G160M,1600,15967,2020-10-11T20:17:29,LE2P12010,,,0.006657579
LE2P12JEQ,LEO-P,155.4380071,18.08803611,1,2020-04-11T07:17:33.310000,2020-04-11T07:18:08.310000,35,COS   ,PSA,MIRRORA,0,15967,2020-10-11T20:14:09,,,,0.006657579
LE5B01010,J095927.53+304457.7,149.8647175,30.74938333,0,2020-04-18T22:02:19.230000,2020-04-19T00:19:13.197000,5214.336,COS   ,PSA,G160M,1533,15921,2020-10-19T13:20:47,LE5B01010,,,0.292106162
LE5B02010,J095927.53+304457.7,149.8647175,30.74938333,0,2020-05-01T05:25:28.220000,2020-05-01T07:47:42.220000,5214.144,COS   ,PSA,G160M,1533,15921,2020-11-01T15:31:03,LE5B02010,,,0.292106162
LE5B03010,J095927.53+304457.7,149.8647175,30.74938333,0,2020-04-22T06:57:33.213000,2020-04-22T09:19:43.213000,2814.144,COS   ,PSA,G160M,1533,15921,2020-10-22T14:44:02,LE5B03010,,,0.292106162
LE5B04010,J095927.53+304457.7,149.8647175,30.74938333,0,2020-04-22T10:13:26.237000,2020-04-22T12:30:20.203000,5214.24,COS   ,PSA,G160M,1533,15921,2020-10-22T14:44:39,LE5B04010,,,0.292106162
LE5B23010,J095927.53+304457.7,149.8647175,30.74938333,0,2020-10-23T00:04:40.790000,2020-10-23T00:44:40.790000,2400.16,COS   ,PSA,G160M,1533,15921,2021-04-23T04:05:10,LE5B23010,,,0.292106162
#LE5B05010,J095930.22+304437.0,149.8759579,30.74363056,0,2020-05-01T08:41:27.260000,2020-05-01T10:58:23.277000,5214.304,COS   ,PSA,G160M,1533,15921,2020-11-01T15:31:12,LE5B05010,,,0.826758837
LE5B06010,J095930.22+304437.0,149.8759579,30.74363056,0,2020-04-27T17:18:09.213000,2020-04-27T19:35:04.207000,5214.176,COS   ,PSA,G160M,1533,15921,2020-10-28T02:29:05,LE5B06010,,,0.826758837
LE5B07010,J095930.22+304437.0,149.8759579,30.74363056,0,2020-04-29T12:11:54.207000,2020-04-29T14:28:51.213000,5214.336,COS   ,PSA,G160M,1533,15921,2020-10-29T16:00:27,LE5B07010,,,0.826758837
LE5B08010,J095930.22+304437.0,149.8759579,30.74363056,0,2020-04-28T05:55:26.300000,2020-04-28T08:17:38.220000,5214.304,COS   ,PSA,G160M,1533,15921,2020-10-28T12:12:01,LE5B08010,,,0.826758837
#LEND01010,J095921.90+304518.1,149.84125,30.75501944,0,2022-05-07T07:42:46.760000,2022-05-07T09:55:39.783000,5032.256,COS   ,PSA,G160M,1589,16717,2022-05-07T12:51:12,LEND01010,,,1.108118238
LEND02010,J095921.90+304518.1,149.84125,30.75501944,0,2022-05-08T01:10:31.787000,2022-05-08T03:23:24.777000,5032.256,COS   ,PSA,G160M,1589,16717,2022-11-08T05:15:01,LEND02010,,,1.108118238
LEND03010,J095921.90+304518.1,149.84125,30.75501944,0,2022-05-06T09:29:16.777000,2022-05-06T11:42:09.767000,5032.32,COS   ,PSA,G160M,1589,16717,2022-11-06T14:45:34,LEND03010,,,1.108118238
LEND04010,J095921.90+304518.1,149.84125,30.75501944,0,2022-05-05T08:05:16.777000,2022-05-05T10:18:09.770000,5032.192,COS   ,PSA,G160M,1589,16717,2022-11-05T13:20:14,LEND04010,,,1.108118238
