Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name,Scan Type,High-Level Science Products,Ang Sep (')
LB2A17010,CL-NGC-346-MPG-299,14.7300833,-72.1517222,3,12/15/09 14:21,12/15/09 14:27,335.008,COS   ,PSA,G130M,1291,11625,12/16/10 2:59,LB2A17010,,,37.711
LB2A17020,CL-NGC-346-MPG-299,14.7300833,-72.1517222,3,12/15/09 15:04,12/15/09 15:09,334.016,COS   ,PSA,G130M,1327,11625,12/16/10 2:59,LB2A17020,,,37.711
LB2A17030,CL-NGC-346-MPG-299,14.7300833,-72.1517222,3,12/15/09 15:45,12/15/09 15:55,600.192,COS   ,PSA,G160M,1577,11625,12/16/10 3:08,LB2A17030,,,37.711
LB2A17040,CL-NGC-346-MPG-299,14.7300833,-72.1517222,3,12/15/09 16:40,12/15/09 16:50,600.192,COS   ,PSA,G160M,1623,11625,12/16/10 3:08,LB2A17040,,,37.711
LB2A17LLQ,CL-NGC-346-MPG-299,14.7300833,-72.1517222,3,12/15/09 14:08,12/15/09 14:15,383,COS   ,PSA,G130M,1291,11625,12/16/10 2:48,,,,37.711
LB2A17LMQ,CL-NGC-346-MPG-299,14.7300833,-72.1517222,3,12/15/09 14:16,12/15/09 14:18,112,COS   ,PSA,G130M,1291,11625,12/16/10 2:48,,,,37.711
LB2A17LNQ,CL-NGC-346-MPG-299,14.7300833,-72.1517222,3,12/15/09 14:19,12/15/09 14:19,0.3,COS   ,PSA,G130M,1291,11625,12/16/10 2:48,,,,37.711
LB2A09010,AZV-267,15.3153333,-72.1098333,3,8/2/10 11:06,8/2/10 11:11,320.992,COS   ,PSA,G130M,1291,11625,8/2/11 13:09,LB2A09010,,,39.818
LB2A09020,AZV-267,15.3153333,-72.1098333,3,8/2/10 11:15,8/2/10 11:21,321.024,COS   ,PSA,G130M,1327,11625,8/2/11 13:12,LB2A09020,,,39.818
LB2A09030,AZV-267,15.3153333,-72.1098333,3,8/2/10 11:49,8/2/10 11:59,600.192,COS   ,PSA,G160M,1577,11625,8/2/11 13:16,LB2A09030,,,39.818
LB2A09040,AZV-267,15.3153333,-72.1098333,3,8/2/10 12:04,8/2/10 12:14,600.192,COS   ,PSA,G160M,1623,11625,8/2/11 15:20,LB2A09040,,,39.818
LB2A09DMQ,AZV-267,15.3153333,-72.1098333,3,8/2/10 10:51,8/2/10 10:58,420,COS   ,PSA,G130M,1291,11625,8/2/11 13:02,,,,39.818
LB2A09DNQ,AZV-267,15.3153333,-72.1098333,3,8/2/10 10:59,8/2/10 11:01,150,COS   ,PSA,G130M,1291,11625,8/2/11 13:02,,,,39.818
LB2A09DOQ,AZV-267,15.3153333,-72.1098333,3,8/2/10 11:04,8/2/10 11:04,0.2,COS   ,PSA,G130M,1291,11625,8/2/11 13:02,,,,39.818
LBP507070,AV456,17.7323708,-72.7156444,2,7/25/12 0:42,7/25/12 2:07,4350.784,COS   ,PSA,G160M,1577,12581,7/25/13 7:17,LBP507070,,,46.966
LBP507080,AV456,17.7323708,-72.7156444,2,7/25/12 2:11,7/25/12 3:42,4550.784,COS   ,PSA,G160M,1589,12581,7/25/13 8:27,LBP507080,,,46.966
LBP507090,AV456,17.7323708,-72.7156444,2,7/25/12 3:46,7/25/12 4:49,3350.816,COS   ,PSA,G160M,1600,12581,7/25/13 10:17,LBP507090,,,46.966
LBP5070A0,AV456,17.7323708,-72.7156444,2,7/25/12 5:02,7/25/12 5:08,330.016,COS   ,PSA,G130M,1327,12581,7/25/13 9:04,LBP5070A0,,,46.966
#LAAF1A040,SK-155,18.7091749,-73.3382735,1,9/1/09 1:21,9/1/09 1:26,60,COS   ,PSA,G130M,1291,11489,9/9/09 16:00,LAAF1A040,,,71.714
#LAAF1A090,SK-155,18.7091749,-73.3382735,1,9/1/09 2:56,9/1/09 3:00,60.032,COS   ,PSA,G130M,1291,11489,9/9/09 16:00,LAAF1A090,,,71.714
#LAAF1A0E0,SK-155,18.7091749,-73.3382735,1,9/1/09 4:48,9/1/09 5:27,140.032,COS   ,PSA,G160M,1623,11489,9/9/09 16:00,LAAF1A0E0,,,71.714
#LAAF1A030,SK-155,18.7094316,-73.3382085,1,9/1/09 0:59,9/1/09 1:03,60,COS   ,PSA,G130M,1291,11489,9/9/09 16:00,LAAF1A030,,,71.716
#LAAF1A080,SK-155,18.7094316,-73.3382085,1,9/1/09 2:49,9/1/09 2:53,60.032,COS   ,PSA,G130M,1291,11489,9/9/09 16:00,LAAF1A080,,,71.716
#LAAF1A0D0,SK-155,18.7094316,-73.3382085,1,9/1/09 4:39,9/1/09 4:46,140.032,COS   ,PSA,G160M,1623,11489,9/9/09 16:00,LAAF1A0D0,,,71.716
LAAF1A010,SK-155,18.7094167,-73.3382778,1,8/31/09 23:03,9/1/09 0:46,840.128,COS   ,PSA,G130M,1291,11489,9/9/09 16:00,LAAF1A010,,,71.718
LAAF1A060,SK-155,18.7094167,-73.3382778,1,9/1/09 2:15,9/1/09 2:38,560.064,COS   ,PSA,G130M,1291,11489,9/9/09 16:00,LAAF1A060,,,71.718
LAAF1A0B0,SK-155,18.7094167,-73.3382778,1,9/1/09 3:50,9/1/09 4:25,1040.096,COS   ,PSA,G160M,1623,11489,9/9/09 16:00,LAAF1A0B0,,,71.718
LAAF1AISQ,SK-155,18.7094167,-73.3382778,1,8/31/09 22:09,8/31/09 22:19,621,COS   ,PSA,G130M,1291,11489,9/9/09 16:00,,,,71.718
LAAF1AITQ,SK-155,18.7094167,-73.3382778,1,8/31/09 22:21,8/31/09 22:24,170,COS   ,PSA,G130M,1291,11489,9/9/09 16:00,,,,71.718
LAAF1AIUQ,SK-155,18.7094167,-73.3382778,1,8/31/09 22:24,8/31/09 22:26,106,COS   ,PSA,G130M,1291,11489,9/9/09 16:00,,,,71.718
#LAAF1AIVQ,SK-155,18.7094167,-73.3382778,1,8/31/09 22:29,8/31/09 22:29,1,COS   ,PSA,G130M,1291,11489,9/9/09 16:00,,,,71.718
#LAAF1A050,SK-155,18.7094017,-73.3383471,1,9/1/09 1:28,9/1/09 1:33,60.032,COS   ,PSA,G130M,1291,11489,9/9/09 16:00,LAAF1A050,,,71.719
#LAAF1A0A0,SK-155,18.7094017,-73.3383471,1,9/1/09 3:02,9/1/09 3:07,60.032,COS   ,PSA,G130M,1291,11489,9/9/09 16:00,LAAF1A0A0,,,71.719
#LAAF1A0F0,SK-155,18.7094017,-73.3383471,1,9/1/09 5:30,9/1/09 5:37,140.064,COS   ,PSA,G160M,1623,11489,9/9/09 16:00,LAAF1A0F0,,,71.719
#LAAF1A020,SK-155,18.7096584,-73.3382821,1,9/1/09 0:52,9/1/09 0:56,60.032,COS   ,PSA,G130M,1291,11489,9/9/09 16:00,LAAF1A020,,,71.722
#LAAF1A070,SK-155,18.7096584,-73.3382821,1,9/1/09 2:42,9/1/09 2:47,60,COS   ,PSA,G130M,1291,11489,9/9/09 16:00,LAAF1A070,,,71.722
#LAAF1A0C0,SK-155,18.7096584,-73.3382821,1,9/1/09 4:30,9/1/09 4:36,140.032,COS   ,PSA,G160M,1623,11489,9/9/09 16:00,LAAF1A0C0,,,71.722
LBP508040,AV6,11.3259167,-73.25675,2,9/19/12 2:02,9/19/12 2:50,1360.096,COS   ,PSA,G160M,1577,12581,9/19/13 23:45,LBP508040,,,72.292
LBP508050,AV6,11.3259167,-73.25675,2,9/19/12 2:54,9/19/12 3:27,1524.064,COS   ,PSA,G160M,1589,12581,9/19/13 22:56,LBP508050,,,72.292
LBP508060,AV6,11.3259167,-73.25675,2,9/19/12 3:30,9/19/12 4:26,1612.096,COS   ,PSA,G160M,1600,12581,9/20/13 0:37,LBP508060,,,72.292
LBP508KQQ,AV6,11.3259167,-73.25675,2,9/19/12 1:52,9/19/12 1:55,178,COS   ,PSA,G130M,1327,12581,9/19/13 16:28,,,,72.292
LBP508KRQ,AV6,11.3259167,-73.25675,2,9/19/12 1:57,9/19/12 1:58,1,COS   ,PSA,G130M,1327,12581,9/19/13 16:28,,,,72.292
LB2A21010,AZV-307,15.63375,-72.6616944,3,8/2/10 19:04,8/2/10 19:10,360,COS   ,PSA,G130M,1291,11625,8/3/11 14:54,LB2A21010,,,11.532
LB2A21020,AZV-307,15.63375,-72.6616944,3,8/2/10 19:15,8/2/10 19:21,360,COS   ,PSA,G130M,1327,11625,8/3/11 14:54,LB2A21020,,,11.532
LB2A21030,AZV-307,15.63375,-72.6616944,3,8/2/10 19:47,8/2/10 19:56,545.024,COS   ,PSA,G160M,1577,11625,8/3/11 14:54,LB2A21030,,,11.532
LB2A21040,AZV-307,15.63375,-72.6616944,3,8/2/10 20:30,8/2/10 20:39,545.024,COS   ,PSA,G160M,1623,11625,8/3/11 14:55,LB2A21040,,,11.532
LB2A21EHQ,AZV-307,15.63375,-72.6616944,3,8/2/10 18:49,8/2/10 18:56,420,COS   ,PSA,G130M,1291,11625,8/2/11 22:05,,,,11.532
LB2A21EIQ,AZV-307,15.63375,-72.6616944,3,8/2/10 18:57,8/2/10 18:59,150,COS   ,PSA,G130M,1291,11625,8/2/11 22:06,,,,11.532
LB2A21EJQ,AZV-307,15.63375,-72.6616944,3,8/2/10 19:02,8/2/10 19:02,0.2,COS   ,PSA,G130M,1291,11625,8/2/11 22:07,,,,11.532
LB2A11010,AZV-468,18.02425,-72.6822778,3,12/22/09 6:15,12/22/09 6:20,325.024,COS   ,PSA,G130M,1291,11625,12/22/10 10:48,LB2A11010,,,52.361
LB2A11020,AZV-468,18.02425,-72.6822778,3,12/22/09 6:25,12/22/09 6:30,325.024,COS   ,PSA,G130M,1327,11625,12/22/10 10:49,LB2A11020,,,52.361
LB2A11030,AZV-468,18.02425,-72.6822778,3,12/22/09 6:59,12/22/09 7:09,610.176,COS   ,PSA,G160M,1577,11625,12/22/10 10:57,LB2A11030,,,52.361
LB2A11040,AZV-468,18.02425,-72.6822778,3,12/22/09 7:13,12/22/09 7:23,610.208,COS   ,PSA,G160M,1623,11625,12/22/10 10:57,LB2A11040,,,52.361
LB2A11J0Q,AZV-468,18.02425,-72.6822778,3,12/22/09 6:02,12/22/09 6:08,382,COS   ,PSA,G130M,1291,11625,12/22/10 10:47,,,,52.361
LB2A11J1Q,AZV-468,18.02425,-72.6822778,3,12/22/09 6:09,12/22/09 6:11,112,COS   ,PSA,G130M,1291,11625,12/22/10 10:47,,,,52.361
LB2A11J2Q,AZV-468,18.02425,-72.6822778,3,12/22/09 6:13,12/22/09 6:13,0.2,COS   ,PSA,G130M,1291,11625,12/22/10 10:47,,,,52.361
LB2A12010,AZV-189,14.3857417,-72.4806306,3,12/25/09 12:36,12/25/09 12:42,360.032,COS   ,PSA,G130M,1291,11625,12/25/10 16:22,LB2A12010,,,21.582
LB2A12020,AZV-189,14.3857417,-72.4806306,3,12/25/09 12:47,12/25/09 12:53,360,COS   ,PSA,G130M,1327,11625,12/25/10 16:22,LB2A12020,,,21.582
LB2A12030,AZV-189,14.3857417,-72.4806306,3,12/25/09 12:58,12/25/09 13:08,595.04,COS   ,PSA,G160M,1577,11625,12/25/10 16:23,LB2A12030,,,21.582
LB2A12040,AZV-189,14.3857417,-72.4806306,3,12/25/09 13:58,12/25/09 14:08,595.008,COS   ,PSA,G160M,1623,11625,12/25/10 16:22,LB2A12040,,,21.582
LB2A12YWQ,AZV-189,14.3857417,-72.4806306,3,12/25/09 12:23,12/25/09 12:30,385,COS   ,PSA,G130M,1291,11625,12/25/10 16:01,,,,21.582
LB2A12YXQ,AZV-189,14.3857417,-72.4806306,3,12/25/09 12:31,12/25/09 12:33,112,COS   ,PSA,G130M,1291,11625,12/25/10 16:01,,,,21.582
LB2A12YYQ,AZV-189,14.3857417,-72.4806306,3,12/25/09 12:34,12/25/09 12:34,0.5,COS   ,PSA,G130M,1291,11625,12/25/10 16:02,,,,21.582
LB2A13010,AZV-326,15.7885833,-72.4323611,3,12/25/09 14:34,12/25/09 14:40,360,COS   ,PSA,G130M,1291,11625,12/25/10 16:32,LB2A13010,,,23.742
LB2A13020,AZV-326,15.7885833,-72.4323611,3,12/25/09 14:43,12/25/09 14:49,360,COS   ,PSA,G130M,1327,11625,12/25/10 20:37,LB2A13020,,,23.742
LB2A13030,AZV-326,15.7885833,-72.4323611,3,12/25/09 15:34,12/25/09 15:44,600.192,COS   ,PSA,G160M,1577,11625,12/25/10 20:37,LB2A13030,,,23.742
LB2A13040,AZV-326,15.7885833,-72.4323611,3,12/25/09 15:49,12/25/09 15:59,600.192,COS   ,PSA,G160M,1623,11625,12/25/10 20:37,LB2A13040,,,23.742
LB2A13Z8Q,AZV-326,15.7885833,-72.4323611,3,12/25/09 14:21,12/25/09 14:27,383,COS   ,PSA,G130M,1291,11625,12/25/10 16:02,,,,23.742
LB2A13Z9Q,AZV-326,15.7885833,-72.4323611,3,12/25/09 14:28,12/25/09 14:30,112,COS   ,PSA,G130M,1291,11625,12/25/10 16:02,,,,23.742
LB2A13ZAQ,AZV-326,15.7885833,-72.4323611,3,12/25/09 14:32,12/25/09 14:32,0.3,COS   ,PSA,G130M,1291,11625,12/25/10 16:02,,,,23.742
LB2A50010,AZV-43,12.199875,-72.7734722,3,4/10/10 11:14,4/10/10 11:20,360.032,COS   ,PSA,G130M,1291,11625,4/10/11 13:02,LB2A50010,,,51.532
LB2A50020,AZV-43,12.199875,-72.7734722,3,4/10/10 11:23,4/10/10 11:29,360,COS   ,PSA,G130M,1327,11625,4/10/11 13:02,LB2A50020,,,51.532
LB2A50030,AZV-43,12.199875,-72.7734722,3,4/10/10 11:34,4/10/10 11:44,625.184,COS   ,PSA,G160M,1577,11625,4/10/11 14:25,LB2A50030,,,51.532
LB2A50040,AZV-43,12.199875,-72.7734722,3,4/10/10 11:48,4/10/10 11:58,625.184,COS   ,PSA,G160M,1623,11625,4/10/11 14:35,LB2A50040,,,51.532
LCYIA1010,AV304,15.5894917,-72.654075,0,6/17/16 23:28,6/18/16 3:27,5806.816,COS   ,PSA,G160M,1623,14081,6/18/17 5:39,LCYIA1010,,,11.171
LCYIA1020,AV304,15.5894917,-72.654075,0,6/18/16 3:32,6/18/16 4:48,2820.8,COS   ,PSA,G130M,1291,14081,6/18/17 11:22,LCYIA1020,,,11.171
LCYIA1DTQ,AV304,15.5894917,-72.654075,0,6/17/16 23:18,6/17/16 23:21,186,COS   ,PSA,G130M,1291,14081,6/18/17 0:07,,,,11.171
LCYIA1DUQ,AV304,15.5894917,-72.654075,0,6/17/16 23:24,6/17/16 23:24,2,COS   ,PSA,G130M,1291,14081,6/18/17 0:07,,,,11.171
LCYIA2010,AV304,15.5894917,-72.654075,0,6/18/16 21:41,6/18/16 23:33,2424.768,COS   ,PSA,G130M,1327,14081,6/19/17 3:42,LCYIA2010,,,11.171
LCYIA2020,AV304,15.5894917,-72.654075,0,6/18/16 23:37,6/19/16 1:26,2960.8,COS   ,PSA,G160M,1623,14081,6/19/17 3:43,LCYIA2020,,,11.171
LCYIA2030,AV304,15.5894917,-72.654075,0,6/19/16 2:21,6/19/16 4:51,6352.8,COS   ,PSA,G160M,1577,14081,6/19/17 11:10,LCYIA2030,,,11.171
LCYIA2IGQ,AV304,15.5894917,-72.654075,0,6/18/16 21:31,6/18/16 21:35,186,COS   ,PSA,G130M,1291,14081,6/19/17 1:20,,,,11.171
LCYIA2IHQ,AV304,15.5894917,-72.654075,0,6/18/16 21:37,6/18/16 21:37,2,COS   ,PSA,G130M,1291,14081,6/19/17 1:20,,,,11.171
LCYIA3010,AV304,15.5894917,-72.654075,0,6/17/16 1:13,6/17/16 1:44,1544.064,COS   ,PSA,G185M,1913,14081,6/17/17 5:37,LCYIA3010,,,11.171
LCYIA3020,AV304,15.5894917,-72.654075,0,6/17/16 2:09,6/17/16 2:57,1554.048,COS   ,PSA,G185M,1941,14081,6/17/17 12:46,LCYIA3020,,,11.171
LCYIA3030,AV304,15.5894917,-72.654075,0,6/17/16 3:00,6/17/16 3:30,1524.096,COS   ,PSA,G185M,1971,14081,6/17/17 11:26,LCYIA3030,,,11.171
LCYIA3040,AV304,15.5894917,-72.654075,0,6/17/16 3:32,6/17/16 4:26,1859.072,COS   ,PSA,G185M,2010,14081,6/17/17 11:40,LCYIA3040,,,11.171
LCYIA3XYQ,AV304,15.5894917,-72.654075,0,6/17/16 1:02,6/17/16 1:08,401,COS   ,PSA,G185M,1913,14081,6/17/17 2:02,,,,11.171
LCYIA3XZQ,AV304,15.5894917,-72.654075,0,6/17/16 1:11,6/17/16 1:11,4,COS   ,PSA,G185M,1913,14081,6/17/17 2:03,,,,11.171
LCYIA3050,AV304,15.58949167,-72.654075,0,2016-06-17T04:30:46.597000,2016-06-17T05:17:51.597000,2516.448,COS   ,PSA,G225M,2233,14081,2017-06-17T11:40:15,LCYIA3050,,,0.00153543
LCYIA3060,AV304,15.58949167,-72.654075,0,2016-06-17T05:20:40.613000,2016-06-17T06:25:44.620000,2282.016,COS   ,PSA,G225M,2268,14081,2017-06-17T11:40:12,LCYIA3060,,,0.00153543
LCYIA3070,AV304,15.58949167,-72.654075,0,2016-06-17T06:28:33.603000,2016-06-17T07:38:51.613000,2316.032,COS   ,PSA,G225M,2306,14081,2017-06-17T12:49:47,LCYIA3070,,,0.00153543
LB2A19010,AZV-261,15.244875,-72.5138056,3,12/15/09 18:15,12/15/09 18:21,360,COS   ,PSA,G130M,1291,11625,12/16/10 3:19,LB2A19010,,,15.605
LB2A19020,AZV-261,15.244875,-72.5138056,3,12/15/09 18:26,12/15/09 18:32,360.032,COS   ,PSA,G130M,1327,11625,12/16/10 3:19,LB2A19020,,,15.605
LB2A19030,AZV-261,15.244875,-72.5138056,3,12/15/09 19:03,12/15/09 19:13,595.04,COS   ,PSA,G160M,1577,11625,12/16/10 3:21,LB2A19030,,,15.605
LB2A19040,AZV-261,15.244875,-72.5138056,3,12/15/09 19:51,12/15/09 20:01,595.008,COS   ,PSA,G160M,1623,11625,12/16/10 3:21,LB2A19040,,,15.605
LB2A19LXQ,AZV-261,15.244875,-72.5138056,3,12/15/09 17:27,12/15/09 17:33,381,COS   ,PSA,G130M,1291,11625,12/16/10 2:59,,,,15.605
LB2A19LYQ,AZV-261,15.244875,-72.5138056,3,12/15/09 17:34,12/15/09 17:36,112,COS   ,PSA,G130M,1291,11625,12/16/10 2:59,,,,15.605
LB2A19LZQ,AZV-261,15.244875,-72.5138056,3,12/15/09 17:37,12/15/09 17:37,0.1,COS   ,PSA,G130M,1291,11625,12/16/10 3:08,,,,15.605
LBBY01010,SK191,25.4253013,-73.8439444,2,9/16/09 15:52,9/16/09 15:58,176.064,COS   ,PSA,G130M,1291,11997,9/16/09 18:11,LBBY01010,,,2.31E-04
LBBY01020,SK191,25.4253013,-73.8439444,2,9/16/09 16:02,9/16/09 16:03,88.032,COS   ,PSA,G130M,1309,11997,9/16/09 23:40,LBBY01020,,,2.31E-04
LBBY01030,SK191,25.4253013,-73.8439444,2,9/16/09 16:55,9/16/09 16:57,120.032,COS   ,PSA,G160M,1600,11997,9/16/09 23:37,LBBY01030,,,2.31E-04
LBBY01040,SK191,25.4253013,-73.8439444,2,9/16/09 17:01,9/16/09 17:09,240.032,COS   ,PSA,G160M,1623,11997,9/16/09 23:44,LBBY01040,,,2.31E-04
LBBY01TZQ,SK191,25.4253013,-73.8439444,2,9/16/09 15:22,9/16/09 15:38,914,COS   ,PSA,G130M,1291,11997,9/16/09 17:48,,,,2.31E-04
LBBY01U0Q,SK191,25.4253013,-73.8439444,2,9/16/09 15:40,9/16/09 15:43,178,COS   ,PSA,G130M,1291,11997,9/16/09 17:48,,,,2.31E-04
LBBY01U1Q,SK191,25.4253013,-73.8439444,2,9/16/09 15:43,9/16/09 15:45,113,COS   ,PSA,G130M,1291,11997,9/16/09 17:49,,,,2.31E-04
LBBY01U2Q,SK191,25.4253013,-73.8439444,2,9/16/09 15:49,9/16/09 15:49,2,COS   ,PSA,G130M,1291,11997,9/16/09 17:49,,,,2.31E-04
LBBY03010,SK191,25.4253013,-73.8439444,2,10/27/09 16:22,10/27/09 16:28,176,COS   ,PSA,G130M,1291,11997,10/27/09 18:31,LBBY03010,,,2.31E-04
LBBY03020,SK191,25.4253013,-73.8439444,2,10/27/09 16:32,10/27/09 16:33,88.032,COS   ,PSA,G130M,1309,11997,10/27/09 22:44,LBBY03020,,,2.31E-04
LBBY03030,SK191,25.4253013,-73.8439444,2,10/27/09 17:04,10/27/09 17:06,120.032,COS   ,PSA,G160M,1600,11997,10/27/09 22:40,LBBY03030,,,2.31E-04
LBBY03040,SK191,25.4253013,-73.8439444,2,10/27/09 17:10,10/27/09 17:17,240.032,COS   ,PSA,G160M,1623,11997,10/27/09 22:49,LBBY03040,,,2.31E-04
LBBY03IHQ,SK191,25.4253013,-73.8439444,2,10/27/09 15:40,10/27/09 15:55,914,COS   ,PSA,G130M,1291,11997,10/27/09 18:10,,,,2.31E-04
LBBY03IIQ,SK191,25.4253013,-73.8439444,2,10/27/09 15:57,10/27/09 16:00,178,COS   ,PSA,G130M,1291,11997,10/27/09 18:11,,,,2.31E-04
LBBY03IJQ,SK191,25.4253013,-73.8439444,2,10/27/09 16:01,10/27/09 16:03,113,COS   ,PSA,G130M,1291,11997,10/27/09 18:11,,,,2.31E-04
LBBY03IKQ,SK191,25.4253013,-73.8439444,2,10/27/09 16:07,10/27/09 16:07,2,COS   ,PSA,G130M,1291,11997,10/27/09 18:12,,,,2.31E-04
LBBY04010,SK191,25.4253013,-73.8439444,2,2/11/10 2:13,2/11/10 2:19,176,COS   ,PSA,G130M,1291,11997,2/11/10 3:57,LBBY04010,,,2.31E-04
LBBY04020,SK191,25.4253013,-73.8439444,2,2/11/10 2:23,2/11/10 2:24,88.032,COS   ,PSA,G130M,1309,11997,2/11/10 7:23,LBBY04020,,,2.31E-04
LBBY04030,SK191,25.4253013,-73.8439444,2,2/11/10 2:29,2/11/10 2:31,120.032,COS   ,PSA,G160M,1600,11997,2/11/10 7:23,LBBY04030,,,2.31E-04
LBBY04040,SK191,25.4253013,-73.8439444,2,2/11/10 2:36,2/11/10 2:42,231.072,COS   ,PSA,G160M,1623,11997,2/11/10 3:58,LBBY04040,,,2.31E-04
LBBY04RWQ,SK191,25.4253013,-73.8439444,2,2/11/10 1:43,2/11/10 1:58,914,COS   ,PSA,G130M,1291,11997,2/11/10 3:47,,,,2.31E-04
LBBY04RXQ,SK191,25.4253013,-73.8439444,2,2/11/10 2:01,2/11/10 2:03,178,COS   ,PSA,G130M,1291,11997,2/11/10 3:47,,,,2.31E-04
LBBY04RYQ,SK191,25.4253013,-73.8439444,2,2/11/10 2:04,2/11/10 2:06,113,COS   ,PSA,G130M,1291,11997,2/11/10 3:48,,,,2.31E-04
LBBY04RZQ,SK191,25.4253013,-73.8439444,2,2/11/10 2:10,2/11/10 2:10,2,COS   ,PSA,G130M,1291,11997,2/11/10 3:48,,,,2.31E-04
LBBY05010,SK191,25.4253013,-73.8439444,2,4/23/10 16:29,4/23/10 16:35,176.064,COS   ,PSA,G130M,1291,11997,4/24/10 0:26,LBBY05010,,,2.31E-04
LBBY05020,SK191,25.4253013,-73.8439444,2,4/23/10 17:05,4/23/10 17:06,88.032,COS   ,PSA,G130M,1309,11997,4/24/10 0:23,LBBY05020,,,2.31E-04
LBBY05030,SK191,25.4253013,-73.8439444,2,4/23/10 17:11,4/23/10 17:13,120,COS   ,PSA,G160M,1600,11997,4/24/10 0:27,LBBY05030,,,2.31E-04
LBBY05040,SK191,25.4253013,-73.8439444,2,4/23/10 17:18,4/23/10 18:00,231.04,COS   ,PSA,G160M,1623,11997,4/24/10 0:32,LBBY05040,,,2.31E-04
LBBY05DSQ,SK191,25.4253013,-73.8439444,2,4/23/10 15:26,4/23/10 15:41,914,COS   ,PSA,G130M,1291,11997,4/24/10 0:16,,,,2.31E-04
LBBY05DTQ,SK191,25.4253013,-73.8439444,2,4/23/10 15:10,4/23/10 15:46,2162,COS   ,PSA,G130M,1291,11997,4/24/10 0:16,,,,2.31E-04
LBBY05DUQ,SK191,25.4253013,-73.8439444,2,4/23/10 16:20,4/23/10 16:22,113,COS   ,PSA,G130M,1291,11997,4/24/10 0:17,,,,2.31E-04
LBBY05DVQ,SK191,25.4253013,-73.8439444,2,4/23/10 16:26,4/23/10 16:26,2,COS   ,PSA,G130M,1291,11997,4/24/10 0:18,,,,2.31E-04
LBBY06010,SK191,25.4253013,-73.8439444,2,6/11/10 17:39,6/11/10 18:09,176.032,COS   ,PSA,G130M,1291,11997,6/12/10 2:40,LBBY06010,,,2.31E-04
LBBY06020,SK191,25.4253013,-73.8439444,2,6/11/10 18:13,6/11/10 18:14,88.032,COS   ,PSA,G130M,1309,11997,6/12/10 2:38,LBBY06020,,,2.31E-04
LBBY06030,SK191,25.4253013,-73.8439444,2,6/11/10 18:49,6/11/10 18:51,120,COS   ,PSA,G160M,1600,11997,6/12/10 2:41,LBBY06030,,,2.31E-04
LBBY06040,SK191,25.4253013,-73.8439444,2,6/11/10 18:56,6/11/10 19:03,231.04,COS   ,PSA,G160M,1623,11997,6/12/10 2:46,LBBY06040,,,2.31E-04
LBBY06ZNQ,SK191,25.4253013,-73.8439444,2,6/11/10 17:07,6/11/10 17:23,952,COS   ,PSA,G130M,1291,11997,6/12/10 2:28,,,,2.31E-04
LBBY06ZOQ,SK191,25.4253013,-73.8439444,2,6/11/10 17:25,6/11/10 17:29,216,COS   ,PSA,G130M,1291,11997,6/12/10 2:29,,,,2.31E-04
LBBY06ZPQ,SK191,25.4253013,-73.8439444,2,6/11/10 17:29,6/11/10 17:32,151,COS   ,PSA,G130M,1291,11997,6/12/10 2:30,,,,2.31E-04
LBBY06ZQQ,SK191,25.4253013,-73.8439444,2,6/11/10 17:37,6/11/10 17:37,2,COS   ,PSA,G130M,1291,11997,6/12/10 2:31,,,,2.31E-04
LBBY07010,SK191,25.4253013,-73.8439444,2,9/27/10 3:53,9/27/10 3:59,176.064,COS   ,PSA,G130M,1291,11997,9/27/10 7:26,LBBY07010,,,2.31E-04
LBBY07020,SK191,25.4253013,-73.8439444,2,9/27/10 4:04,9/27/10 4:05,88,COS   ,PSA,G130M,1309,11997,9/27/10 7:23,LBBY07020,,,2.31E-04
LBBY07030,SK191,25.4253013,-73.8439444,2,9/27/10 4:10,9/27/10 4:12,120,COS   ,PSA,G160M,1600,11997,9/27/10 7:26,LBBY07030,,,2.31E-04
LBBY07040,SK191,25.4253013,-73.8439444,2,9/27/10 4:16,9/27/10 4:23,231.04,COS   ,PSA,G160M,1623,11997,9/27/10 7:34,LBBY07040,,,2.31E-04
LBBY07CMQ,SK191,25.4253013,-73.8439444,2,9/27/10 3:21,9/27/10 3:36,952,COS   ,PSA,G130M,1291,11997,9/27/10 7:15,,,,2.31E-04
LBBY07CNQ,SK191,25.4253013,-73.8439444,2,9/27/10 3:39,9/27/10 3:42,216,COS   ,PSA,G130M,1291,11997,9/27/10 7:16,,,,2.31E-04
LBBY07COQ,SK191,25.4253013,-73.8439444,2,9/27/10 3:42,9/27/10 3:45,151,COS   ,PSA,G130M,1291,11997,9/27/10 7:17,,,,2.31E-04
LBBY07CPQ,SK191,25.4253013,-73.8439444,2,9/27/10 3:50,9/27/10 3:50,2,COS   ,PSA,G130M,1291,11997,9/27/10 7:17,,,,2.31E-04
LBNJ01CHQ,SK191,25.4253642,-73.8439604,0,1/7/11 16:10,1/7/11 16:13,187,COS   ,PSA,G130M,1291,12425,1/7/11 20:27,,,,0.002
LBNJ01CIQ,SK191,25.4253642,-73.8439604,0,1/7/11 16:13,1/7/11 16:15,113,COS   ,PSA,G130M,1291,12425,1/7/11 20:27,,,,0.002
