Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name
LCUT02020,VFTS-285,84.57224493,-69.09503993,2,2016-04-10T03:06:34.883000,2016-04-10T04:43:33.883000,764.032,COS   ,PSA,G130M,1318,14246,2017-04-10T10:00:11,LCUT02020
LEC119010,BREY-90A,84.76576111,-69.06292954,0,2021-04-30T21:03:58.350000,2021-04-30T21:34:42.350000,1471.808,COS   ,PSA,G130M,1222,16272,2021-11-01T02:19:49,LEC119010
LEC119020,BREY-90A,84.76576111,-69.06292954,0,2021-04-30T21:38:14.350000,2021-04-30T22:29:46.337000,1340.384,COS   ,PSA,G130M,1291,16272,2021-11-01T03:36:27,LEC119020
LEC119030,BREY-90A,84.76576111,-69.06292954,0,2021-04-30T22:34:18.350000,2021-04-30T23:09:31.327000,1767.936,COS   ,PSA,G160M,1623,16272,2021-11-01T03:38:33,LEC119030
LCJ002010,SAND2,84.89304167,-68.735925,1,2015-07-16T11:03:42.883000,2015-07-16T11:20:23.877000,656.064,COS   ,PSA,G130M,1300,13781,2016-07-16T15:32:41,LCJ002010
LCJ002020,SAND2,84.89304167,-68.735925,1,2015-07-16T11:24:19.877000,2015-07-16T14:44:56.883000,7965.76,COS   ,PSA,G130M,1096,13781,2016-07-17T16:16:49,LCJ002020
LCJ002QQQ,SAND2,84.89304167,-68.735925,1,2015-07-16T10:54:36.380000,2015-07-16T10:57:39.380000,183,COS   ,PSA,G130M,1300,13781,2016-07-16T15:15:55,
LEC120010,HD-38448,84.98385501,-69.40672655,0,2021-01-16T03:11:39.800000,2021-01-16T03:22:56.813000,332.032,COS   ,PSA,G130M,1222,16272,2021-07-16T05:46:54,LEC120010
LEC120020,HD-38448,84.98385501,-69.40672655,0,2021-01-16T03:26:19.830000,2021-01-16T03:34:59.807000,373.984,COS   ,PSA,G130M,1291,16272,2021-07-16T05:44:16,LEC120020
LEC120030,HD-38448,84.98385501,-69.40672655,0,2021-01-16T03:39:12.823000,2021-01-16T03:56:49.797000,519.84,COS   ,PSA,G160M,1623,16272,2021-07-16T05:44:33,LEC120030
LE2704010,LMC174-1,85.014875,-69.63141667,0,2020-06-15T02:57:34.203000,2020-06-15T04:48:54.207000,2208,COS   ,PSA,G160M,1577,15824,2020-12-15T08:57:56,LE2704010
LE2709010,LMCE078-3,85.32291667,-69.11561111,0,2020-06-10T22:07:27.197000,2020-06-11T00:00:30.220000,2279.904,COS   ,PSA,G160M,1577,15824,2020-12-11T13:54:40,LE2709010
