Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name
ODA971020,SK-7079,76.6552583,-70.4900444,1,6/11/17 16:17,6/11/17 17:04,2790,STIS  ,0.2X0.2,E230M,1978,14675,6/12/17 0:35,ODA971020
ODA971030,SK-7079,76.6552583,-70.4900444,1,6/11/17 17:56,6/11/17 18:39,2575,STIS  ,0.2X0.2,E140M,1425,14675,6/12/17 0:13,ODA971030
ODA972010,SK-7079,76.6552583,-70.4900444,1,6/12/17 13:14,6/12/17 13:52,2280,STIS  ,0.2X0.2,E140M,1425,14675,6/12/17 20:19,ODA972010
ODA972020,SK-7079,76.6552583,-70.4900444,1,6/12/17 14:30,6/12/17 15:16,2740,STIS  ,0.2X0.2,E140M,1425,14675,6/13/17 2:01,ODA972020
ODA934010,SK-6826,75.384325,-68.1786278,1,11/17/16 21:06,11/17/16 21:43,2200,STIS  ,0.2X0.2,E230M,1978,14675,11/18/16 13:01,ODA934010
ODA934020,SK-6826,75.384325,-68.1786278,1,11/17/16 22:01,11/17/16 22:46,2750,STIS  ,0.2X0.2,E230M,1978,14675,11/18/16 5:27,ODA934020
ODA934030,SK-6826,75.384325,-68.1786278,1,11/17/16 23:36,11/18/16 0:22,2750,STIS  ,0.2X0.2,E230M,1978,14675,11/18/16 6:59,ODA934030
OBI405010,SK-69D50,74.3132917,-69.339,1,10/11/11 4:51,10/11/11 5:39,2839,STIS  ,0.2X0.2,E140M,1425,12218,10/11/12 6:55,OBI405010
OD7M06010,ST2-53,84.0265708,-69.1965444,1,8/20/17 9:22,8/20/17 10:08,2800,STIS  ,0.2X0.2,E140M,1425,14683,8/20/18 14:13,OD7M06010
ODA902010,SK-67101,81.4843542,-67.5079972,1,11/25/16 0:25,11/25/16 1:02,2240,STIS  ,0.2X0.2,E230M,1978,14675,11/25/16 4:10,ODA902010
O4YN01010,SK-67.101,81.4847083,-67.5079722,5,11/15/98 7:54,11/15/98 8:32,2291,STIS  ,0.2X0.06,E140M,1425,7299,1/14/07 14:12,O4YN01010
O4YN01020,SK-67.101,81.4847083,-67.5079722,5,11/15/98 8:34,11/15/98 9:27,3152,STIS  ,0.2X0.06,E140M,1425,7299,1/11/07 2:52,O4YN01020
ODA929010,BI253,84.3935917,-69.0195083,1,12/17/16 7:52,12/17/16 8:28,2200,STIS  ,0.2X0.2,E230M,1978,14675,12/17/16 15:32,ODA929010
ODA929020,BI253,84.3935917,-69.0195083,1,12/17/16 9:18,12/17/16 10:04,2750,STIS  ,0.2X0.2,E230M,1978,14675,12/17/16 15:08,ODA929020
ODA929030,BI253,84.3935917,-69.0195083,1,12/17/16 10:53,12/17/16 11:39,2750,STIS  ,0.2X0.2,E230M,1978,14675,12/17/16 16:04,ODA929030
ODA929040,BI253,84.3935917,-69.0195083,1,12/17/16 12:29,12/17/16 13:05,2195,STIS  ,0.2X0.2,E230M,1978,14675,12/17/16 16:04,ODA929040
O4YN03010,SK-67.106,81.5633333,-67.4995278,5,11/6/98 7:48,11/6/98 8:26,2291,STIS  ,0.2X0.06,E140M,1425,7299,11/6/99 8:26,O4YN03010
O4YN04010,SK-67.107,81.586125,-67.4987222,5,11/14/98 8:30,11/14/98 9:08,2291,STIS  ,0.2X0.06,E140M,1425,7299,11/14/99 9:08,O4YN04010
O4YN04020,SK-67.107,81.586125,-67.4987222,5,11/14/98 9:10,11/14/98 10:03,3152,STIS  ,0.2X0.06,E140M,1425,7299,11/14/99 10:03,O4YN04020
OBI403010,SK-67D111,81.7003333,-67.4916111,1,10/11/11 3:10,10/11/11 3:57,2839,STIS  ,0.2X0.2,E140M,1425,12218,10/11/12 6:53,OBI403010
ODA931010,SK-68135,84.4547083,-68.9171306,1,10/1/16 1:06,10/1/16 1:43,2200,STIS  ,0.2X0.2,E140M,1425,14675,10/1/16 8:20,ODA931010
ODA931020,SK-68135,84.4547083,-68.9171306,1,10/1/16 2:25,10/1/16 3:11,2750,STIS  ,0.2X0.2,E140M,1425,14675,10/1/16 8:20,ODA931020
ODA931030,SK-68135,84.4547083,-68.9171306,1,10/1/16 4:04,10/1/16 4:47,2580,STIS  ,0.2X0.2,E230M,1978,14675,10/1/16 9:02,ODA931030
ODY211010,2MASS-J05380840-6905446,84.5350399,-69.0956913,0,11/17/19 18:52,11/17/19 19:38,2724,STIS  ,0.2X0.2,E140M,1425,15629,5/17/20 21:53,ODY211010
ODY213010,2MASS-J05384539-6902514,84.6891277,-69.0476245,0,2/26/20 22:53,2/26/20 23:38,2716,STIS  ,0.2X0.2,E140M,1425,15629,8/27/20 10:44,ODY213010
ODA932010,SK-68140,84.73825,-68.9480833,1,10/20/16 16:55,10/20/16 17:32,2200,STIS  ,0.2X0.2,E230M,1978,14675,10/20/16 20:24,ODA932010
#ODA932020,SK-68140,84.73825,-68.9480833,1,10/20/16 18:18,10/20/16 18:18,0,STIS  ,0.2X0.2,E230M,1978,14675,10/20/16 20:22,
ODA932030,SK-68140,84.73825,-68.9480833,1,10/20/16 19:53,10/20/16 20:39,2750,STIS  ,0.2X0.2,E230M,1978,14675,10/20/16 23:04,ODA932030
#ODA932040,SK-68140,84.73825,-68.9480833,1,10/20/16 21:28,10/20/16 21:30,94.656,STIS  ,0.2X0.2,E230M,1978,14675,10/21/16 0:20,ODA932040
ODA962010,SK-68140,84.73825,-68.9480833,1,4/5/17 22:45,4/5/17 23:22,2245,STIS  ,0.2X0.2,E230M,1978,14675,4/6/17 16:52,ODA962010
ODA962020,SK-68140,84.73825,-68.9480833,1,4/6/17 0:04,4/6/17 0:50,2779,STIS  ,0.2X0.2,E230M,1978,14675,4/6/17 16:52,ODA962020
OBI406010,SK-67D168,82.967125,-67.5724167,1,10/15/11 5:50,10/15/11 6:38,2839,STIS  ,0.2X0.2,E140M,1425,12218,10/15/12 13:20,OBI406010
OD7M07010,FARINA82,85.01925,-69.6640556,1,8/12/17 6:16,8/12/17 7:02,2800,STIS  ,0.2X0.2,E140M,1425,14683,8/13/18 4:49,OD7M07010
OD7M07020,FARINA82,85.01925,-69.6640556,1,8/12/17 7:44,8/12/17 8:39,3300,STIS  ,0.2X0.2,E140M,1425,14683,8/13/18 4:49,OD7M07020
OD7M07030,FARINA82,85.01925,-69.6640556,1,8/12/17 9:19,8/12/17 10:14,3300,STIS  ,0.2X0.2,E140M,1425,14683,8/13/18 4:49,OD7M07030
OBI402010,SK-67D105,81.5257917,-67.1824444,1,8/19/11 5:19,8/19/11 6:06,2839,STIS  ,0.2X0.2,E140M,1425,12218,8/19/12 10:49,OBI402010
ODA913010,SK-67105,81.5257917,-67.1824417,1,2/27/17 1:06,2/27/17 1:43,2240,STIS  ,0.2X0.2,E230M,1978,14675,2/27/17 5:15,ODA913010
ODA913020,SK-67105,81.5257917,-67.1824417,1,2/27/17 1:47,2/27/17 2:33,2750,STIS  ,0.2X0.2,E230M,1978,14675,2/27/17 5:15,ODA913020
ODA918010,BI184,82.6277708,-71.0421,1,5/25/17 3:43,5/25/17 4:20,2200,STIS  ,0.2X0.2,E230M,1978,14675,5/25/17 13:22,ODA918010
ODA918020,BI184,82.6277708,-71.0421,1,5/25/17 5:09,5/25/17 5:55,2750,STIS  ,0.2X0.2,E230M,1978,14675,5/25/17 13:22,ODA918020
ODA918030,BI184,82.6277708,-71.0421,1,5/25/17 6:44,5/25/17 7:21,2200,STIS  ,0.2X0.2,E230M,1978,14675,5/25/17 15:44,ODA918030
ODA967010,SK-69279,85.436125,-69.5875,1,6/4/17 2:00,6/4/17 2:37,2200,STIS  ,0.2X0.2,E230M,1978,14675,6/4/17 5:34,ODA967010
ODA967020,SK-69279,85.436125,-69.5875,1,6/4/17 3:23,6/4/17 4:09,2750,STIS  ,0.2X0.2,E230M,1978,14675,6/4/17 5:34,ODA967020
ODA968010,SK-69279,85.436125,-69.5875,1,6/6/17 17:32,6/6/17 18:09,2240,STIS  ,0.2X0.2,E230M,1978,14675,6/7/17 1:42,ODA968010
ODA968020,SK-69279,85.436125,-69.5875,1,6/6/17 18:51,6/6/17 19:36,2720,STIS  ,0.2X0.2,E230M,1978,14675,6/7/17 1:42,ODA968020
OBI407010,SK-71D41,82.667375,-71.0936111,1,8/21/11 10:01,8/21/11 10:49,2881,STIS  ,0.2X0.2,E140M,1425,12218,8/21/12 12:39,OBI407010
O63521010,HD269676,82.8147917,-71.0691389,28,10/13/00 23:09,10/13/00 23:33,1440,STIS  ,0.2X0.2,E140M,1425,8662,10/16/00 13:56,O63521010
ODA909010,SK-7145,82.815225,-71.0693583,1,2/20/17 22:48,2/20/17 23:25,2240,STIS  ,0.2X0.2,E230M,1978,14675,2/21/17 6:10,ODA909010
ODA907010,SK-67191,83.3917833,-67.5054778,1,5/18/17 1:45,5/18/17 2:22,2240,STIS  ,0.2X0.2,E230M,1978,14675,5/18/17 5:43,ODA907010
ODA907020,SK-67191,83.3917833,-67.5054778,1,5/18/17 3:11,5/18/17 3:57,2750,STIS  ,0.2X0.2,E230M,1978,14675,5/18/17 5:43,ODA907020
ODA907030,SK-67191,83.3917833,-67.5054778,1,5/18/17 4:50,5/18/17 5:32,2560,STIS  ,0.2X0.2,E140M,1425,14675,5/18/17 7:26,ODA907030
ODA907040,SK-67191,83.3917833,-67.5054778,1,5/18/17 6:22,5/18/17 7:08,2750,STIS  ,0.2X0.2,E140M,1425,14675,5/18/17 9:26,ODA907040
ODA903010,SK-67211,83.8078792,-67.5576639,1,5/1/17 18:53,5/1/17 19:30,2240,STIS  ,0.2X0.2,E230M,1978,14675,5/2/17 6:54,ODA903010
O6LZ11010,HD269810,83.8080417,-67.5576111,28,9/19/02 9:40,9/19/02 10:00,1200,STIS  ,0.2X0.2,E140M,1425,9434,9/19/02 15:36,O6LZ11010
ODA926010,BI237,84.0609971,-67.6553194,1,9/28/16 23:52,9/29/16 0:29,2200,STIS  ,0.2X0.2,E230M,1978,14675,9/29/16 13:03,ODA926010
ODA926020,BI237,84.0609971,-67.6553194,1,9/29/16 1:09,9/29/16 1:54,2750,STIS  ,0.2X0.2,E230M,1978,14675,9/29/16 6:49,ODA926020
ODA926030,BI237,84.0609971,-67.6553194,1,9/29/16 2:44,9/29/16 3:20,2170,STIS  ,0.2X0.2,E230M,1978,14675,9/29/16 10:03,ODA926030
ODA975010,SK-68155,85.728875,-68.9484722,1,6/27/17 5:12,6/27/17 5:49,2240,STIS  ,0.2X0.2,E230M,1978,14675,6/27/17 11:34,ODA975010
ODA975020,SK-68155,85.728875,-68.9484722,1,6/27/17 6:39,6/27/17 7:25,2750,STIS  ,0.2X0.2,E230M,1978,14675,6/27/17 11:34,ODA975020
ODA976010,SK-68155,85.728875,-68.9484722,1,7/1/17 2:55,7/1/17 3:32,2240,STIS  ,0.2X0.2,E230M,1978,14675,7/1/17 12:01,ODA976010
ODA976020,SK-68155,85.728875,-68.9484722,1,7/1/17 4:21,7/1/17 5:07,2750,STIS  ,0.2X0.2,E230M,1978,14675,7/1/17 20:27,ODA976020
ODA904010,SK-6714,73.632875,-67.2568361,1,6/3/17 18:02,6/3/17 18:39,2240,STIS  ,0.2X0.2,E230M,1978,14675,6/3/17 21:50,ODA904010
ODA904020,SK-6714,73.632875,-67.2568361,1,6/3/17 19:27,6/3/17 20:10,2585,STIS  ,0.2X0.2,E140M,1425,14675,6/3/17 23:29,ODA904020
ODA908010,SK-675,72.578825,-67.6605833,1,9/27/16 22:26,9/27/16 23:04,2240,STIS  ,0.2X0.2,E230M,1978,14675,9/28/16 2:24,ODA908010
ODA908020,SK-675,72.578825,-67.6605833,1,9/27/16 23:41,9/28/16 0:24,2585,STIS  ,0.2X0.2,E140M,1425,14675,9/28/16 3:10,ODA908020
O8P101010,SK-67D5,72.5791667,-67.6605833,4,10/8/03 3:15,10/8/03 6:08,10120,STIS  ,0.2X0.09,E140H,1271,9757,10/8/04 6:08,O8P101010
O8P101020,SK-67D5,72.5791667,-67.6605833,4,10/8/03 6:23,10/8/03 9:15,10120,STIS  ,0.2X0.09,E230H,1913,9757,10/8/04 9:15,O8P101020
O8P101030,SK-67D5,72.5791667,-67.6605833,4,10/8/03 9:23,10/8/03 10:47,5060,STIS  ,0.2X0.09,E230H,2363,9757,10/8/04 10:47,O8P101030
ODA917010,SK-70115,87.2068583,-70.0660861,1,5/11/17 10:55,5/11/17 11:32,2240,STIS  ,0.2X0.2,E230M,1978,14675,5/11/17 21:05,ODA917010
ODA917020,SK-70115,87.2068583,-70.0660861,1,5/11/17 12:21,5/11/17 13:07,2750,STIS  ,0.2X0.2,E230M,1978,14675,5/11/17 21:12,ODA917020
OBI404010,SK-70D115,87.2068917,-70.0660611,1,10/4/11 4:10,10/4/11 4:58,2885,STIS  ,0.2X0.2,E140M,1425,12218,10/4/12 7:53,OBI404010
O8P103010,SK-70D115,87.2070417,-70.066,4,11/28/03 22:42,11/29/03 1:34,10120,STIS  ,0.2X0.09,E140H,1271,9757,11/29/04 1:34,O8P103010
O8P103020,SK-70D115,87.2070417,-70.066,4,11/29/03 1:50,11/29/03 4:43,10120,STIS  ,0.2X0.09,E230H,1913,9757,11/29/04 4:43,O8P103020
O8P103030,SK-70D115,87.2070417,-70.066,4,11/29/03 4:50,11/29/03 6:14,5060,STIS  ,0.2X0.09,E230H,2363,9757,11/29/04 6:14,O8P103030
O8P104010,SK-70D115,87.2070417,-70.066,4,11/29/03 22:31,11/30/03 1:24,10120,STIS  ,0.2X0.09,E140H,1271,9757,11/30/06 9:04,O8P104010
O8P104020,SK-70D115,87.2070417,-70.066,4,11/30/03 1:39,11/30/03 4:32,10120,STIS  ,0.2X0.09,E230H,1913,9757,12/9/06 16:04,O8P104020
O8P104030,SK-70D115,87.2070417,-70.066,4,11/30/03 4:39,11/30/03 6:03,5060,STIS  ,0.2X0.09,E230H,2363,9757,12/10/06 17:54,O8P104030
ODA919010,SK-7150,85.1799667,-71.4835139,1,5/8/17 9:45,5/8/17 10:22,2200,STIS  ,0.2X0.2,E230M,1978,14675,5/8/17 21:30,ODA919010
ODA919020,SK-7150,85.1799667,-71.4835139,1,5/8/17 11:27,5/8/17 12:13,2750,STIS  ,0.2X0.2,E230M,1978,14675,5/8/17 21:30,ODA919020
ODA919030,SK-7150,85.1799667,-71.4835139,1,5/8/17 12:53,5/8/17 13:21,1690,STIS  ,0.2X0.2,E230M,1978,14675,5/8/17 21:30,ODA919030
ODA919060,SK-7150,85.1799667,-71.4835139,1,5/8/17 14:35,5/8/17 15:17,2525,STIS  ,0.2X0.2,E140M,1425,14675,5/8/17 22:53,ODA919060
ODA919070,SK-7150,85.1799667,-71.4835139,1,5/8/17 16:03,5/8/17 16:49,2750,STIS  ,0.2X0.2,E140M,1425,14675,5/9/17 1:35,ODA919070
ODA905010,SK-6635,74.2685,-66.5773472,1,5/22/17 5:48,5/22/17 6:25,2240,STIS  ,0.2X0.2,E230M,1978,14675,5/22/17 10:35,ODA905010
ODA905020,SK-6635,74.2685,-66.5773472,1,5/22/17 7:18,5/22/17 8:01,2585,STIS  ,0.2X0.2,E140M,1425,14675,5/22/17 12:11,ODA905020
O49WA1010,LMCX-4,83.2065,-66.3703611,3,10/18/97 3:38,10/18/97 4:39,3660.2,STIS  ,0.2X0.2,E140M,1425,7392,11/17/97 15:01,O49WA1010
O49WA2010,LMCX-4,83.2065,-66.3703611,3,10/17/97 0:36,10/17/97 1:37,3327.895,STIS  ,0.2X0.2,E140M,1425,7392,11/17/97 15:01,O49WA2010
O49WA3010,LMCX-4,83.2065,-66.3703611,3,10/13/97 3:44,10/13/97 4:45,3660.199,STIS  ,0.2X0.2,E140M,1425,7392,11/17/97 15:01,O49WA3010
O49WA4010,LMCX-4,83.2065,-66.3703611,3,10/13/97 8:37,10/13/97 9:38,3660.199,STIS  ,0.2X0.2,E140M,1425,7392,11/17/97 15:01,O49WA4010
O49WA5010,LMCX-4,83.2065,-66.3703611,3,10/15/97 2:10,10/15/97 3:11,3660.199,STIS  ,0.2X0.2,E140M,1425,7392,11/17/97 15:01,O49WA5010
OD7M05010,ELS2006-N11-020,74.2096708,-66.5177222,1,1/16/18 0:45,1/16/18 1:31,2800,STIS  ,0.2X0.2,E140M,1425,14683,1/16/19 4:03,OD7M05010
OD7M05020,ELS2006-N11-020,74.2096708,-66.5177222,1,1/16/18 2:12,1/16/18 3:07,3300,STIS  ,0.2X0.2,E140M,1425,14683,1/16/19 8:44,OD7M05020
ODA973010,PGMW3223,74.2536125,-66.4069611,1,5/20/17 6:08,5/20/17 6:46,2240,STIS  ,0.2X0.2,E140M,1425,14675,5/20/17 14:14,ODA973010
ODA973020,PGMW3223,74.2536125,-66.4069611,1,5/20/17 7:35,5/20/17 8:21,2778,STIS  ,0.2X0.2,E140M,1425,14675,5/20/17 14:14,ODA973020
ODA973030,PGMW3223,74.2536125,-66.4069611,1,5/20/17 9:10,5/20/17 9:56,2750,STIS  ,0.2X0.2,E140M,1425,14675,5/20/17 14:14,ODA973030
ODA974010,PGMW3223,74.2536125,-66.4069611,1,5/13/17 4:10,5/13/17 4:48,2240,STIS  ,0.2X0.2,E230M,1978,14675,5/13/17 18:21,ODA974010
ODA974020,PGMW3223,74.2536125,-66.4069611,1,5/13/17 5:37,5/13/17 6:22,2730,STIS  ,0.2X0.2,E230M,1978,14675,5/13/17 14:29,ODA974020
O5EZ01010,LH10-3120,74.1953333,-66.413,3,4/14/00 13:18,4/14/00 13:56,2291,STIS  ,0.2X0.06,E140M,1425,8320,12/23/06 14:46,O5EZ01010
O5EZ01020,LH10-3120,74.1953333,-66.413,3,4/14/00 14:36,4/14/00 15:28,3152,STIS  ,0.2X0.06,E140M,1425,8320,12/24/06 5:40,O5EZ01020
O5EZ01030,LH10-3120,74.1953333,-66.413,3,4/14/00 16:12,4/14/00 17:05,3152,STIS  ,0.2X0.06,E140M,1425,8320,12/23/06 18:05,O5EZ01030
ODA912010,PGMW3120,74.19505,-66.4129778,1,5/28/17 1:36,5/28/17 2:14,2240,STIS  ,0.2X0.2,E230M,1978,14675,5/28/17 6:04,ODA912010
ODA912020,PGMW3120,74.19505,-66.4129778,1,5/28/17 3:02,5/28/17 3:28,1570,STIS  ,0.2X0.2,E230M,1978,14675,5/28/17 6:04,ODA912020
ODA963010,SK-672,71.7685292,-67.1147472,1,5/24/17 7:02,5/24/17 7:40,2240,STIS  ,0.2X0.2,E230M,1978,14675,5/24/17 15:52,ODA963010
ODA963020,SK-672,71.7685292,-67.1147472,1,5/24/17 8:29,5/24/17 9:15,2770,STIS  ,0.2X0.2,E230M,1978,14675,5/24/17 15:52,ODA963020
ODA964010,SK-672,71.7685292,-67.1147472,1,6/16/17 18:54,6/16/17 19:32,2250,STIS  ,0.2X0.2,E140M,1425,14675,6/19/17 19:43,ODA964010
ODA964020,SK-672,71.7685292,-67.1147472,1,6/16/17 20:09,6/16/17 20:54,2720,STIS  ,0.2X0.2,E140M,1425,14675,6/19/17 19:22,ODA964020
ODA901010,SK-6522,75.346125,-65.8758861,1,5/1/17 9:24,5/1/17 10:01,2240,STIS  ,0.2X0.2,E230M,1978,14675,5/1/17 14:04,ODA901010
O6LZ10010,HD270952,75.346375,-65.8758333,28,4/29/04 21:26,4/29/04 21:46,1200,STIS  ,0.2X0.2,E140M,1425,9434,4/30/04 9:54,O6LZ10010
OBI401010,SK-65D47,80.228,-65.4549722,1,8/19/11 3:47,8/19/11 4:35,2835,STIS  ,0.2X0.2,E140M,1425,12218,8/19/12 10:45,OBI401010
OEDJA8010,HD-269698,82.9342264,-67.6337131,0,2021-01-20 20:05:34,2021-01-20 20:42:12,2198.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-20 23:40:58,OEDJA8010
OEDJ08010,HD-269698,82.9342264,-67.6337131,0,2021-01-20 18:30:15,2021-01-20 19:06:53,2198.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-20 23:32:31,OEDJ08010
OEDJ07030,HD-269698,82.9342264,-67.6337131,0,2021-01-18 20:55:04,2021-01-18 21:00:22,318.020,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-19 08:59:20,OEDJ07030
OEDJ07020,HD-269698,82.9342264,-67.6337131,0,2021-01-18 20:09:18,2021-01-18 20:49:18,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-19 08:58:21,OEDJ07020
OEDJ07010,HD-269698,82.9342264,-67.6337131,0,2021-01-18 18:50:42,2021-01-18 19:28:56,2294.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-18 23:18:48,OEDJ07010
OEDJ06030,HD-269698,82.9342264,-67.6337131,0,2021-01-17 21:00:12,2021-01-17 21:05:30,318.020,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-18 12:24:22,OEDJ06030
OEDJ06020,HD-269698,82.9342264,-67.6337131,0,2021-01-17 20:14:26,2021-01-17 20:54:26,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-18 11:11:55,OEDJ06020
OEDJ06010,HD-269698,82.9342264,-67.6337131,0,2021-01-17 19:11:28,2021-01-17 19:49:42,2294.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-18 00:57:37,OEDJ06010
OEDJ05050,HD-269698,82.9342264,-67.6337131,0,2021-01-16 22:45:33,2021-01-16 22:50:51,318.020,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-17 04:11:57,OEDJ05050
OEDJ05040,HD-269698,82.9342264,-67.6337131,0,2021-01-16 21:59:47,2021-01-16 22:39:47,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-17 07:18:03,OEDJ05040
OEDJ05030,HD-269698,82.9342264,-67.6337131,0,2021-01-16 21:10:12,2021-01-16 21:15:30,318.020,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-17 07:25:07,OEDJ05030
OEDJ05020,HD-269698,82.9342264,-67.6337131,0,2021-01-16 20:24:26,2021-01-16 21:04:26,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-17 03:06:51,OEDJ05020
OEDJ05010,HD-269698,82.9342264,-67.6337131,0,2021-01-16 19:10:59,2021-01-16 19:47:31,2192.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-16 23:12:23,OEDJ05010
OEDJ040A0,HD-269698,82.9342264,-67.6337131,0,2021-01-16 02:12:04,2021-01-16 02:47:04,930.390,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-19 22:10:58,OEDJ040A0
OEDJ04040,HD-269698,82.9342264,-67.6337131,0,2021-01-15 21:38:22,2021-01-15 22:08:22,1800.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-19 21:57:23,OEDJ04040
OEDJ04030,HD-269698,82.9342264,-67.6337131,0,2021-01-15 20:52:36,2021-01-15 21:32:36,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-16 05:14:30,OEDJ04030
OEDJ04020,HD-269698,82.9342264,-67.6337131,0,2021-01-15 20:06:50,2021-01-15 20:46:50,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-16 05:07:35,OEDJ04020
OEDJ04010,HD-269698,82.9342264,-67.6337131,0,2021-01-15 19:21:04,2021-01-15 20:01:04,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-16 11:08:34,OEDJ04010
OEDJ03080,HD-269698,82.9342264,-67.6337132,0,2021-01-15 05:47:35,2021-01-15 06:09:15,1300.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-15 20:14:19,OEDJ03080
OEDJ03070,HD-269698,82.9342264,-67.6337132,0,2021-01-15 05:01:49,2021-01-15 05:41:49,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-15 15:36:11,OEDJ03070
OEDJ03060,HD-269698,82.9342264,-67.6337132,0,2021-01-15 04:16:03,2021-01-15 04:56:03,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-15 12:07:43,OEDJ03060
OEDJ03050,HD-269698,82.9342264,-67.6337132,0,2021-01-15 03:21:11,2021-01-15 04:01:11,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-15 11:58:53,OEDJ03050
OEDJ03040,HD-269698,82.9342264,-67.6337132,0,2021-01-15 02:35:25,2021-01-15 03:15:25,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-15 10:41:09,OEDJ03040
OEDJ03030,HD-269698,82.9342264,-67.6337132,0,2021-01-15 01:49:39,2021-01-15 02:29:39,2400.200,STIS  ,0.2X0.2,E140M,1425.000,16304,2021-07-15 09:13:50,OEDJ03030
