radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
82.817692,0.753,-0.602726,0.548,NA,NA,0,NA,NA,0,NA,NA,0,18.242,0.227,3,17.294,0.24,3,NA,NA,0,NA,NA,0,NA,NA,0
82.822825,0.532,-0.566686,0.619,16.881,0.155,11,17.337,0.185,11,NA,NA,0,17.082,0.16,11,16.619,0.127,11,16.342,0.069,2,NA,NA,0,NA,NA,0
82.824431,0.614,-0.626332,0.521,NA,NA,0,NA,NA,0,NA,NA,0,18.17,0.139,6,16.885,0.119,6,16.233,0.212,4,NA,NA,0,NA,NA,0
82.82712,0.317,-0.6851,0.318,14.955,0.086,13,15.845,0.091,13,NA,NA,0,15.4,0.109,13,14.628,0.055,13,14.409,0.163,13,NA,NA,0,NA,NA,0
82.828176,0.394,-0.564829,0.534,15.723,0.132,13,16.512,0.115,13,NA,NA,0,16.076,0.125,13,15.459,0.074,13,15.228,0.147,13,NA,NA,0,NA,NA,0
82.830439,0.699,-0.53296,0.718,16.926,0.247,8,17.82,0.122,8,NA,NA,0,17.477,0.138,11,16.522,0.139,11,16.106,0.174,9,NA,NA,0,NA,NA,0
82.83059,0.583,-0.637507,0.666,16.463,0.182,11,17.301,0.109,11,NA,NA,0,16.899,0.175,13,16.114,0.057,13,15.835,0.214,11,NA,NA,0,NA,NA,0
82.83157,0.706,-0.621797,0.717,16.89,0.102,5,17.97,0.132,5,NA,NA,0,17.582,0.13,10,16.465,0.082,10,15.96,0.116,10,NA,NA,0,NA,NA,0
82.834092,0.415,-0.597335,0.421,NA,NA,0,NA,NA,0,NA,NA,0,18.486,0.177,5,17.001,0.108,5,15.914,0.11,4,NA,NA,0,NA,NA,0
82.836455,0.154,-0.684517,0.116,12.751,0.109,13,13.401,0.091,13,NA,NA,0,13.063,0.113,13,12.516,0.051,13,12.376,0.155,13,12.234,0.046,3,NA,NA,0
82.841047,0.325,-0.576629,0.34,NA,NA,0,NA,NA,0,NA,NA,0,18.384,0.254,1,17.187,0.181,1,NA,NA,0,NA,NA,0,NA,NA,0
82.84125,0.474,-0.690356,0.542,16.494,0.091,11,17.399,0.208,11,NA,NA,0,16.959,0.171,11,16.127,0.093,11,15.86,0.169,9,NA,NA,0,NA,NA,0
82.842308,0.308,-0.564287,0.402,15.559,0.103,12,16.405,0.158,12,NA,NA,0,15.958,0.112,13,15.214,0.07,13,14.967,0.16,13,NA,NA,0,NA,NA,0
82.843341,0.218,-0.699269,0.229,14.297,0.099,13,15.202,0.092,13,NA,NA,0,14.73,0.111,13,13.951,0.058,13,13.712,0.158,13,13.495,0.038,2,NA,NA,0
82.84339,0.683,-0.513549,0.572,17.545,0.111,6,17.907,0.169,6,NA,NA,0,17.638,0.11,8,17.167,0.213,8,16.735,0.313,1,NA,NA,0,NA,NA,0
82.844009,0.486,-0.548911,0.391,NA,NA,0,NA,NA,0,NA,NA,0,17.924,0.171,8,16.584,0.145,8,15.372,0.143,8,NA,NA,0,NA,NA,0
82.84414,0.574,-0.553285,0.765,17.116,0.186,6,18.063,0.267,6,NA,NA,0,17.623,0.334,10,16.545,0.118,10,16.04,0.165,7,NA,NA,0,NA,NA,0
82.84429,0.524,-0.648519,0.509,NA,NA,0,NA,NA,0,NA,NA,0,18.176,0.228,6,17.141,0.137,6,16.435,0.106,2,NA,NA,0,NA,NA,0
82.849096,0.386,-0.493927,0.287,14.216,0.094,13,14.934,0.099,13,NA,NA,0,14.556,0.116,13,13.939,0.06,13,13.708,0.147,13,13.523,0.155,3,NA,NA,0
82.849199,0.3,-0.577521,0.222,14.7,0.092,13,15.933,0.125,13,NA,NA,0,15.287,0.106,13,14.224,0.058,13,13.802,0.128,13,13.617,0.002,2,NA,NA,0
82.851063,0.654,-0.583072,0.462,17.282,0.078,3,18.03,0.159,3,NA,NA,0,17.68,0.235,9,16.784,0.162,9,16.46,0.187,3,NA,NA,0,NA,NA,0
82.852252,0.846,-0.531918,0.363,NA,NA,0,NA,NA,0,NA,NA,0,18.103,0.213,6,17.177,0.177,6,NA,NA,0,NA,NA,0,NA,NA,0
82.853249,0.401,-0.711045,0.521,15.618,0.117,13,16.443,0.136,13,NA,NA,0,15.985,0.114,13,15.299,0.055,13,15.079,0.112,13,NA,NA,0,NA,NA,0
