radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
239.148035,0.193,-37.572501,0.196,15.924,0.083,5,16.927,0.077,5,NA,NA,0,16.429,0.015,5,15.449,0.11,5,15.192,0.138,5,NA,NA,0,NA,NA,0
239.148809,0.054,-37.640704,0.24,NA,NA,0,NA,NA,0,NA,NA,0,17.873,0.123,1,17.287,0.194,1,NA,NA,0,NA,NA,0,NA,NA,0
239.151049,0.481,-37.619995,0.19,NA,NA,0,NA,NA,0,NA,NA,0,18.285,0.171,2,17.289,0.161,2,NA,NA,0,NA,NA,0,NA,NA,0
239.15211,0.589,-37.584296,0.529,NA,NA,0,NA,NA,0,NA,NA,0,17.879,0.102,3,16.613,0.232,3,16.187,0.275,3,NA,NA,0,NA,NA,0
239.152454,0.728,-37.604023,0.271,NA,NA,0,NA,NA,0,NA,NA,0,17.808,0.063,3,16.742,0.249,3,NA,NA,0,NA,NA,0,NA,NA,0
239.152596,0.375,-37.557222,0.295,16.832,0.009,2,17.539,0.049,2,NA,NA,0,17.211,0.051,5,16.415,0.091,5,15.848,0.101,3,NA,NA,0,NA,NA,0
239.153237,0.215,-37.643787,0.372,17.175,0.154,1,18.23,0.239,1,NA,NA,0,17.818,0.133,2,16.957,0.134,2,16.33,0.22,1,NA,NA,0,NA,NA,0
239.153927,0.455,-37.588612,0.461,17.397,0.107,2,17.914,0.302,2,NA,NA,0,17.69,0.037,3,16.847,0.142,3,NA,NA,0,NA,NA,0,NA,NA,0
239.156005,0.456,-37.579223,0.35,16.603,0.088,4,17.606,0.11,4,NA,NA,0,17.223,0.072,5,16.327,0.174,5,15.873,0.155,4,NA,NA,0,NA,NA,0
239.156051,0.852,-37.600891,0.715,16.799,0.15,1,18.041,0.273,1,NA,NA,0,17.516,0.17,3,16.469,0.136,3,16.32,0.292,1,NA,NA,0,NA,NA,0
239.158812,0.314,-37.607713,0.318,16.312,0.011,2,17.508,0.201,2,NA,NA,0,16.763,0.06,3,15.589,0.043,3,15.388,0.178,3,NA,NA,0,NA,NA,0
239.159014,0.862,-37.657429,0.351,16.825,0.034,3,17.915,0.096,3,NA,NA,0,17.249,0.068,5,16.246,0.205,5,16.066,0.226,4,NA,NA,0,NA,NA,0
239.1599,0.502,-37.647363,0.663,16.977,0.004,2,17.825,0.074,2,NA,NA,0,17.444,0.019,2,16.528,0.071,2,NA,NA,0,NA,NA,0,NA,NA,0
239.159916,0.646,-37.567378,0.39,NA,NA,0,NA,NA,0,NA,NA,0,17.415,0.13,5,16.598,0.129,5,16.174,0.195,1,NA,NA,0,NA,NA,0
239.161487,0.347,-37.603002,0.675,15.997,0.077,4,17.095,0.064,4,NA,NA,0,16.476,0.036,5,15.6,0.157,4,15.42,0.103,5,NA,NA,0,NA,NA,0
239.161731,0.489,-37.63539,0.339,16.545,0.101,4,17.51,0.196,4,NA,NA,0,16.982,0.049,5,16.113,0.125,5,15.93,0.13,4,NA,NA,0,NA,NA,0
239.161733,0.453,-37.610635,0.467,14.344,0.038,5,14.988,0.023,5,NA,NA,0,14.649,0.023,5,14.092,0.132,5,14.017,0.084,5,NA,NA,0,NA,NA,0
239.161786,0.264,-37.684087,0.28,16.268,0.117,5,17.343,0.152,5,NA,NA,0,16.789,0.124,5,15.769,0.1,5,15.365,0.071,4,NA,NA,0,NA,NA,0
239.162335,0.434,-37.650317,0.283,16.612,0.1,2,17.864,0.065,2,NA,NA,0,17.358,0.138,5,16.353,0.074,5,15.807,0.259,2,NA,NA,0,NA,NA,0
239.162348,0.363,-37.557103,0.277,17.254,0.127,2,18.179,0.252,2,NA,NA,0,17.866,0.053,3,17.09,0.098,3,15.974,0.202,1,NA,NA,0,NA,NA,0
239.162759,0.454,-37.590215,0.465,16.952,0.054,5,17.455,0.134,5,NA,NA,0,17.178,0.1,5,16.757,0.175,5,NA,NA,0,NA,NA,0,NA,NA,0
239.163944,0.563,-37.628265,1.404,16.483,0.225,3,17.484,0.183,3,NA,NA,0,16.913,0.069,2,15.904,0.076,1,15.825,0.118,2,NA,NA,0,NA,NA,0
239.165307,0.433,-37.521879,0.739,16.612,0.235,4,17.411,0.04,4,NA,NA,0,16.992,0.122,3,16.214,0.18,3,16.424,0.032,2,NA,NA,0,NA,NA,0
239.166145,0.547,-37.613661,0.693,16.14,0.03,2,17.436,0.053,2,NA,NA,0,16.567,0.05,3,15.545,0.158,3,15.417,0.218,3,NA,NA,0,NA,NA,0
239.166975,0.276,-37.563036,0.138,13.764,0.041,5,14.605,0.035,5,NA,NA,0,14.159,0.018,5,13.429,0.113,5,13.229,0.067,5,12.961,0.14,1,NA,NA,0
239.167661,0.378,-37.573173,0.409,17.072,0.152,1,18.012,0.205,1,NA,NA,0,17.527,0.147,4,16.396,0.152,4,15.788,0.064,2,NA,NA,0,NA,NA,0
239.168831,0.923,-37.600354,0.424,16.284,0.139,5,17.272,0.082,5,NA,NA,0,16.721,0.077,5,15.73,0.164,4,15.601,0.211,4,NA,NA,0,NA,NA,0
239.170199,0.345,-37.658363,0.455,17.142,0.094,2,17.752,0.016,2,NA,NA,0,17.502,0.082,3,16.687,0.129,3,16.528,0.143,2,NA,NA,0,NA,NA,0
239.175218,0.529,-37.54631,0.441,16.928,0.071,3,17.784,0.217,3,NA,NA,0,17.405,0.043,5,16.529,0.169,5,15.968,0.069,3,NA,NA,0,NA,NA,0
239.175663,0.297,-37.617416,0.125,14.849,0.034,5,15.638,0.067,5,NA,NA,0,15.241,0.013,5,14.523,0.118,5,14.301,0.056,5,NA,NA,0,NA,NA,0
239.17638,0.524,-37.578411,0.222,17.196,0.166,1,18.465,0.305,1,NA,NA,0,17.643,0.076,4,16.829,0.214,4,NA,NA,0,NA,NA,0,NA,NA,0
239.177115,0.446,-37.513544,0.134,NA,NA,0,NA,NA,0,NA,NA,0,17.98,0.083,2,16.857,0.118,2,NA,NA,0,NA,NA,0,NA,NA,0
239.177834,0.232,-37.502935,0.125,NA,NA,0,NA,NA,0,NA,NA,0,18.125,0.163,1,17.31,0.204,1,NA,NA,0,NA,NA,0,NA,NA,0
239.178464,0.68,-37.682533,0.261,NA,NA,0,NA,NA,0,NA,NA,0,17.708,0.137,4,16.429,0.097,4,15.919,0.058,4,NA,NA,0,NA,NA,0
239.178762,0.277,-37.6679,0.513,16.455,0.162,4,17.759,0.108,4,NA,NA,0,17.025,0.047,5,15.895,0.082,5,15.356,0.058,4,NA,NA,0,NA,NA,0
239.178866,0.47,-37.557197,0.491,16.991,0.177,3,17.792,0.089,3,NA,NA,0,17.421,0.121,4,16.595,0.107,4,16.07,0.177,1,NA,NA,0,NA,NA,0
239.180965,0.407,-37.498956,0.109,NA,NA,0,NA,NA,0,NA,NA,0,17.895,0.139,1,17.331,0.223,1,NA,NA,0,NA,NA,0,NA,NA,0
239.181402,0.722,-37.521022,0.281,NA,NA,0,NA,NA,0,NA,NA,0,17.879,0.043,2,17.142,0.223,1,NA,NA,0,NA,NA,0,NA,NA,0
239.182781,0.356,-37.510448,0.334,16.227,0.07,5,17.449,0.179,5,NA,NA,0,16.768,0.031,5,15.851,0.171,5,15.542,0.1,5,NA,NA,0,NA,NA,0
