radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
84.917841,0.709,-1.363261,0.647,16.331,0.125,8,17.222,0.087,8,NA,NA,0,16.663,0.087,1,15.978,0.089,1,15.626,0.152,1,NA,NA,0,NA,NA,0
84.920342,0.642,-1.357059,0.529,17.061,0.169,1,18.341,0.418,1,NA,NA,0,17.936,0.19,8,16.79,0.214,8,16.117,0.099,6,NA,NA,0,NA,NA,0
84.922,0.707,-1.396727,0.66,17.269,0.108,2,18.072,0.059,2,NA,NA,0,17.534,0.188,8,16.388,0.193,8,15.134,0.179,7,NA,NA,0,NA,NA,0
84.924254,0.699,-1.329737,0.457,NA,NA,0,NA,NA,0,NA,NA,0,18.312,0.086,2,17.371,0.108,2,NA,NA,0,NA,NA,0,NA,NA,0
84.926214,0.579,-1.419968,0.406,16.303,0.148,12,17.622,0.185,12,NA,NA,0,16.883,0.174,16,15.757,0.227,14,15.158,0.227,12,NA,NA,0,NA,NA,0
84.926376,0.391,-1.542549,0.263,16.502,0.029,2,17.967,0.1,2,NA,NA,0,17.296,0.043,5,15.795,0.028,5,15.142,0.042,5,NA,NA,0,NA,NA,0
84.92655,0.165,-1.534356,0.123,12.138,0.017,5,12.795,0.011,5,NA,NA,0,12.448,0.025,5,11.947,0.021,5,11.736,0.017,5,11.543,0.069,5,NA,NA,0
84.927141,0.525,-1.402106,0.241,NA,NA,0,NA,NA,0,NA,NA,0,18.151,0.072,2,17.031,0.082,2,NA,NA,0,NA,NA,0,NA,NA,0
84.927715,0.582,-1.400973,0.452,NA,NA,0,NA,NA,0,NA,NA,0,18.18,0.134,1,16.935,0.143,1,15.975,0.17,1,NA,NA,0,NA,NA,0
84.928038,0.41,-1.336119,0.512,15.891,0.149,18,17.081,0.154,18,NA,NA,0,16.455,0.136,17,15.285,0.219,17,14.693,0.236,15,NA,NA,0,NA,NA,0
84.928232,0.589,-1.34069,0.202,NA,NA,0,NA,NA,0,NA,NA,0,18.04,0.05,3,17.135,0.137,3,NA,NA,0,NA,NA,0,NA,NA,0
84.928544,0.287,-1.399556,0.212,NA,NA,0,NA,NA,0,NA,NA,0,18.048,0.015,2,17.094,0.021,2,NA,NA,0,NA,NA,0,NA,NA,0
84.928656,0.874,-1.356149,0.617,16.763,0.169,13,17.779,0.23,13,NA,NA,0,17.243,0.183,17,16.372,0.186,17,15.799,0.168,11,NA,NA,0,NA,NA,0
84.93038,0.513,-1.157287,0.361,16.996,0.054,2,18.049,0.134,2,NA,NA,0,17.523,0.174,6,16.618,0.131,6,16.031,0.117,5,NA,NA,0,NA,NA,0
84.930435,0.137,-1.18567,0.17,13.002,0.159,18,13.789,0.116,18,NA,NA,0,13.316,0.135,18,12.73,0.202,18,12.452,0.214,18,12.258,0.065,3,NA,NA,0
84.931748,0.373,-1.152879,0.618,15.198,0.154,16,16.195,0.089,16,NA,NA,0,15.651,0.123,17,14.78,0.197,16,14.292,0.206,16,NA,NA,0,NA,NA,0
84.932612,0.146,-1.484202,0.118,12.151,0.011,5,12.924,0.017,5,NA,NA,0,12.488,0.017,5,11.914,0.007,5,11.735,0.022,5,11.625,0.051,5,NA,NA,0
