radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
82.554376,0.518,-0.769175,0.533,17.072,0.124,3,18.262,0.237,3,NA,NA,0,17.81,0.117,7,16.632,0.119,7,16.038,0.242,6,NA,NA,0,NA,NA,0
82.555062,0.768,-0.813516,0.674,NA,NA,0,NA,NA,0,NA,NA,0,18.113,0.118,8,16.584,0.122,8,15.964,0.131,8,NA,NA,0,NA,NA,0
82.55742,0.651,-0.802978,0.784,15.876,0.116,9,17.326,0.125,9,NA,NA,0,16.616,0.126,11,15.284,0.054,11,14.731,0.145,11,NA,NA,0,NA,NA,0
82.557548,0.556,-0.794552,0.049,NA,NA,0,NA,NA,0,NA,NA,0,18.132,0.145,1,17.834,0.292,1,NA,NA,0,NA,NA,0,NA,NA,0
82.557807,0.441,-0.825361,0.384,17.496,0.221,1,18.38,0.293,1,NA,NA,0,17.879,0.062,7,17.06,0.165,7,16.491,0.057,2,NA,NA,0,NA,NA,0
82.558721,0.166,-0.904654,0.234,13.359,0.086,11,14.354,0.104,11,NA,NA,0,13.863,0.132,11,12.964,0.053,11,12.628,0.129,11,12.546,0.089,3,NA,NA,0
82.561076,0.246,-0.834924,0.214,13.999,0.094,11,15.254,0.129,11,NA,NA,0,14.664,0.142,11,13.456,0.065,11,12.921,0.132,11,12.563,0.146,4,NA,NA,0
82.56192,0.221,-0.798927,0.235,13.79,0.11,11,14.882,0.122,11,NA,NA,0,14.353,0.133,11,13.334,0.039,11,12.994,0.129,11,12.741,0.167,4,NA,NA,0
82.564537,0.677,-0.770461,0.538,17.169,0.108,7,17.848,0.199,7,NA,NA,0,17.43,0.135,9,16.876,0.136,9,16.446,0.211,4,NA,NA,0,NA,NA,0
82.567426,0.51,-0.867894,0.359,17.705,0.13,3,18.377,0.256,3,NA,NA,0,18.057,0.076,5,17.574,0.186,5,NA,NA,0,NA,NA,0,NA,NA,0
