radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
237.064005,0.551,-49.503307,0.357,15.369,0.034,2,17.075,0.07,2,NA,NA,0,16.166,0.043,3,14.838,0.135,3,14.161,0.163,3,NA,NA,0,NA,NA,0
237.064755,0.247,-49.53933,0.141,16.835,0.131,1,18.032,0.233,1,NA,NA,0,17.329,0.005,2,16.432,0.049,2,NA,NA,0,NA,NA,0,NA,NA,0
237.065187,0.6,-49.536027,0.135,NA,NA,0,NA,NA,0,NA,NA,0,17.806,0.118,2,16.49,0.018,2,NA,NA,0,NA,NA,0,NA,NA,0
237.066019,0.29,-49.545766,0.383,NA,NA,0,NA,NA,0,NA,NA,0,17.889,0.177,1,16.696,0.149,1,NA,NA,0,NA,NA,0,NA,NA,0
237.06854,0.013,-49.530867,0.025,NA,NA,0,NA,NA,0,NA,NA,0,18.147,0.219,1,17.146,0.228,1,NA,NA,0,NA,NA,0,NA,NA,0
237.069863,0.761,-49.47494,0.393,15.897,0.19,3,17.02,0.067,3,NA,NA,0,16.47,0.224,3,15.399,0.178,3,15.001,0.126,3,NA,NA,0,NA,NA,0
237.071667,0.177,-49.523157,0.117,NA,NA,0,NA,NA,0,NA,NA,0,17.467,0.018,2,16.148,0.021,2,15.614,0.062,2,NA,NA,0,NA,NA,0
237.071775,0.106,-49.494394,0.098,12.338,0.055,3,12.818,0.024,3,NA,NA,0,12.526,0.006,3,12.226,0.072,3,12.105,0.093,3,NA,NA,0,NA,NA,0
237.071963,0.238,-49.535218,0.213,NA,NA,0,NA,NA,0,NA,NA,0,17.994,0.099,2,16.342,0.089,2,15.864,0.123,2,NA,NA,0,NA,NA,0
237.072973,0.398,-49.458227,0.088,NA,NA,0,NA,NA,0,NA,NA,0,17.668,0.129,2,16.676,0.032,2,NA,NA,0,NA,NA,0,NA,NA,0
237.072979,0.613,-49.515069,0.248,15.139,0.004,2,16.806,0.033,2,NA,NA,0,15.941,0.047,3,14.497,0.167,3,13.82,0.182,3,NA,NA,0,NA,NA,0
237.073621,0.256,-49.4648,0.195,15.22,0.101,3,16.9,0.033,3,NA,NA,0,16.017,0.086,3,14.597,0.151,3,13.926,0.175,3,NA,NA,0,NA,NA,0
237.075297,0.857,-49.580028,0.91,16.808,0.099,2,17.815,0.057,2,NA,NA,0,17.107,0.075,1,NA,NA,0,15.665,0.133,1,NA,NA,0,NA,NA,0
237.076043,0.169,-49.455632,0.17,NA,NA,0,NA,NA,0,NA,NA,0,17.85,0.034,2,16.608,0.047,2,16.098,0.123,2,NA,NA,0,NA,NA,0
237.076992,0.131,-49.528315,0.211,16.047,0,2,17.213,0.039,2,NA,NA,0,16.529,0.065,2,15.775,0.064,2,15.534,0.028,2,NA,NA,0,NA,NA,0
237.077311,0.357,-49.480813,0.414,15.438,0.108,3,16.473,0.105,3,NA,NA,0,15.831,0.03,3,15.003,0.113,3,15.137,0.153,1,NA,NA,0,NA,NA,0
237.077503,0.238,-49.559054,0.254,NA,NA,0,NA,NA,0,NA,NA,0,18.049,0.008,2,16.113,0.019,2,15.42,0.037,2,NA,NA,0,NA,NA,0
237.077732,0.293,-49.469851,0.142,NA,NA,0,NA,NA,0,NA,NA,0,18.004,0.153,2,17.129,0.015,2,NA,NA,0,NA,NA,0,NA,NA,0
237.07818,0.704,-49.532692,0.189,15.914,0.022,2,17.875,0.039,2,NA,NA,0,16.735,0.007,2,15.216,0.08,2,14.497,0.073,2,NA,NA,0,NA,NA,0
237.079604,0.312,-49.437522,0.205,14.069,0.001,2,15.412,0.035,3,NA,NA,0,14.62,0.045,2,13.605,0.014,2,13.17,0.001,2,NA,NA,0,NA,NA,0
237.079972,0.448,-49.525826,0.168,16.349,0.033,2,17.434,0.045,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
237.080172,0.189,-49.444214,0.076,NA,NA,0,NA,NA,0,NA,NA,0,18.001,0.2,1,16.776,0.174,1,NA,NA,0,NA,NA,0,NA,NA,0
237.080274,0.352,-49.515717,0.16,15.309,0.012,2,17.221,0.052,2,NA,NA,0,16.292,0.096,3,14.673,0.134,3,13.961,0.197,3,NA,NA,0,NA,NA,0
237.080687,0.545,-49.55156,0.619,16.908,0.142,1,18.082,0.24,1,NA,NA,0,17.47,0.12,1,16.231,0.097,1,15.685,0.148,1,NA,NA,0,NA,NA,0
237.082217,0.263,-49.462946,0.028,NA,NA,0,NA,NA,0,NA,NA,0,17.876,0.183,1,16.865,0.191,1,NA,NA,0,NA,NA,0,NA,NA,0
237.082471,0.084,-49.487637,0.065,12.46,0.069,3,13.267,0.016,3,NA,NA,0,12.797,0.032,3,12.225,0.083,3,12.004,0.112,3,NA,NA,0,NA,NA,0
237.08278,0.12,-49.467801,0.192,NA,NA,0,NA,NA,0,NA,NA,0,18.033,0.211,1,16.831,0.225,1,NA,NA,0,NA,NA,0,NA,NA,0
