radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
84.953004,0.277,-2.577144,0.229,15.857,0.068,5,16.852,0.051,5,NA,NA,0,16.338,0.042,5,15.43,0.039,5,15.046,0.085,5,NA,NA,0,NA,NA,0
84.953804,0.378,-2.486463,0.279,NA,NA,0,NA,NA,0,NA,NA,0,18.138,0.133,5,16.791,0.113,5,15.375,0.076,5,NA,NA,0,NA,NA,0
84.95404,0.296,-2.808989,0.497,15.729,0.116,7,16.747,0.142,7,NA,NA,0,16.149,0.081,7,15.293,0.132,7,14.854,0.165,7,NA,NA,0,NA,NA,0
84.955522,0.341,-2.334838,0.26,16.443,0.082,5,17.433,0.074,5,NA,NA,0,16.958,0.04,5,16.084,0.058,5,15.61,0.122,5,NA,NA,0,NA,NA,0
84.955529,0.384,-2.365212,0.248,15.362,0.013,5,16.21,0.038,5,NA,NA,0,15.796,0.022,5,15.074,0.028,5,14.7,0.032,5,NA,NA,0,NA,NA,0
84.955869,0.692,-2.795627,0.75,NA,NA,0,NA,NA,0,NA,NA,0,18.574,0.172,2,17.346,0.145,2,NA,NA,0,NA,NA,0,NA,NA,0
84.95599,0.197,-2.292261,0.22,14.572,0.019,5,16.087,0.045,5,NA,NA,0,15.324,0.031,5,14.031,0.016,5,13.459,0.021,5,12.96,0.009,2,NA,NA,0
84.956939,1.162,-2.395388,0.699,NA,NA,0,NA,NA,0,NA,NA,0,17.866,0.099,4,16.791,0.05,4,16.019,0.032,2,NA,NA,0,NA,NA,0
84.959369,0.746,-2.633373,0.409,NA,NA,0,NA,NA,0,NA,NA,0,18.178,0.195,1,17.082,0.196,1,NA,NA,0,NA,NA,0,NA,NA,0
84.959806,0.645,-2.438561,0.341,NA,NA,0,NA,NA,0,NA,NA,0,18.419,0.253,4,17.401,0.22,4,NA,NA,0,NA,NA,0,NA,NA,0
84.959918,0.186,-2.725141,0.25,15.084,0.086,7,16.584,0.092,7,NA,NA,0,15.732,0.105,7,14.39,0.113,7,13.497,0.117,7,NA,NA,0,NA,NA,0
84.959925,0.442,-2.630664,0.347,17.399,0.249,1,17.564,0.18,1,NA,NA,0,17.681,0.041,4,16.885,0.086,4,16.418,0.101,3,NA,NA,0,NA,NA,0
84.960459,0.142,-2.323481,0.954,NA,NA,0,NA,NA,0,NA,NA,0,18.781,0.254,1,17.602,0.205,1,NA,NA,0,NA,NA,0,NA,NA,0
84.960589,0.429,-2.742866,0.488,16.775,0.19,7,18.052,0.197,7,NA,NA,0,17.272,0.126,7,16.32,0.154,7,15.797,0.221,7,NA,NA,0,NA,NA,0
84.960604,0.986,-2.654158,0.576,NA,NA,0,NA,NA,0,NA,NA,0,18.124,0.265,5,17.09,0.186,5,16.446,0.24,5,NA,NA,0,NA,NA,0
84.961439,0.654,-2.782987,0.685,16.98,0.179,6,18.025,0.257,6,NA,NA,0,17.477,0.059,7,16.454,0.132,7,16.129,0.397,7,NA,NA,0,NA,NA,0
84.961808,0.194,-2.728452,0.366,15.578,0.1,7,16.801,0.162,7,NA,NA,0,16.072,0.122,7,15.019,0.117,7,14.443,0.112,7,NA,NA,0,NA,NA,0
84.962888,0.325,-2.405005,0.217,16.411,0.038,5,17.468,0.118,5,NA,NA,0,16.868,0.036,5,15.996,0.063,5,15.572,0.132,5,NA,NA,0,NA,NA,0
84.963008,0.47,-2.540448,0.185,13.567,0.018,5,15.614,0.036,5,NA,NA,0,14.57,0.009,5,12.772,0.009,5,11.699,0.017,5,11.024,0.062,4,NA,NA,0
84.963562,0.856,-2.379517,0.221,15.667,0.035,5,17.338,0.167,5,NA,NA,0,16.43,0.063,5,15.136,0.049,5,14.383,0.048,5,NA,NA,0,NA,NA,0
84.964869,0.414,-2.252569,0.353,NA,NA,0,NA,NA,0,NA,NA,0,18.017,0.074,4,17.186,0.161,4,16.255,0.18,2,NA,NA,0,NA,NA,0
84.96506,0.414,-2.610294,0.409,NA,NA,0,NA,NA,0,NA,NA,0,18.221,0.289,4,17.306,0.194,4,16.357,0.094,2,NA,NA,0,NA,NA,0
84.968232,0.505,-2.604047,0.35,16.829,0.074,2,18.276,0.095,2,NA,NA,0,17.622,0.058,5,16.224,0.084,5,15.005,0.084,5,NA,NA,0,NA,NA,0
84.968371,0.498,-2.618552,0.44,NA,NA,0,NA,NA,0,NA,NA,0,18.064,0.133,5,17.175,0.216,5,16.692,0.087,2,NA,NA,0,NA,NA,0
84.968649,0.244,-2.533985,0.242,14.274,0.078,5,15.543,0.099,5,NA,NA,0,14.925,0.082,5,13.744,0.079,5,13.17,0.065,5,12.896,0.248,3,NA,NA,0
84.968885,0.343,-2.722831,0.286,14.052,0.105,7,15.876,0.077,7,NA,NA,0,14.865,0.1,7,13.254,0.103,7,12.549,0.097,7,12.173,0.081,2,NA,NA,0
84.969329,0.539,-2.517311,0.444,17.172,0.12,4,17.943,0.086,4,NA,NA,0,17.576,0.064,5,16.863,0.203,5,16.524,0.163,4,NA,NA,0,NA,NA,0
84.970114,0.456,-2.487938,0.361,16.947,0.092,3,18.334,0.064,3,NA,NA,0,17.52,0.052,5,16.589,0.151,5,16.291,0.247,5,NA,NA,0,NA,NA,0
84.970549,0.214,-2.402355,0.266,13.388,0.011,5,14.267,0.015,5,NA,NA,0,13.838,0.022,5,13.062,0.01,5,12.713,0.013,5,12.407,0.147,2,NA,NA,0
84.970992,0.583,-2.696383,0.903,NA,NA,0,NA,NA,0,NA,NA,0,18.407,0.246,1,18.003,0.463,1,NA,NA,0,NA,NA,0,NA,NA,0
84.971367,0.181,-2.718972,0.266,13.937,0.093,7,15.35,0.082,7,NA,NA,0,14.543,0.109,7,13.294,0.112,7,12.724,0.087,7,12.378,0.036,2,NA,NA,0
84.971593,0.303,-2.468977,0.15,13.271,0.018,5,14.245,0.007,5,NA,NA,0,13.764,0.019,5,12.918,0.012,5,12.562,0.029,5,12.413,0.013,2,NA,NA,0
84.97251,0.395,-2.571444,0.47,17.247,0.197,1,18.317,0.351,1,NA,NA,0,17.907,0.106,5,16.847,0.118,5,16.304,0.231,5,NA,NA,0,NA,NA,0
84.972927,0.655,-2.802955,0.37,NA,NA,0,NA,NA,0,NA,NA,0,18.757,0.035,2,17.747,0.216,2,NA,NA,0,NA,NA,0,NA,NA,0
84.973387,0.834,-2.795951,0.569,NA,NA,0,NA,NA,0,NA,NA,0,18.352,0.08,4,17.422,0.189,4,NA,NA,0,NA,NA,0,NA,NA,0
84.973451,0.408,-2.561862,0.33,16.867,0.077,4,17.868,0.247,4,NA,NA,0,17.374,0.174,5,16.384,0.116,5,15.343,0.077,5,NA,NA,0,NA,NA,0
84.973926,0.294,-2.526551,0.191,15.656,0.049,5,16.64,0.027,5,NA,NA,0,16.165,0.01,5,15.344,0.038,5,15.027,0.083,5,NA,NA,0,NA,NA,0
84.974268,0.388,-2.737162,0.376,16.296,0.122,7,17.376,0.243,7,NA,NA,0,16.702,0.125,7,15.829,0.121,7,15.49,0.16,7,NA,NA,0,NA,NA,0
84.975548,0.728,-2.458226,0.727,16.944,0.097,3,17.942,0.188,3,NA,NA,0,17.56,0.095,5,16.385,0.028,5,15.425,0.041,5,NA,NA,0,NA,NA,0
84.976169,0.196,-2.410846,0.193,14.983,0.044,5,16.392,0.075,5,NA,NA,0,15.728,0.016,5,14.357,0.041,5,13.266,0.046,5,12.501,0.074,1,NA,NA,0
84.976285,0.531,-2.266908,0.311,17.894,0.232,1,18.062,0.213,1,NA,NA,0,18.061,0.068,4,17.126,0.077,4,16.633,0.226,1,NA,NA,0,NA,NA,0
84.976527,0.205,-2.746523,0.28,12.979,0.105,7,14.444,0.078,7,NA,NA,0,13.589,0.112,7,12.35,0.1,7,11.769,0.109,7,11.459,0.059,3,NA,NA,0
84.976567,0.202,-2.673944,0.249,15.273,0.028,5,16.578,0.072,5,NA,NA,0,15.9,0.035,5,14.749,0.053,5,14.344,0.031,5,NA,NA,0,NA,NA,0
84.977724,0.263,-2.776085,0.415,14.304,0.103,7,15.546,0.083,7,NA,NA,0,14.852,0.145,7,13.636,0.154,7,13.049,0.12,7,12.556,0.079,3,NA,NA,0
84.977986,0.572,-2.508378,0.527,NA,NA,0,NA,NA,0,NA,NA,0,18.404,0.102,2,17.405,0.038,2,NA,NA,0,NA,NA,0,NA,NA,0
84.978544,0.307,-2.324985,0.183,15.33,0.026,5,16.802,0.087,5,NA,NA,0,16.108,0.034,5,14.721,0.016,5,14.016,0.029,5,13.505,0.179,1,NA,NA,0
84.97909,0.595,-2.679993,0.623,17.579,0.174,1,18.397,0.281,1,NA,NA,0,18.175,0.038,4,17.058,0.068,4,NA,NA,0,NA,NA,0,NA,NA,0
84.979685,0.276,-2.442983,0.219,13.591,0.018,5,14.479,0.018,5,NA,NA,0,14.036,0.015,5,13.275,0.014,5,12.926,0.011,5,12.751,0.134,2,NA,NA,0
84.980088,0.312,-2.500765,0.27,16.45,0.06,5,17.725,0.186,5,NA,NA,0,16.998,0.027,5,16.081,0.064,5,15.606,0.111,5,NA,NA,0,NA,NA,0
84.98083,0.493,-2.285212,0.469,NA,NA,0,NA,NA,0,NA,NA,0,18.097,0.052,4,17.253,0.176,4,16.491,0.143,3,NA,NA,0,NA,NA,0
84.981424,0.464,-2.512558,0.306,16.746,0.071,5,17.71,0.175,5,NA,NA,0,17.134,0.048,5,16.411,0.048,5,16.005,0.087,5,NA,NA,0,NA,NA,0
84.982399,0.374,-2.318782,0.315,16.57,0.043,4,17.724,0.083,4,NA,NA,0,17.204,0.057,5,16.112,0.064,5,15.756,0.086,5,NA,NA,0,NA,NA,0
84.982924,0.698,-2.717494,0.584,17.286,0.267,4,17.883,0.065,4,NA,NA,0,17.581,0.142,7,16.749,0.119,7,16.151,0.192,7,NA,NA,0,NA,NA,0
84.983111,0.345,-2.343526,0.253,15.933,0.032,5,17.376,0.138,5,NA,NA,0,16.7,0.045,5,15.343,0.028,5,14.314,0.061,5,NA,NA,0,NA,NA,0
84.984964,0.697,-2.383625,0.483,NA,NA,0,NA,NA,0,NA,NA,0,17.981,0.213,4,16.92,0.094,4,16.303,0.232,1,NA,NA,0,NA,NA,0
84.98515,0.772,-2.299935,0.319,17.583,0.231,1,17.896,0.252,1,NA,NA,0,17.954,0.139,5,17.078,0.114,5,16.642,0.201,3,NA,NA,0,NA,NA,0
84.985719,0.3,-2.773164,0.541,16.583,0.163,6,17.681,0.107,6,NA,NA,0,17.167,0.109,7,16.047,0.144,7,15.591,0.294,7,NA,NA,0,NA,NA,0
84.986125,0.292,-2.636842,0.528,16.295,0.075,5,17.945,0.279,5,NA,NA,0,17.014,0.079,5,15.742,0.059,5,15.029,0.093,5,NA,NA,0,NA,NA,0
84.986164,0.348,-2.590873,0.294,16.358,0.053,5,17.392,0.111,5,NA,NA,0,16.872,0.059,5,16.047,0.044,5,15.611,0.099,5,NA,NA,0,NA,NA,0
84.986761,0.519,-2.583006,0.37,16.997,0.027,3,17.95,0.099,3,NA,NA,0,17.522,0.137,5,16.522,0.03,5,16.183,0.237,5,NA,NA,0,NA,NA,0
84.988869,0.355,-2.684794,0.318,16.267,0.065,5,17.421,0.116,5,NA,NA,0,16.852,0.029,5,15.886,0.056,5,15.44,0.157,5,NA,NA,0,NA,NA,0
84.990061,0.318,-2.79328,0.467,16.352,0.103,6,18.039,0.27,6,NA,NA,0,17.112,0.102,7,15.638,0.076,7,14.924,0.116,7,NA,NA,0,NA,NA,0
84.990723,0.127,-2.596938,0.629,NA,NA,0,NA,NA,0,NA,NA,0,18.49,0.267,1,NA,NA,0,16.441,0.293,1,NA,NA,0,NA,NA,0
84.991567,0.216,-2.800108,0.549,15.252,0.093,7,16.739,0.119,7,NA,NA,0,15.901,0.092,7,14.619,0.087,7,13.973,0.109,7,NA,NA,0,NA,NA,0
84.99166,0.57,-2.732259,0.498,16.995,0.14,5,18.05,0.055,5,NA,NA,0,17.568,0.165,7,16.467,0.152,7,15.865,0.192,7,NA,NA,0,NA,NA,0
84.992656,0.449,-2.438563,0.259,17.098,0.162,1,18.086,0.275,1,NA,NA,0,17.641,0.143,5,16.239,0.15,5,14.987,0.059,5,NA,NA,0,NA,NA,0
84.993074,0.313,-2.483117,0.229,16.06,0.047,5,17.405,0.045,5,NA,NA,0,16.765,0.035,5,15.568,0.033,5,14.993,0.099,5,NA,NA,0,NA,NA,0
84.993133,0.494,-2.640876,0.525,16.675,0.145,5,17.685,0.223,5,NA,NA,0,17.272,0.078,5,16.198,0.106,5,15.638,0.083,5,NA,NA,0,NA,NA,0
84.994421,0.278,-2.369389,0.198,15.915,0.056,5,17.006,0.075,5,NA,NA,0,16.451,0.022,5,15.552,0.023,5,15.094,0.054,5,NA,NA,0,NA,NA,0
84.995923,0.37,-2.287877,0.327,14.424,0.021,5,15.51,0.035,5,NA,NA,0,14.972,0.016,5,14.036,0.011,5,13.631,0.026,5,13.275,0.147,1,NA,NA,0
84.99633,0.303,-2.298433,0.249,15.673,0.057,5,16.905,0.051,5,NA,NA,0,16.295,0.055,5,15.288,0.036,5,14.723,0.051,5,NA,NA,0,NA,NA,0
84.996912,0.354,-2.561599,0.555,NA,NA,0,NA,NA,0,NA,NA,0,18.374,0.09,2,17.425,0.188,2,NA,NA,0,NA,NA,0,NA,NA,0
84.997091,0.199,-2.381766,0.089,10.91,0.043,8,11.727,0.047,5,NA,NA,0,11.31,0.05,5,10.658,0.055,8,10.442,0.076,8,10.265,0.065,3,NA,NA,0
84.997447,1.235,-2.465418,0.7,16.714,0.028,3,17.287,0.137,3,NA,NA,0,16.874,0.152,3,16.43,0.12,3,NA,NA,0,NA,NA,0,NA,NA,0
84.997619,0.398,-2.687702,0.343,16.732,0.147,1,17.975,0.264,1,NA,NA,0,17.65,0.08,5,16.233,0.12,5,15.67,0.209,5,NA,NA,0,NA,NA,0
84.998071,0.054,-2.722358,0.907,NA,NA,0,NA,NA,0,NA,NA,0,18.346,0.223,1,17.692,0.382,1,NA,NA,0,NA,NA,0,NA,NA,0
