radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
242.432261,0.391,-39.739141,0.289,16.435,0.127,4,17.657,0.078,4,NA,NA,0,16.945,0.125,6,16.082,0.14,6,15.654,0.115,3,NA,NA,0,NA,NA,0
242.432349,0.24,-39.58512,0.141,NA,NA,0,NA,NA,0,NA,NA,0,17.583,0.137,1,16.809,0.171,1,15.598,0.167,1,NA,NA,0,NA,NA,0
242.432744,0.254,-39.508119,0.232,12.301,0.033,5,14.32,0.023,5,NA,NA,0,13.298,0.017,4,11.51,0.062,4,10.571,0.058,6,9.942,0.201,2,NA,NA,0
242.433319,0.502,-39.799458,0.309,16.528,0.083,4,17.683,0.206,4,NA,NA,0,17.177,0.11,6,16.215,0.143,6,15.629,0.137,5,NA,NA,0,NA,NA,0
242.433899,0.436,-39.405566,0.193,NA,NA,0,NA,NA,0,NA,NA,0,17.97,0.178,2,16.435,0.113,1,15.679,0.181,2,NA,NA,0,NA,NA,0
242.434494,0.927,-39.570272,0.501,NA,NA,0,NA,NA,0,NA,NA,0,17.194,0.111,4,16.096,0.02,4,15.439,0.221,3,NA,NA,0,NA,NA,0
242.43465,0.306,-39.764758,0.13,NA,NA,0,NA,NA,0,NA,NA,0,18.041,0.296,3,16.483,0.066,3,15.518,0.109,3,NA,NA,0,NA,NA,0
242.434724,0.517,-39.720477,0.175,NA,NA,0,NA,NA,0,NA,NA,0,18.669,0.26,1,17.379,0.213,1,16.264,0.224,1,NA,NA,0,NA,NA,0
242.435099,0.758,-39.786925,0.61,16.424,0.084,1,17.996,0.215,1,NA,NA,0,17.083,0.159,6,15.81,0.098,6,15.212,0.206,6,NA,NA,0,NA,NA,0
242.436119,0.353,-39.82869,0.278,15.882,0.108,7,17.005,0.112,7,NA,NA,0,16.434,0.06,6,15.463,0.064,6,14.897,0.12,6,NA,NA,0,NA,NA,0
242.436329,0.46,-39.489283,0.372,16.108,0.141,3,18.162,0.352,3,NA,NA,0,17.202,0.052,5,15.389,0.056,5,14.442,0.094,5,NA,NA,0,NA,NA,0
242.437549,0.263,-39.536694,0.243,15.664,0.051,5,17.218,0.093,5,NA,NA,0,16.493,0.058,4,15.021,0.078,4,14.264,0.084,4,NA,NA,0,NA,NA,0
242.438013,0.296,-39.547493,0.305,NA,NA,0,NA,NA,0,NA,NA,0,17.496,0.025,3,16.529,0.177,3,15.894,0.344,2,NA,NA,0,NA,NA,0
242.439147,0.481,-39.565068,0.274,14.457,0.027,5,15.655,0.078,5,NA,NA,0,15.036,0.03,4,14.017,0.054,4,13.413,0.042,4,13.042,0.363,2,NA,NA,0
