radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
241.908816,0.28,-39.099988,0.211,9.132,0.003,1,9.893,0.271,2,NA,NA,0,10.065,0.47,5,8.926,0.003,1,8.89,0.005,1,8.801,0.006,1,NA,NA,0
241.933944,0.222,-39.240426,0.194,11.609,0.03,6,13.409,0.016,6,NA,NA,0,12.489,0.025,6,10.864,0.061,7,10.021,0.026,4,9.29,0.009,1,NA,NA,0
241.935483,0.101,-39.260673,0.406,NA,NA,0,NA,NA,0,NA,NA,0,18.871,0.322,1,17.149,0.199,1,NA,NA,0,NA,NA,0,NA,NA,0
241.93711,0.29,-39.042696,0.305,16.513,0.032,2,18.159,0.163,2,NA,NA,0,17.294,0.111,5,16.004,0.029,5,15.231,0.084,5,NA,NA,0,NA,NA,0
241.938181,0.206,-39.159958,0.107,NA,NA,0,NA,NA,0,NA,NA,0,18.304,0.152,1,16.712,0.105,1,NA,NA,0,NA,NA,0,NA,NA,0
241.939087,0.292,-39.022292,0.222,16.253,0.063,1,18.521,0.305,1,NA,NA,0,17.445,0.17,6,15.525,0.052,6,14.432,0.078,6,NA,NA,0,NA,NA,0
241.942772,0.262,-39.025019,0.675,NA,NA,0,NA,NA,0,NA,NA,0,18.248,0.165,1,16.645,0.096,1,15.794,0.124,1,NA,NA,0,NA,NA,0
241.944731,1.433,-39.256368,0.438,15.918,0.059,5,17.422,0.072,5,NA,NA,0,16.866,0.115,6,15.177,0.098,6,13.403,0.212,3,NA,NA,0,NA,NA,0
241.945591,0.099,-39.25147,0.111,NA,NA,0,NA,NA,0,NA,NA,0,18.41,0.212,1,16.84,0.158,1,NA,NA,0,NA,NA,0,NA,NA,0
241.945746,0.25,-39.273307,0.232,NA,NA,0,NA,NA,0,NA,NA,0,18.542,0.009,2,16.502,0.028,2,15.545,0.061,2,NA,NA,0,NA,NA,0
241.946581,0.304,-39.011906,0.197,16.023,0.108,3,17.799,0.247,3,NA,NA,0,17.134,0.084,6,15.072,0.097,6,13.976,0.053,6,NA,NA,0,NA,NA,0
241.949237,0.249,-39.007109,0.153,NA,NA,0,NA,NA,0,NA,NA,0,17.675,0.123,4,16.2,0.08,4,15.31,0.074,4,NA,NA,0,NA,NA,0
241.952021,0.296,-39.060682,0.183,15.931,0.071,5,17.442,0.027,5,NA,NA,0,16.662,0.078,6,15.223,0.065,6,14.352,0.055,6,NA,NA,0,NA,NA,0
241.954275,0.638,-39.249822,0.508,17.574,0.228,1,18.17,0.231,1,NA,NA,0,18.128,0.12,2,16.922,0.015,2,16.248,0.214,1,NA,NA,0,NA,NA,0
241.956664,0.233,-39.074765,0.176,15.582,0.05,6,17.138,0.087,6,NA,NA,0,16.256,0.042,6,15.005,0.028,6,13.61,0.036,6,NA,NA,0,NA,NA,0
241.962436,0.381,-39.254604,0.311,16.959,0.057,2,18.243,0.252,2,NA,NA,0,17.713,0.161,5,16.565,0.084,5,15.877,0.147,4,NA,NA,0,NA,NA,0
241.966516,0.311,-39.003989,0.184,14.73,0.049,6,16.311,0.067,6,NA,NA,0,15.507,0.022,6,14.075,0.063,6,13.291,0.038,6,12.862,0.136,1,NA,NA,0
241.969986,0.422,-39.295277,0.203,NA,NA,0,NA,NA,0,NA,NA,0,18.242,0.161,1,16.55,0.095,1,15.648,0.119,1,NA,NA,0,NA,NA,0
241.970009,0.088,-39.264644,0.046,NA,NA,0,NA,NA,0,NA,NA,0,18.617,0.216,1,16.557,0.091,1,15.808,0.129,1,NA,NA,0,NA,NA,0
241.970592,0.494,-39.030102,0.32,16.603,0.051,2,18.148,0.04,2,NA,NA,0,17.416,0.128,6,16.131,0.173,6,15.335,0.07,6,NA,NA,0,NA,NA,0
241.973581,0.32,-39.054203,0.322,NA,NA,0,NA,NA,0,NA,NA,0,17.784,0.137,5,16.497,0.031,4,15.672,0.132,5,NA,NA,0,NA,NA,0
241.973651,0.788,-39.230498,0.581,NA,NA,0,NA,NA,0,NA,NA,0,18.11,0.005,2,16.665,0.103,1,15.901,0.197,2,NA,NA,0,NA,NA,0
241.975816,0.551,-39.004222,0.335,NA,NA,0,NA,NA,0,NA,NA,0,17.798,0.08,4,16.327,0.042,4,15.78,0.124,4,NA,NA,0,NA,NA,0
241.976028,0.187,-39.168123,0.16,15.202,0.058,6,16.675,0.097,6,NA,NA,0,15.979,0.029,6,14.496,0.06,6,13.403,0.034,6,12.446,0.099,1,NA,NA,0
241.976729,0.211,-38.988661,0.435,NA,NA,0,NA,NA,0,NA,NA,0,18.343,0.169,1,16.96,0.132,1,16.565,0.258,1,NA,NA,0,NA,NA,0
241.97704,0.287,-39.038322,0.271,NA,NA,0,NA,NA,0,NA,NA,0,17.713,0.165,5,15.888,0.029,5,14.969,0.085,5,NA,NA,0,NA,NA,0
241.982198,0.346,-38.97748,0.433,NA,NA,0,NA,NA,0,NA,NA,0,18.404,0.341,3,16.981,0.113,3,16.121,0.167,2,NA,NA,0,NA,NA,0
241.982432,0.357,-39.109582,0.304,16.869,0.104,1,18.117,0.2,1,NA,NA,0,17.572,0.227,6,16.04,0.088,6,15.11,0.074,6,NA,NA,0,NA,NA,0
241.982574,0.18,-39.314975,0.237,15.784,0.073,4,17.689,0.2,4,NA,NA,0,16.702,0.038,6,15.008,0.06,6,14.223,0.044,6,NA,NA,0,NA,NA,0
241.983532,0.458,-39.040289,0.461,NA,NA,0,NA,NA,0,NA,NA,0,18.292,0.093,2,17.105,0.135,2,NA,NA,0,NA,NA,0,NA,NA,0
241.984159,0.351,-39.230132,0.382,NA,NA,0,NA,NA,0,NA,NA,0,18.335,0.116,2,16.988,0.076,2,16.001,0.169,2,NA,NA,0,NA,NA,0
241.984299,0.296,-39.303488,0.347,NA,NA,0,NA,NA,0,NA,NA,0,17.892,0.145,3,16.378,0.046,3,15.496,0.096,2,NA,NA,0,NA,NA,0
241.987149,0.27,-38.998884,0.576,NA,NA,0,NA,NA,0,NA,NA,0,18.334,0.031,2,16.681,0.113,1,16.038,0.014,2,NA,NA,0,NA,NA,0
241.988641,0.209,-39.33186,0.204,15.577,0.058,6,16.586,0.099,6,NA,NA,0,16.057,0.022,6,15.169,0.075,6,14.696,0.044,6,NA,NA,0,NA,NA,0
241.99116,0.541,-39.019244,0.208,NA,NA,0,NA,NA,0,NA,NA,0,18.491,0.18,2,16.823,0.03,2,16.286,0.282,2,NA,NA,0,NA,NA,0
241.991871,0.41,-39.305179,0.414,16.331,0.081,2,18.063,0.343,2,NA,NA,0,17.13,0.061,6,15.478,0.068,6,14.63,0.009,6,NA,NA,0,NA,NA,0
241.992217,0.639,-39.223616,0.627,NA,NA,0,NA,NA,0,NA,NA,0,17.704,0.168,3,16.381,0.08,3,15.614,0.043,3,NA,NA,0,NA,NA,0
241.996586,0.386,-38.99996,0.406,NA,NA,0,NA,NA,0,NA,NA,0,18.007,0.126,1,16.499,0.088,1,NA,NA,0,NA,NA,0,NA,NA,0
241.997628,0.208,-39.238038,0.411,15.449,0.038,4,17.699,0.198,4,NA,NA,0,16.641,0.063,6,14.43,0.041,6,12.954,0.06,6,NA,NA,0,NA,NA,0
241.998748,0.436,-39.065256,0,NA,NA,0,NA,NA,0,NA,NA,0,18.551,0.218,1,16.982,0.162,1,NA,NA,0,NA,NA,0,NA,NA,0
241.99931,0.219,-38.994598,0.277,15.5,0.058,5,17.249,0.119,5,NA,NA,0,16.35,0.037,6,14.76,0.043,6,13.879,0.105,5,NA,NA,0,NA,NA,0
241.999392,0.357,-39.249216,0.414,NA,NA,0,NA,NA,0,NA,NA,0,18.002,0.224,2,17.368,0.254,2,NA,NA,0,NA,NA,0,NA,NA,0
