radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
82.846637,0.113,-1.214113,0.309,NA,NA,0,NA,NA,0,NA,NA,0,18.358,0.217,1,17.209,0.175,1,NA,NA,0,NA,NA,0,NA,NA,0
82.848461,0.425,-1.262108,0.585,13.739,0.066,10,14.865,0.082,10,NA,NA,0,14.287,0.179,9,13.369,0.109,9,13.066,0.109,9,12.869,0.07,3,NA,NA,0
82.854906,0.475,-1.258782,0.76,16.572,0.113,9,17.421,0.118,9,NA,NA,0,16.888,0.155,8,16.358,0.071,8,15.964,0.08,4,NA,NA,0,NA,NA,0
82.855213,0.502,-1.185671,0.459,14.262,0.094,13,14.965,0.128,13,NA,NA,0,14.574,0.198,12,14.012,0.09,12,13.879,0.121,12,13.62,0.164,1,NA,NA,0
82.861051,0.356,-1.270159,0.333,15.348,0.055,10,16.103,0.092,10,NA,NA,0,15.712,0.178,9,15.133,0.097,9,14.962,0.123,9,NA,NA,0,NA,NA,0
82.862252,0.113,-1.203231,0.109,12.293,0.058,9,12.941,0.122,9,NA,NA,0,12.585,0.17,9,12.107,0.089,9,11.972,0.089,9,11.964,0.009,3,NA,NA,0
82.869931,0.556,-1.168135,0.656,16.26,0.094,7,16.773,0.057,7,NA,NA,0,16.46,0.154,8,16.16,0.119,8,16.052,0.146,7,NA,NA,0,NA,NA,0
82.872209,0.364,-1.344447,0.229,14.111,0.061,10,14.838,0.106,10,NA,NA,0,14.481,0.195,11,13.878,0.091,11,13.69,0.088,9,13.563,0.192,3,NA,NA,0
82.872621,0.421,-1.157847,0.533,15.836,0.057,7,16.673,0.073,7,NA,NA,0,16.219,0.114,8,15.576,0.106,8,15.311,0.119,8,NA,NA,0,NA,NA,0
82.872873,0.73,-1.262105,0.581,16.933,0.163,6,17.751,0.194,6,NA,NA,0,17.32,0.189,7,16.553,0.192,7,16.175,0.146,3,NA,NA,0,NA,NA,0
82.874684,0.472,-1.191457,0.018,NA,NA,0,NA,NA,0,NA,NA,0,18.164,0.165,1,17.385,0.223,1,NA,NA,0,NA,NA,0,NA,NA,0
82.874842,0.744,-1.173001,0.653,16.569,0.119,7,17.283,0.125,7,NA,NA,0,16.847,0.122,7,16.31,0.097,7,16.09,0.167,7,NA,NA,0,NA,NA,0
82.87662,0.599,-1.180671,0.784,17.381,0.234,3,18.206,0.197,3,NA,NA,0,17.783,0.133,5,17.189,0.241,5,NA,NA,0,NA,NA,0,NA,NA,0
82.877158,0.418,-1.310413,0.764,17.496,0.221,1,18.197,0.347,1,NA,NA,0,17.7,0.2,6,16.691,0.115,6,16.039,0.094,2,NA,NA,0,NA,NA,0
82.877785,0.502,-1.13397,0.364,15.52,0.086,9,16.202,0.153,9,NA,NA,0,15.867,0.179,8,15.271,0.081,8,15.054,0.168,8,NA,NA,0,NA,NA,0
82.878461,0.545,-1.268381,0.977,17.744,0.285,1,18.181,0.27,1,NA,NA,0,17.867,0.201,3,17.128,0.211,3,NA,NA,0,NA,NA,0,NA,NA,0
82.879888,0.417,-1.240022,0.432,NA,NA,0,NA,NA,0,NA,NA,0,18.059,0.149,1,17.114,0.083,2,NA,NA,0,NA,NA,0,NA,NA,0
82.880809,0.324,-1.302833,0.3,14.385,0.055,11,15.009,0.145,11,NA,NA,0,14.667,0.197,11,14.21,0.081,11,14.076,0.057,9,NA,NA,0,NA,NA,0
82.882187,0.524,-1.257826,0.599,16.113,0.126,8,16.994,0.104,8,NA,NA,0,16.526,0.051,5,15.969,0.042,5,15.766,0.114,5,NA,NA,0,NA,NA,0
82.883098,0.44,-1.252596,0.546,14.217,0.076,8,15.036,0.141,8,NA,NA,0,14.603,0.188,8,13.956,0.089,8,13.767,0.094,8,13.696,0.234,3,NA,NA,0
82.884766,0.199,-1.27408,0.228,13.148,0.065,11,13.971,0.138,11,NA,NA,0,13.547,0.185,9,12.893,0.111,9,12.686,0.093,9,12.633,0.033,3,NA,NA,0
82.885662,0.198,-1.315064,0.205,13.541,0.059,11,14.425,0.142,11,NA,NA,0,13.966,0.196,11,13.271,0.096,11,13.043,0.073,9,12.82,0.113,3,NA,NA,0
82.885695,0.139,-1.360278,0.31,NA,NA,0,NA,NA,0,NA,NA,0,18.169,0.166,1,17.276,0.168,1,NA,NA,0,NA,NA,0,NA,NA,0
82.886081,0.772,-1.243726,0.77,17.116,0.122,5,17.967,0.179,5,NA,NA,0,17.501,0.099,7,16.923,0.236,7,16.136,0.279,2,NA,NA,0,NA,NA,0
82.886295,0.641,-1.352134,0.803,16.973,0.112,6,17.767,0.197,6,NA,NA,0,17.287,0.04,6,16.637,0.08,6,NA,NA,0,NA,NA,0,NA,NA,0
82.886406,0.483,-1.176928,0.658,17.472,0.235,1,18.33,0.292,1,NA,NA,0,17.692,0.166,7,16.959,0.152,7,NA,NA,0,NA,NA,0,NA,NA,0
82.886557,0.299,-1.280485,0.334,14.184,0.062,11,14.814,0.13,11,NA,NA,0,14.477,0.196,9,14.006,0.091,9,13.873,0.073,9,13.579,0.068,2,NA,NA,0
82.888209,0.656,-1.189499,0.716,17.218,0.18,6,17.793,0.237,6,NA,NA,0,17.401,0.153,7,16.864,0.149,7,16.394,0.242,1,NA,NA,0,NA,NA,0
82.888555,0.481,-1.35623,0.326,NA,NA,0,NA,NA,0,NA,NA,0,18.372,0.224,2,17.36,0.08,2,NA,NA,0,NA,NA,0,NA,NA,0
82.891407,0.531,-1.272443,0.735,16.439,0.092,9,17.57,0.168,9,NA,NA,0,16.902,0.121,8,16.107,0.058,8,15.857,0.162,6,NA,NA,0,NA,NA,0
82.893341,0.566,-1.129979,0.825,16.912,0.081,6,18.104,0.17,6,NA,NA,0,17.514,0.117,7,16.466,0.134,7,15.975,0.211,5,NA,NA,0,NA,NA,0
82.89375,0.621,-1.176659,0.597,NA,NA,0,NA,NA,0,NA,NA,0,17.724,0.117,6,16.537,0.104,5,16.014,0.08,4,NA,NA,0,NA,NA,0
82.894607,0.325,-1.368534,0.542,NA,NA,0,NA,NA,0,NA,NA,0,17.913,0.002,2,17.416,0.065,2,NA,NA,0,NA,NA,0,NA,NA,0
82.897424,0.67,-1.153617,0.669,16.215,0.084,7,16.991,0.182,7,NA,NA,0,16.549,0.162,8,15.967,0.148,8,15.719,0.121,8,NA,NA,0,NA,NA,0
82.89826,0.459,-1.371809,0.651,16.046,0.063,9,16.623,0.132,9,NA,NA,0,16.323,0.201,9,15.888,0.079,9,15.652,0.182,7,NA,NA,0,NA,NA,0
82.899152,0.731,-1.361019,0.713,16.96,0.191,7,17.665,0.132,7,NA,NA,0,17.235,0.181,9,16.56,0.128,9,16.396,0.132,4,NA,NA,0,NA,NA,0
82.899386,0.453,-1.294211,0.437,15.971,0.101,9,16.779,0.106,9,NA,NA,0,16.327,0.141,10,15.693,0.089,10,15.492,0.136,8,NA,NA,0,NA,NA,0
