radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
243.070092,0.327,-37.636479,0.295,15.806,0.054,8,17.237,0.153,8,NA,NA,0,16.617,0.055,10,15.245,0.074,10,14.569,0.122,10,NA,NA,0,NA,NA,0
243.071196,0.321,-37.622851,0.257,NA,NA,0,NA,NA,0,NA,NA,0,18.446,0.245,1,16.983,0.166,1,16.176,0.236,1,NA,NA,0,NA,NA,0
243.072574,0.367,-37.632587,0.387,16.514,0.093,1,17.751,0.18,1,NA,NA,0,NA,NA,0,NA,NA,0,15.627,0.152,1,NA,NA,0,NA,NA,0
243.073021,0.448,-37.597273,0.305,16.855,0.129,1,17.892,0.212,1,NA,NA,0,17.467,0.086,9,16.346,0.078,9,15.668,0.128,6,NA,NA,0,NA,NA,0
243.074504,1.636,-37.633308,0.851,16.349,0.121,2,17.685,0.015,2,NA,NA,0,16.889,0.146,7,15.753,0.149,6,15.186,0.179,6,NA,NA,0,NA,NA,0
243.075104,0.218,-37.62846,0.345,NA,NA,0,NA,NA,0,NA,NA,0,18.375,0.042,2,16.659,0.156,2,15.699,0.07,2,NA,NA,0,NA,NA,0
243.07712,0.133,-37.639896,0.332,NA,NA,0,NA,NA,0,NA,NA,0,18.438,0.4,1,16.763,0.169,1,NA,NA,0,NA,NA,0,NA,NA,0
243.077168,0.392,-37.61178,0.356,15.981,0.089,9,17.2,0.122,9,NA,NA,0,16.582,0.059,10,15.483,0.058,10,14.987,0.115,10,NA,NA,0,NA,NA,0
243.079439,0.274,-37.581669,0.286,15.817,0.049,9,17.165,0.095,9,NA,NA,0,16.55,0.067,10,15.242,0.057,10,14.607,0.101,10,NA,NA,0,NA,NA,0
243.080147,0.087,-37.673392,0.431,NA,NA,0,NA,NA,0,NA,NA,0,18.53,0.252,1,17.454,0.242,1,NA,NA,0,NA,NA,0,NA,NA,0
243.080284,0.635,-37.642592,0.504,NA,NA,0,NA,NA,0,NA,NA,0,18.106,0.041,5,16.315,0.139,5,15.651,0.149,5,NA,NA,0,NA,NA,0
243.087105,0.466,-37.540172,0.367,NA,NA,0,NA,NA,0,NA,NA,0,17.986,0.12,6,16.163,0.148,6,15.014,0.042,5,NA,NA,0,NA,NA,0
243.087548,0.593,-37.562303,0.416,16.957,0.139,1,18.394,0.305,1,NA,NA,0,17.831,0.121,6,16.331,0.136,6,15.71,0.051,5,NA,NA,0,NA,NA,0
243.087643,0.122,-37.529022,0.309,NA,NA,0,NA,NA,0,NA,NA,0,17.897,0.143,1,17.027,0.162,1,NA,NA,0,NA,NA,0,NA,NA,0
243.090674,0.429,-37.652826,0.338,16.7,0.09,3,18.09,0.117,3,NA,NA,0,17.446,0.097,10,15.887,0.131,10,15.142,0.127,10,NA,NA,0,NA,NA,0
243.090705,0.314,-37.609252,0.379,NA,NA,0,NA,NA,0,NA,NA,0,18.222,0.217,3,17.164,0.203,3,NA,NA,0,NA,NA,0,NA,NA,0
243.090788,0.355,-37.526618,0.278,16.587,0.099,1,18.249,0.264,1,NA,NA,0,17.472,0.072,10,15.924,0.064,10,15.052,0.109,10,NA,NA,0,NA,NA,0
