radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
164.4274,0.364,-77.397624,0.228,NA,NA,0,NA,NA,0,NA,NA,0,18.018,0.141,1,16.685,0.105,1,16.265,0.187,1,NA,NA,0,NA,NA,0
164.440468,0.479,-77.299289,0.405,16.016,0.016,2,17.376,0.049,2,NA,NA,0,16.681,0.066,4,15.492,0.055,4,14.766,0.095,4,NA,NA,0,NA,NA,0
164.46209,0.137,-77.411509,0.114,NA,NA,0,NA,NA,0,NA,NA,0,17.81,0.113,1,16.325,0.083,1,15.371,0.087,1,NA,NA,0,NA,NA,0
164.47404,0.432,-77.4138,0.204,NA,NA,0,NA,NA,0,NA,NA,0,17.396,0.078,1,15.657,0.045,1,14.134,0.03,1,NA,NA,0,NA,NA,0
164.497645,0.744,-77.301685,0.418,16.656,0.048,2,18.001,0.206,2,NA,NA,0,17.389,0.016,3,16.337,0.146,2,15.615,0.263,3,NA,NA,0,NA,NA,0
164.516921,0.569,-77.378896,0.366,NA,NA,0,NA,NA,0,NA,NA,0,17.732,0.212,2,16.24,0.064,2,15.559,0.104,1,NA,NA,0,NA,NA,0
164.523227,0.47,-77.473385,0.251,12.039,0.061,5,13.676,0.027,5,NA,NA,0,12.924,0.043,5,11.395,0.028,5,10.556,0.05,6,10.148,0.015,1,NA,NA,0
164.545307,0.62,-77.482463,0.803,16.215,0.078,2,17.679,0.028,2,NA,NA,0,16.932,0.16,1,15.702,0.096,1,NA,NA,0,NA,NA,0,NA,NA,0
164.546316,0.482,-77.342563,0.289,NA,NA,0,NA,NA,0,NA,NA,0,18.109,0.049,2,16.416,0.085,2,15.513,0.068,2,NA,NA,0,NA,NA,0
164.559989,0.851,-77.297865,0.518,16.571,0.091,2,17.956,0.003,2,NA,NA,0,17.15,0.081,4,15.929,0.069,3,15.643,0.243,4,NA,NA,0,NA,NA,0
164.569547,0.252,-77.288075,0.158,12.19,0.193,5,13.573,0.264,5,NA,NA,0,12.936,0.276,5,11.709,0.211,5,11.118,0.155,5,10.854,0.023,1,NA,NA,0
164.569622,0.605,-77.478036,0.347,NA,NA,0,NA,NA,0,NA,NA,0,17.465,0.01,2,16.254,0.052,2,15.738,0.112,2,NA,NA,0,NA,NA,0
164.58625,0.901,-77.42253,0.474,NA,NA,0,NA,NA,0,NA,NA,0,17.994,0.059,2,16.763,0.017,2,15.883,0.189,1,NA,NA,0,NA,NA,0
164.587355,0.562,-77.348047,0.379,NA,NA,0,NA,NA,0,NA,NA,0,17.753,0.076,2,16.039,0,2,15.257,0.049,2,NA,NA,0,NA,NA,0
164.601332,0.572,-77.382951,0.295,16.068,0.025,2,17.858,0.15,2,NA,NA,0,16.909,0.057,3,15.366,0.039,3,14.65,0.082,3,NA,NA,0,NA,NA,0
164.627042,0.489,-77.325473,0.167,NA,NA,0,NA,NA,0,NA,NA,0,17.474,0.053,2,16.272,0.109,2,15.819,0.287,2,NA,NA,0,NA,NA,0
164.635177,0.471,-77.232305,0.139,NA,NA,0,NA,NA,0,NA,NA,0,17.861,0.098,2,16.172,0.054,2,15.254,0.049,2,NA,NA,0,NA,NA,0
164.653078,0.274,-77.236199,0.185,16.064,0.06,2,18.27,0.178,2,NA,NA,0,17.077,0.005,2,15.043,0.006,2,13.858,0.056,2,NA,NA,0,NA,NA,0
164.654575,0.233,-77.29149,0.225,12.643,0.082,5,13.718,0.041,5,NA,NA,0,13.227,0.009,5,12.272,0.031,5,11.746,0.076,5,11.488,0.041,1,NA,NA,0
164.657043,0.274,-77.267336,0.368,NA,NA,0,NA,NA,0,NA,NA,0,17.377,0.064,3,16.052,0.071,3,15.183,0.096,3,NA,NA,0,NA,NA,0
164.664123,0.646,-77.321234,0.456,16.132,0.061,2,17.747,0.257,2,NA,NA,0,16.898,0.128,4,15.621,0.051,4,14.921,0.104,4,NA,NA,0,NA,NA,0
164.685943,0.217,-77.294712,0.108,NA,NA,0,NA,NA,0,NA,NA,0,17.915,0.134,1,16.558,0.101,1,NA,NA,0,NA,NA,0,NA,NA,0
164.689424,0.649,-77.373813,0.441,NA,NA,0,NA,NA,0,NA,NA,0,17.739,0.116,1,16.843,0.129,1,16.249,0.196,1,NA,NA,0,NA,NA,0
164.692645,0.223,-77.352275,0.2,15.074,0.134,4,16.27,0.083,4,NA,NA,0,15.786,0.036,5,14.705,0.024,5,14.145,0.075,5,NA,NA,0,NA,NA,0
164.696351,0.193,-77.268728,0.229,NA,NA,0,NA,NA,0,NA,NA,0,17.983,0.133,1,16.772,0.119,1,16.332,0.198,1,NA,NA,0,NA,NA,0
