radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
239.741497,0.089,-41.712975,0.085,14.047,0.016,5,15.702,0.029,5,NA,NA,0,14.865,0.019,6,13.424,0.074,6,12.805,0.063,6,NA,NA,0,NA,NA,0
239.744592,0.083,-41.754092,0.175,NA,NA,0,NA,NA,0,NA,NA,0,18.526,0.213,1,17.535,0.219,1,NA,NA,0,NA,NA,0,NA,NA,0
239.747473,0.13,-41.710907,0.135,14.059,0.02,5,16.231,0.1,5,NA,NA,0,15.103,0.022,6,13.182,0.093,6,11.881,0.071,6,NA,NA,0,NA,NA,0
239.747557,0.31,-41.74006,0.282,16.341,0.001,2,17.439,0.282,2,NA,NA,0,17.159,0.144,6,15.973,0.112,6,15.562,0.033,3,NA,NA,0,NA,NA,0
239.747701,0.05,-41.721458,0.039,NA,NA,0,NA,NA,0,NA,NA,0,18.344,0.211,1,17.014,0.153,1,16.476,0.245,1,NA,NA,0,NA,NA,0
239.74836,0.233,-41.704048,0.271,16.087,0.065,5,17.139,0.125,5,NA,NA,0,16.613,0.071,6,15.749,0.059,6,15.41,0.051,4,NA,NA,0,NA,NA,0
239.749065,0.541,-41.774314,0.415,NA,NA,0,NA,NA,0,NA,NA,0,18.441,0.198,1,16.904,0.133,1,16.891,0.358,1,NA,NA,0,NA,NA,0
239.752764,0.388,-41.718489,0.312,15.728,0.039,5,17.268,0.14,5,NA,NA,0,16.488,0.045,6,15.151,0.108,6,14.564,0.083,6,NA,NA,0,NA,NA,0
239.753615,0.25,-41.742784,0.235,16.177,0.054,4,17.363,0.068,4,NA,NA,0,16.65,0.046,6,15.678,0.085,6,15.244,0.211,5,NA,NA,0,NA,NA,0
239.754033,0.211,-41.771893,0.157,15.859,0.048,5,16.856,0.135,5,NA,NA,0,16.317,0.034,6,15.423,0.082,6,15.078,0.144,6,NA,NA,0,NA,NA,0
239.75472,0.014,-41.768315,0.218,NA,NA,0,NA,NA,0,NA,NA,0,18.374,0.197,1,16.829,0.122,1,NA,NA,0,NA,NA,0,NA,NA,0
239.755111,0.476,-41.733493,0.137,NA,NA,0,NA,NA,0,NA,NA,0,18.291,0.181,1,17.165,0.175,1,NA,NA,0,NA,NA,0,NA,NA,0
239.755261,0.255,-41.688049,0.489,15.613,0.067,5,17.01,0.126,5,NA,NA,0,16.344,0.058,6,15.044,0.135,5,14.481,0.046,6,NA,NA,0,NA,NA,0
239.756677,0.236,-41.701021,0.278,NA,NA,0,NA,NA,0,NA,NA,0,17.959,0.102,3,16.407,0.028,3,15.841,0.13,3,NA,NA,0,NA,NA,0
239.756819,0.36,-41.782485,0.232,16.873,0.079,3,17.752,0.227,3,NA,NA,0,17.29,0.096,5,16.316,0.188,5,16.061,0.094,4,NA,NA,0,NA,NA,0
239.757407,0.239,-41.787396,0.267,16.176,0.036,5,17.201,0.152,5,NA,NA,0,16.707,0.028,6,15.732,0.077,6,15.322,0.07,5,NA,NA,0,NA,NA,0
239.759686,0.424,-41.652146,0.234,16.621,0.126,4,17.657,0.261,4,NA,NA,0,17.285,0.254,6,16.175,0.184,6,15.864,0.103,3,NA,NA,0,NA,NA,0
239.760472,0.269,-41.753304,0.28,16.888,0.048,3,17.747,0.152,3,NA,NA,0,17.187,0.091,4,16.433,0.124,4,16.044,0.052,4,NA,NA,0,NA,NA,0
239.761441,0.32,-41.75611,0.293,16.88,0.117,3,17.823,0.116,3,NA,NA,0,17.247,0.09,5,16.332,0.094,5,16.044,0.027,3,NA,NA,0,NA,NA,0
239.76148,0.078,-41.648841,0.136,NA,NA,0,NA,NA,0,NA,NA,0,18.111,0.146,1,16.866,0.125,1,NA,NA,0,NA,NA,0,NA,NA,0
239.761809,0.429,-41.690481,0.524,16.235,0.234,5,17.417,0.136,5,NA,NA,0,16.814,0.06,5,15.877,0.16,5,15.403,0.155,5,NA,NA,0,NA,NA,0
