radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
241.723182,0.297,-39.097354,0.237,15.387,0.025,4,17.182,0.181,4,NA,NA,0,16.378,0.044,6,14.618,0.08,6,13.711,0.049,6,NA,NA,0,NA,NA,0
241.724058,0.966,-39.052065,0.005,NA,NA,0,NA,NA,0,NA,NA,0,18.421,0.226,1,17.368,0.243,1,NA,NA,0,NA,NA,0,NA,NA,0
241.726467,0.317,-39.099433,0.256,15.504,0.076,4,17.649,0.195,4,NA,NA,0,16.546,0.059,6,14.666,0.066,6,13.66,0.044,6,NA,NA,0,NA,NA,0
241.727422,0.274,-39.024888,0.286,NA,NA,0,NA,NA,0,NA,NA,0,17.759,0.078,3,16.268,0.081,2,15.521,0.163,2,NA,NA,0,NA,NA,0
241.7299,0.488,-39.112829,0.396,NA,NA,0,NA,NA,0,NA,NA,0,17.746,0.076,4,16.481,0.048,4,15.87,0.129,3,NA,NA,0,NA,NA,0
241.731002,0.402,-39.094843,0.277,NA,NA,0,NA,NA,0,NA,NA,0,17.722,0.22,3,16.576,0.041,3,16.173,0.172,3,NA,NA,0,NA,NA,0
241.731366,0.366,-39.129918,0.538,NA,NA,0,NA,NA,0,NA,NA,0,17.668,0.121,4,16.637,0.14,4,16.048,0.164,1,NA,NA,0,NA,NA,0
241.732589,0.44,-39.046635,0.224,16.659,0.098,1,17.95,0.183,1,NA,NA,0,17.521,0.053,5,16.276,0.072,5,15.686,0.076,5,NA,NA,0,NA,NA,0
241.732654,0.41,-39.154268,0.059,NA,NA,0,NA,NA,0,NA,NA,0,17.942,0.134,1,16.817,0.147,1,NA,NA,0,NA,NA,0,NA,NA,0
241.735764,0.836,-39.001823,0.364,NA,NA,0,NA,NA,0,NA,NA,0,17.99,0.087,2,16.803,0.075,2,16.332,0.236,1,NA,NA,0,NA,NA,0
241.736362,0.29,-39.133674,0.288,NA,NA,0,NA,NA,0,NA,NA,0,17.923,0.083,4,16.351,0.009,4,15.65,0.189,4,NA,NA,0,NA,NA,0
241.736555,0.19,-39.146184,0.156,15.375,0.048,6,17.062,0.122,6,NA,NA,0,16.134,0.074,6,14.754,0.043,6,14.081,0.068,6,NA,NA,0,NA,NA,0
241.73797,0.382,-39.017534,0.275,16.001,0.041,5,17.491,0.111,5,NA,NA,0,16.721,0.046,6,15.438,0.047,6,14.749,0.1,6,NA,NA,0,NA,NA,0
241.738171,0.657,-39.029686,0.379,16.844,0.157,1,18.178,0.333,1,NA,NA,0,17.575,0.171,4,16.478,0.214,4,15.831,0.006,2,NA,NA,0,NA,NA,0
241.738812,0.309,-38.991407,0.138,NA,NA,0,NA,NA,0,NA,NA,0,18.115,0.155,1,17.053,0.157,1,NA,NA,0,NA,NA,0,NA,NA,0
241.739638,0.337,-39.112098,0.307,16.954,0.071,2,18.018,0.022,2,NA,NA,0,17.42,0.184,6,16.401,0.187,6,15.73,0.116,4,NA,NA,0,NA,NA,0
241.74199,0.387,-39.175941,0.405,NA,NA,0,NA,NA,0,NA,NA,0,17.926,0.226,5,16.311,0.037,5,15.605,0.148,4,NA,NA,0,NA,NA,0
241.742961,0.331,-39.082473,0.037,NA,NA,0,NA,NA,0,NA,NA,0,18.025,0.133,1,17.144,0.149,1,NA,NA,0,NA,NA,0,NA,NA,0
241.743817,0.721,-39.053376,0.368,16.714,0.107,4,18.015,0.303,4,NA,NA,0,17.266,0.039,6,16.353,0.089,6,15.654,0.116,4,NA,NA,0,NA,NA,0
241.744098,0.354,-39.004145,0.327,NA,NA,0,NA,NA,0,NA,NA,0,18.206,0.159,1,16.866,0.126,1,16.483,0.234,1,NA,NA,0,NA,NA,0
241.745968,0.264,-39.162642,0.261,16.124,0.033,3,17.808,0.108,3,NA,NA,0,16.914,0.084,6,15.467,0.032,6,14.758,0.081,6,NA,NA,0,NA,NA,0
241.746243,0.463,-39.062065,0.427,16.156,0.04,4,17.399,0.076,4,NA,NA,0,16.769,0.034,6,15.733,0.108,6,15.089,0.062,5,NA,NA,0,NA,NA,0
241.746966,0.27,-39.135253,0.253,16.354,0.024,2,18.191,0.211,2,NA,NA,0,17.244,0.12,6,15.921,0.061,6,15.299,0.091,6,NA,NA,0,NA,NA,0
241.747913,0.314,-39.101399,0.227,13.783,0.032,6,15.534,0.024,6,NA,NA,0,14.608,0.016,6,13.116,0.051,6,12.387,0.035,6,11.894,0.059,1,NA,NA,0
