radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
80.923063,0.639,1.615559,0.366,16.62,0.118,2,17.275,0.253,2,NA,NA,0,17.059,0.179,3,16.289,0.035,3,16.07,0.217,3,NA,NA,0,NA,NA,0
80.923538,0.379,1.702707,0.417,15.046,0.117,4,16.067,0.053,4,NA,NA,0,15.512,0.066,4,14.705,0.128,4,14.359,0.062,4,13.872,0.246,1,NA,NA,0
80.923615,0.439,1.500098,0.332,14.295,0.039,5,15.636,0.067,5,NA,NA,0,14.986,0.06,5,13.767,0.023,5,13.152,0.025,5,12.819,0.118,4,NA,NA,0
80.924093,0.146,1.679582,0.121,12.53,0.172,4,13.371,0.07,4,NA,NA,0,12.91,0.073,4,12.264,0.14,4,12.002,0.126,4,11.845,0.062,4,NA,NA,0
80.924102,0.497,1.555725,0.618,15.779,0.033,3,16.447,0.079,3,NA,NA,0,16.088,0.114,3,15.643,0.036,3,15.741,0.079,3,NA,NA,0,NA,NA,0
80.925912,0.329,1.625873,0.549,15.513,0.192,4,16.207,0.083,4,NA,NA,0,15.781,0.07,4,15.272,0.11,4,15.079,0.121,4,NA,NA,0,NA,NA,0
80.92706,0.327,1.689259,0.271,14.145,0.171,4,14.689,0.059,4,NA,NA,0,14.368,0.067,4,13.988,0.153,4,13.895,0.131,4,13.442,0.232,1,NA,NA,0
80.927175,0.39,1.599818,0.418,15.379,0.251,4,16.693,0.137,4,NA,NA,0,16.053,0.114,4,14.854,0.134,4,14.254,0.125,4,NA,NA,0,NA,NA,0
80.927944,0.426,1.465943,0.184,17.595,0.198,1,17.957,0.222,1,NA,NA,0,17.84,0.091,2,17.192,0.117,2,NA,NA,0,NA,NA,0,NA,NA,0
80.928036,0.323,1.799049,0.375,15.974,0.038,2,17.541,0.144,2,NA,NA,0,16.665,0.089,3,15.454,0.015,3,14.871,0.018,3,NA,NA,0,NA,NA,0
80.928322,0.355,1.431861,0.366,13.895,0.228,5,15.109,0.035,5,NA,NA,0,14.533,0.05,5,13.427,0.193,5,12.927,0.149,5,12.514,0.111,4,NA,NA,0
80.928377,0.303,1.643828,0.451,16.244,0.016,3,16.997,0.132,3,NA,NA,0,16.679,0.118,3,15.911,0.047,3,15.792,0.054,3,NA,NA,0,NA,NA,0
80.928508,0.017,1.71352,0.217,NA,NA,0,NA,NA,0,NA,NA,0,17.976,0.172,1,16.995,0.161,1,NA,NA,0,NA,NA,0,NA,NA,0
80.928755,0.396,1.445339,0.351,15.643,0.238,6,16.294,0.06,6,NA,NA,0,15.964,0.041,6,15.486,0.135,6,15.288,0.067,5,NA,NA,0,NA,NA,0
80.928926,0.451,1.517079,0.349,14.037,0.19,6,14.613,0.054,6,NA,NA,0,14.309,0.06,6,13.873,0.151,6,13.784,0.147,6,13.554,0.064,2,NA,NA,0
80.929694,0.306,1.790419,0.389,NA,NA,0,NA,NA,0,NA,NA,0,17.811,0.102,2,16.658,0.112,2,16.39,0.128,2,NA,NA,0,NA,NA,0
80.931308,0.386,1.581969,0.417,14.835,0.034,3,15.994,0.098,3,NA,NA,0,15.444,0.049,3,14.37,0.006,3,14.011,0.057,3,13.754,0.216,1,NA,NA,0
80.931311,0.378,1.482571,0.409,14.47,0.175,6,15.678,0.072,6,NA,NA,0,15.059,0.037,6,14.085,0.157,6,13.742,0.123,6,13.25,0.235,2,NA,NA,0
80.931738,0.702,1.629237,0.457,16.596,0.051,2,17.395,0.014,2,NA,NA,0,16.916,0.072,3,16.092,0.081,3,15.829,0.116,2,NA,NA,0,NA,NA,0
80.932531,0.295,1.547485,0.264,13.733,0.169,4,15.174,0.062,4,NA,NA,0,14.387,0.057,4,13.353,0.149,4,13.03,0.111,4,12.802,0.103,4,NA,NA,0
80.933296,0.822,1.395557,0.533,16.542,0.099,5,17.197,0.143,5,NA,NA,0,16.879,0.123,6,16.489,0.202,6,16.087,0.144,1,NA,NA,0,NA,NA,0
80.935846,0.604,1.461991,0.343,16.557,0.075,3,17.199,0.088,3,NA,NA,0,16.86,0.066,5,16.348,0.077,5,16.128,0.121,3,NA,NA,0,NA,NA,0
