radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
84.812817,0.19,-0.50736,0.167,13.841,0.104,17,14.352,0.045,17,NA,NA,0,14.021,0.03,17,13.669,0.121,16,13.554,0.152,17,13.336,0.059,2,NA,NA,0
84.816237,0.57,-0.51138,0.503,17.055,0.187,4,17.686,0.181,4,NA,NA,0,17.368,0.054,6,16.838,0.15,6,NA,NA,0,NA,NA,0,NA,NA,0
84.820446,0.688,-0.448228,0.558,16.291,0.113,15,17.013,0.094,15,NA,NA,0,16.589,0.056,16,16.051,0.168,16,15.729,0.126,11,NA,NA,0,NA,NA,0
84.822261,0.606,-0.593418,0.668,17.189,0.099,2,18.105,0.086,2,NA,NA,0,17.751,0.172,8,16.962,0.131,8,16.415,0.084,4,NA,NA,0,NA,NA,0
84.824218,0.269,-0.557874,0.338,NA,NA,0,NA,NA,0,NA,NA,0,18.254,0.082,3,17.163,0.22,3,NA,NA,0,NA,NA,0,NA,NA,0
84.827837,0.775,-0.582444,0.518,17.021,0.235,10,17.651,0.165,10,NA,NA,0,17.281,0.069,9,16.683,0.116,9,16.44,0.236,1,NA,NA,0,NA,NA,0
84.827992,0.85,-0.614225,0.491,17.634,0.057,2,18.213,0.149,2,NA,NA,0,17.989,0.156,7,17.19,0.162,7,16.594,0.197,2,NA,NA,0,NA,NA,0
84.828803,0.228,-0.4643,0.184,14.616,0.096,18,15.184,0.052,18,NA,NA,0,14.827,0.032,18,14.412,0.123,16,14.231,0.142,18,NA,NA,0,NA,NA,0
84.831034,0.563,-0.446441,0.58,17.225,0.142,7,17.942,0.114,7,NA,NA,0,17.557,0.087,10,16.908,0.073,10,16.384,0.05,2,NA,NA,0,NA,NA,0
84.832034,0.71,-0.539698,0.632,16.663,0.125,12,17.352,0.16,12,NA,NA,0,16.927,0.045,12,16.44,0.083,12,16.18,0.099,8,NA,NA,0,NA,NA,0
84.832144,0.595,-0.600037,0.649,17.484,0.228,1,18.76,0.512,1,NA,NA,0,17.811,0.063,6,16.847,0.192,6,16.38,0.124,4,NA,NA,0,NA,NA,0
84.83383,0.44,-0.435027,0.359,15.533,0.106,16,16.199,0.083,16,NA,NA,0,15.815,0.055,16,15.287,0.133,16,15.068,0.175,16,NA,NA,0,NA,NA,0
84.838772,0.626,-0.578906,0.449,16.052,0.134,16,16.671,0.08,16,NA,NA,0,16.268,0.05,16,15.81,0.133,15,15.676,0.138,13,NA,NA,0,NA,NA,0
84.840069,0.636,-0.482366,0.661,17.563,0.009,3,18.125,0.129,3,NA,NA,0,17.777,0.083,7,17.26,0.231,7,NA,NA,0,NA,NA,0,NA,NA,0
84.840811,0.72,-0.50687,0.666,16.666,0.104,13,17.44,0.166,13,NA,NA,0,17.003,0.087,14,16.379,0.132,14,16.048,0.174,10,NA,NA,0,NA,NA,0
84.84127,0.288,-0.417876,0.31,15.119,0.111,18,15.744,0.051,18,NA,NA,0,15.378,0.046,18,14.887,0.14,16,14.673,0.146,16,NA,NA,0,NA,NA,0
84.842524,0.313,-0.449939,0.273,14.973,0.102,17,15.454,0.067,17,NA,NA,0,15.136,0.04,17,14.815,0.123,17,14.61,0.131,15,NA,NA,0,NA,NA,0
84.843171,0.743,-0.573568,0.935,17.227,0.047,2,18.079,0.026,2,NA,NA,0,17.854,0.098,8,16.927,0.292,8,16.386,0.07,2,NA,NA,0,NA,NA,0
84.845109,0.724,-0.618,0.703,NA,NA,0,NA,NA,0,NA,NA,0,17.613,0.153,11,16.635,0.169,11,16.076,0.128,8,NA,NA,0,NA,NA,0
84.846097,0.732,-0.441611,0.408,NA,NA,0,NA,NA,0,NA,NA,0,18.261,0.24,3,16.812,0.065,3,15.951,0.04,3,NA,NA,0,NA,NA,0
84.84622,0.766,-0.594369,0.585,15.469,0.104,13,16.22,0.064,13,NA,NA,0,15.783,0.055,12,15.137,0.115,12,14.811,0.097,11,NA,NA,0,NA,NA,0
84.847045,0.308,-0.474891,0.245,14.916,0.099,18,15.552,0.128,18,NA,NA,0,15.174,0.028,18,14.681,0.13,17,14.455,0.134,16,13.854,0.221,1,NA,NA,0
84.847137,0.607,-0.558856,0.526,16.092,0.104,16,17.085,0.146,16,NA,NA,0,16.508,0.053,16,15.695,0.152,15,15.351,0.197,14,NA,NA,0,NA,NA,0
84.847409,0.696,-0.659601,0.566,16.324,0.123,14,16.934,0.092,14,NA,NA,0,16.547,0.055,15,16.113,0.122,15,15.949,0.186,10,NA,NA,0,NA,NA,0
84.847628,0.891,-0.489691,0.708,16.602,0.108,13,17.455,0.133,13,NA,NA,0,17.05,0.091,13,16.302,0.178,13,15.9,0.12,9,NA,NA,0,NA,NA,0
