radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
167.745195,0.507,-77.850085,0.244,16.257,0.078,1,17.903,0.289,1,NA,NA,0,17.36,0.144,5,15.413,0.099,5,14.439,0.089,5,NA,NA,0,NA,NA,0
167.75539,0.228,-77.726831,0.042,NA,NA,0,NA,NA,0,NA,NA,0,18.323,0.188,1,16.549,0.098,1,NA,NA,0,NA,NA,0,NA,NA,0
167.761704,0.69,-77.773887,0.307,16.864,0.038,2,17.879,0.188,2,NA,NA,0,17.442,0.091,4,16.476,0.095,4,15.836,0.004,2,NA,NA,0,NA,NA,0
167.796707,0.323,-77.764929,0.478,NA,NA,0,NA,NA,0,NA,NA,0,18.437,0.197,2,16.957,0.063,2,16.454,0.153,2,NA,NA,0,NA,NA,0
167.797057,0.294,-77.648251,0.383,NA,NA,0,NA,NA,0,NA,NA,0,17.888,0.021,2,16.458,0.099,2,15.831,0.085,2,NA,NA,0,NA,NA,0
167.797799,0.728,-77.811918,0.53,NA,NA,0,NA,NA,0,NA,NA,0,17.841,0.175,3,16.378,0.184,2,15.701,0.142,3,NA,NA,0,NA,NA,0
167.805508,0.148,-77.521697,0.193,13.719,0.03,5,16.041,0.048,5,NA,NA,0,14.976,0.027,7,12.654,0.043,7,11.332,0.047,7,10.437,0.019,1,NA,NA,0
167.850323,0.437,-77.711,0.508,16.754,0.143,1,18.061,0.231,1,NA,NA,0,17.897,0.064,3,16.68,0.041,3,16.007,0.059,2,NA,NA,0,NA,NA,0
167.852099,0.402,-77.781975,0.343,NA,NA,0,NA,NA,0,NA,NA,0,17.962,0.326,2,16.974,0.14,2,16.453,0.245,1,NA,NA,0,NA,NA,0
167.867005,0.43,-77.822644,0.253,12.998,0.031,5,15.173,0.043,5,NA,NA,0,14.132,0.027,5,12.124,0.057,5,11.189,0.042,5,10.504,0.06,3,NA,NA,0
167.881091,0.718,-77.748383,0.536,NA,NA,0,NA,NA,0,NA,NA,0,18.088,0.087,2,16.842,0.248,2,NA,NA,0,NA,NA,0,NA,NA,0
167.881856,0.146,-77.641962,0.218,NA,NA,0,NA,NA,0,NA,NA,0,18.373,0.196,1,16.935,0.137,1,16.131,0.177,1,NA,NA,0,NA,NA,0
167.919817,0.233,-77.779649,0.199,14.478,0.036,6,16.283,0.13,6,NA,NA,0,15.389,0.036,6,13.767,0.05,6,13.001,0.051,6,12.408,0.078,3,NA,NA,0
167.980497,0.51,-77.751034,0.318,14.516,0.024,6,15.964,0.086,6,NA,NA,0,15.272,0.028,6,13.961,0.045,6,13.356,0.045,6,12.975,0.102,3,NA,NA,0
167.991795,0.273,-77.777172,0.195,14.311,0.038,6,16.184,0.099,6,NA,NA,0,15.298,0.022,5,13.596,0.059,5,12.844,0.029,5,12.276,0.05,3,NA,NA,0
168.001334,0.181,-77.714843,0.32,16.008,0.079,4,17.377,0.199,4,NA,NA,0,16.766,0.028,6,15.464,0.073,6,14.857,0.044,6,NA,NA,0,NA,NA,0
168.050981,0.636,-77.67667,0.207,16.694,0.105,1,18.338,0.289,1,NA,NA,0,17.406,0.085,3,16.225,0.133,3,15.581,0.029,3,NA,NA,0,NA,NA,0
168.067958,0.222,-77.550238,0.252,14.825,0.065,7,16.512,0.112,7,NA,NA,0,15.794,0.031,7,14.078,0.034,7,13.049,0.064,7,12.354,0.094,1,NA,NA,0
168.09067,0.319,-77.712714,0.377,16.576,0.109,1,17.771,0.275,1,NA,NA,0,17.428,0.089,3,16.111,0.039,3,15.437,0.082,3,NA,NA,0,NA,NA,0
168.111649,0.254,-77.588381,0.212,16.103,0.059,1,17.64,0.151,1,NA,NA,0,16.997,0.05,5,15.3,0.033,5,14.429,0.07,5,NA,NA,0,NA,NA,0
168.147485,0.779,-77.706848,0.571,NA,NA,0,NA,NA,0,NA,NA,0,18.244,0.182,1,16.952,0.145,1,16.35,0.215,1,NA,NA,0,NA,NA,0
