radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
162.998064,0.426,-77.175813,0.202,NA,NA,0,NA,NA,0,NA,NA,0,17.93,0.126,3,16.514,0.116,3,15.792,0.037,3,NA,NA,0,NA,NA,0
163.005722,0.493,-77.16402,0.301,17.44,0.196,1,17.9,0.216,1,NA,NA,0,18.005,0.069,3,16.688,0.024,3,16.034,0.133,3,NA,NA,0,NA,NA,0
163.034097,0.623,-77.293324,0.317,NA,NA,0,NA,NA,0,NA,NA,0,18.647,0.063,2,17.063,0.035,2,16.421,0.169,2,NA,NA,0,NA,NA,0
163.039271,0.404,-77.043694,0.365,16.54,0.13,4,17.66,0.115,4,NA,NA,0,16.988,0.121,6,16.058,0.107,6,15.604,0.077,5,NA,NA,0,NA,NA,0
163.040754,0.463,-77.301912,0.319,14.916,0.057,6,16.066,0.08,6,NA,NA,0,15.537,0.044,7,14.553,0.029,7,14.018,0.042,7,13.011,0.146,1,NA,NA,0
163.055371,0.534,-77.24691,0.212,NA,NA,0,NA,NA,0,NA,NA,0,18.794,0.268,2,16.785,0.107,2,NA,NA,0,NA,NA,0,NA,NA,0
163.063139,0.376,-77.041936,0.266,NA,NA,0,NA,NA,0,NA,NA,0,18.223,0.124,2,16.967,0.075,2,16.366,0.235,2,NA,NA,0,NA,NA,0
163.080689,0.632,-77.36305,0.388,NA,NA,0,NA,NA,0,NA,NA,0,18.334,0.098,2,16.537,0.047,2,15.683,0.066,2,NA,NA,0,NA,NA,0
163.08374,0.282,-77.21745,0.337,NA,NA,0,NA,NA,0,NA,NA,0,18.251,0.182,1,17.382,0.205,1,16.612,0.256,1,NA,NA,0,NA,NA,0
163.096792,0.416,-77.360409,0.17,NA,NA,0,NA,NA,0,NA,NA,0,18.276,0.208,1,16.928,0.126,1,16.142,0.18,1,NA,NA,0,NA,NA,0
163.124905,0.027,-77.134872,0.146,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,17.078,0.144,1,16.684,0.272,1,NA,NA,0,NA,NA,0
163.139905,0.348,-77.049027,0.418,NA,NA,0,NA,NA,0,NA,NA,0,18.23,0.178,1,17.349,0.181,1,16.66,0.274,1,NA,NA,0,NA,NA,0
163.150141,0.472,-77.012737,0.254,15.042,0.072,7,16.36,0.095,7,NA,NA,0,15.73,0.043,7,14.635,0.035,7,13.967,0.064,7,13.601,5.175,1,NA,NA,0
163.158036,0.153,-77.198215,0.293,NA,NA,0,NA,NA,0,NA,NA,0,17.886,0.083,2,16.403,0.092,2,15.246,0.064,2,NA,NA,0,NA,NA,0
163.158393,0.496,-77.313308,0.484,14.612,0.09,6,16.406,0.11,6,NA,NA,0,15.561,0.038,7,13.983,0.029,7,13.094,0.062,7,12.82,0.13,1,NA,NA,0
163.159113,0.34,-77.095992,0.323,NA,NA,0,NA,NA,0,NA,NA,0,17.877,0.122,3,16.595,0.105,3,15.932,0.204,3,NA,NA,0,NA,NA,0
163.167423,0.681,-77.027904,0.342,16.903,0.118,3,18.046,0.191,3,NA,NA,0,17.486,0.153,5,16.719,0.143,5,15.95,0.225,5,NA,NA,0,NA,NA,0
163.173351,0.412,-77.048292,0.32,15.961,0.091,3,17.545,0.192,3,NA,NA,0,16.724,0.081,7,15.336,0.054,7,14.62,0.049,7,NA,NA,0,NA,NA,0
163.176443,0.594,-77.277375,0.274,NA,NA,0,NA,NA,0,NA,NA,0,18.093,0.127,3,16.516,0.111,3,15.71,0.122,3,NA,NA,0,NA,NA,0
163.178126,0.414,-77.184041,0.248,16.058,0.076,4,17.511,0.227,4,NA,NA,0,16.767,0.084,7,15.506,0.035,7,14.797,0.153,7,NA,NA,0,NA,NA,0
163.194284,0.542,-77.338813,0.344,16.519,0.049,2,18.152,0.057,2,NA,NA,0,17.409,0.03,4,15.885,0.037,4,14.956,0.088,4,NA,NA,0,NA,NA,0
163.205875,1.032,-77.091877,0.189,NA,NA,0,NA,NA,0,NA,NA,0,18.043,0.143,2,16.742,0.04,2,15.663,0.116,1,NA,NA,0,NA,NA,0
163.221633,0.547,-77.126916,0.332,17.391,0.179,1,18.184,0.293,1,NA,NA,0,17.881,0.092,4,16.922,0.223,4,16.37,0.177,3,NA,NA,0,NA,NA,0
163.228031,0.37,-77.030963,0.254,15.966,0.036,4,17.522,0.123,4,NA,NA,0,16.603,0.112,7,15.317,0.029,7,14.609,0.092,7,NA,NA,0,NA,NA,0
163.230285,0.324,-77.171274,0.254,15.745,0.065,4,17.639,0.087,4,NA,NA,0,16.716,0.082,6,14.873,0.028,6,13.868,0.062,6,NA,NA,0,NA,NA,0
163.242686,0.541,-77.02734,0.078,NA,NA,0,NA,NA,0,NA,NA,0,18.057,0.143,1,NA,NA,0,16.346,0.197,1,NA,NA,0,NA,NA,0
163.250767,0.45,-77.009176,0.275,15.774,0.04,4,17.553,0.121,4,NA,NA,0,16.588,0.072,6,15.119,0.04,6,14.325,0.057,6,NA,NA,0,NA,NA,0
163.262372,0.317,-77.369211,0.311,15.996,0.062,3,17.363,0.03,3,NA,NA,0,16.718,0.145,6,15.402,0.054,6,14.533,0.1,6,NA,NA,0,NA,NA,0
163.273873,0.024,-77.086617,0.268,NA,NA,0,17.233,0.112,1,NA,NA,0,NA,NA,0,16.583,0.124,1,NA,NA,0,NA,NA,0,NA,NA,0
163.277951,0.495,-77.195161,0.331,NA,NA,0,NA,NA,0,NA,NA,0,18.283,0.24,4,16.889,0.107,4,16.061,0.089,3,NA,NA,0,NA,NA,0
163.28037,0.417,-77.086992,0.457,16.801,0.134,3,18.067,0.06,2,NA,NA,0,17.295,0.162,3,16.23,0.094,2,15.673,0.036,2,NA,NA,0,NA,NA,0
163.288806,0.435,-77.311186,0.405,NA,NA,0,NA,NA,0,NA,NA,0,17.819,0.254,4,16.653,0.084,4,16.08,0.17,1,NA,NA,0,NA,NA,0
163.29196,0.334,-76.985702,0.398,17.205,0.118,2,18.424,0.105,2,NA,NA,0,17.827,0.115,3,16.694,0.039,3,16.047,0.051,3,NA,NA,0,NA,NA,0
163.311102,0.905,-77.13061,0.595,NA,NA,0,NA,NA,0,NA,NA,0,18.28,0.034,2,16.788,0.075,2,15.858,0.138,1,NA,NA,0,NA,NA,0
163.31131,0.484,-77.379601,0.533,NA,NA,0,NA,NA,0,NA,NA,0,18.69,0.202,2,16.977,0.149,1,16.621,0.12,2,NA,NA,0,NA,NA,0
163.331161,0.777,-77.334393,0.401,NA,NA,0,NA,NA,0,NA,NA,0,18.696,0.179,2,16.998,0.145,1,15.941,0,2,NA,NA,0,NA,NA,0
163.331957,0.431,-77.07779,0.323,NA,NA,0,NA,NA,0,NA,NA,0,17.431,0.048,4,15.607,0.046,4,14.557,0.087,4,NA,NA,0,NA,NA,0
163.348834,0.401,-77.357105,0.335,NA,NA,0,NA,NA,0,NA,NA,0,17.786,0.102,3,15.659,0.05,2,14.568,0.062,3,NA,NA,0,NA,NA,0
163.350231,0.383,-76.9902,0.339,17.65,0.25,1,18.106,0.245,1,NA,NA,0,18.129,0.138,4,16.749,0.087,4,16.184,0.183,3,NA,NA,0,NA,NA,0
163.367075,0.349,-77.174148,0.2,NA,NA,0,NA,NA,0,NA,NA,0,17.779,0.087,4,16.062,0.066,4,15.015,0.067,4,NA,NA,0,NA,NA,0
163.375511,0.461,-77.42491,0.307,16.084,0.018,2,17.642,0.017,2,NA,NA,0,16.826,0.063,6,15.355,0.032,6,14.597,0.036,6,NA,NA,0,NA,NA,0
163.377212,0.3,-76.966744,0.299,NA,NA,0,NA,NA,0,NA,NA,0,18.001,0.246,2,17.065,0.082,2,NA,NA,0,NA,NA,0,NA,NA,0
163.388748,0.531,-76.989932,0.285,16.973,0.128,1,18.126,0.268,1,NA,NA,0,17.633,0.063,4,16.736,0.115,4,16.089,0.074,3,NA,NA,0,NA,NA,0
163.394885,0.398,-77.10824,0.38,NA,NA,0,NA,NA,0,NA,NA,0,18.295,0.122,2,16.71,0.067,2,15.72,0.12,1,NA,NA,0,NA,NA,0
163.398271,0.547,-77.245012,0.184,16.356,0.05,2,17.857,0.021,2,NA,NA,0,17.243,0.046,5,15.554,0.023,5,14.593,0.051,5,NA,NA,0,NA,NA,0
163.400053,0.507,-77.009547,0.347,17.059,0.133,1,18.152,0.271,1,NA,NA,0,17.876,0.249,3,16.702,0.039,3,16.229,0.04,3,NA,NA,0,NA,NA,0
163.403865,0.538,-77.40814,0.4,16.093,0.113,4,17.507,0.054,4,NA,NA,0,16.875,0.084,6,15.407,0.066,6,14.648,0.077,6,NA,NA,0,NA,NA,0
163.408172,0.429,-77.379177,0.448,NA,NA,0,NA,NA,0,NA,NA,0,17.899,0.184,4,16.365,0.068,4,15.537,0.126,3,NA,NA,0,NA,NA,0
163.416953,0.326,-76.965906,0.232,12.831,0.061,7,14.067,0.038,7,NA,NA,0,13.483,0.014,7,12.416,0.019,7,11.883,0.051,7,11.598,0.144,2,NA,NA,0
163.43332,0.679,-77.378969,0.523,16.45,0.066,3,17.769,0.072,3,NA,NA,0,17.101,0.1,5,15.81,0.046,5,14.743,0.094,5,NA,NA,0,NA,NA,0
163.436663,0.328,-76.955954,0.228,15.743,0.047,5,16.816,0.055,5,NA,NA,0,16.331,0.042,6,15.39,0.037,6,14.878,0.06,6,NA,NA,0,NA,NA,0
163.438722,0.547,-76.978131,0.266,15.221,0.087,5,16.703,0.067,5,NA,NA,0,16.014,0.055,7,14.718,0.043,7,14.01,0.06,7,14.385,7.303,1,NA,NA,0
163.440162,0.647,-77.284346,0.23,NA,NA,0,NA,NA,0,NA,NA,0,17.858,0.203,4,16.254,0.072,4,15.295,0.129,4,NA,NA,0,NA,NA,0
163.455654,0.569,-77.303101,0.376,14.678,0.091,6,16.33,0.144,6,NA,NA,0,15.508,0.044,7,14.03,0.028,7,13.144,0.05,7,12.612,0.02,2,NA,NA,0
163.45578,0.731,-76.993041,0.272,16.854,0.086,2,18.605,0.018,2,NA,NA,0,17.704,0.041,4,16.384,0.089,4,15.862,0.162,4,NA,NA,0,NA,NA,0
163.45849,0.985,-77.416364,0.529,NA,NA,0,NA,NA,0,NA,NA,0,18.795,0.37,1,16.89,0.138,1,16.662,0.321,1,NA,NA,0,NA,NA,0
163.462659,0.389,-76.970183,0.415,17.097,0.171,1,18,0.303,1,NA,NA,0,17.712,0.106,4,16.498,0.121,4,16.049,0.22,3,NA,NA,0,NA,NA,0
163.464203,0.431,-77.018871,0.264,NA,NA,0,NA,NA,0,NA,NA,0,17.827,0.072,4,16.774,0.13,4,16.312,0.169,3,NA,NA,0,NA,NA,0
163.465424,0.636,-77.386823,0.387,16.995,0.143,1,18.212,0.302,1,NA,NA,0,17.918,0.209,4,16.487,0.097,4,15.831,0.222,4,NA,NA,0,NA,NA,0
163.473771,0.19,-77.222852,0.369,NA,NA,0,NA,NA,0,NA,NA,0,18.357,0.148,4,16.378,0.064,4,15.108,0.098,4,NA,NA,0,NA,NA,0
163.483385,0.376,-77.376529,0.326,15.858,0.044,4,17.237,0.266,4,NA,NA,0,16.549,0.049,4,15.389,0.058,4,14.71,0.028,4,NA,NA,0,NA,NA,0
163.487175,0.39,-77.381719,0.408,16.236,0.013,2,17.825,0.013,2,NA,NA,0,16.924,0.085,7,15.606,0.071,7,14.902,0.102,7,NA,NA,0,NA,NA,0
163.489484,0.356,-77.305619,0.233,15.142,0.078,5,16.514,0.04,5,NA,NA,0,15.887,0.057,7,14.595,0.037,7,13.827,0.084,7,NA,NA,0,NA,NA,0
163.491995,0.36,-77.341629,0.285,14.503,0.076,6,16.829,0.138,6,NA,NA,0,15.656,0.041,7,13.638,0.031,7,12.482,0.054,7,11.866,0.049,1,NA,NA,0
163.4991,0.418,-77.030743,0.374,NA,NA,0,NA,NA,0,NA,NA,0,18.339,0.096,3,17.097,0.161,3,16.433,0.057,2,NA,NA,0,NA,NA,0
163.499801,0.495,-76.973161,0.367,NA,NA,0,NA,NA,0,NA,NA,0,17.783,0.13,4,16.661,0.244,4,16.029,0.073,3,NA,NA,0,NA,NA,0
163.51612,0.647,-77.38697,0.547,NA,NA,0,NA,NA,0,NA,NA,0,17.578,0.081,3,16.548,0.21,3,15.579,0.126,1,NA,NA,0,NA,NA,0
163.522145,0.451,-77.006238,0.199,15.769,0.063,3,17.344,0.031,3,NA,NA,0,16.512,0.036,6,15.231,0.024,6,14.618,0.065,6,NA,NA,0,NA,NA,0
163.527311,0.224,-76.981497,0.24,NA,NA,0,NA,NA,0,NA,NA,0,18.224,0.142,2,16.955,0.016,2,16.324,0.013,2,NA,NA,0,NA,NA,0
163.530736,0.42,-76.955942,0.267,NA,NA,0,NA,NA,0,NA,NA,0,17.861,0.111,3,17.007,0.134,3,16.433,0.209,3,NA,NA,0,NA,NA,0
163.530793,0.442,-77.283545,0.411,16.352,0.052,4,17.8,0.103,4,NA,NA,0,17.067,0.044,4,15.716,0.034,4,14.983,0.135,4,NA,NA,0,NA,NA,0
163.535417,0.838,-77.379223,0.463,16.832,0.121,3,17.883,0.241,3,NA,NA,0,17.575,0.08,4,16.393,0.105,4,15.841,0.18,4,NA,NA,0,NA,NA,0
163.536439,0.481,-77.426647,0.545,16.314,0.046,3,17.66,0.266,3,NA,NA,0,17.028,0.1,5,15.801,0.079,5,15.274,0.063,3,NA,NA,0,NA,NA,0
163.541064,0.451,-77.081408,0.356,NA,NA,0,NA,NA,0,NA,NA,0,18.487,0.291,2,17.154,0.099,2,16.335,0.11,2,NA,NA,0,NA,NA,0
163.551748,0.065,-77.333336,0.176,NA,NA,0,NA,NA,0,NA,NA,0,18.197,0.222,1,17.13,0.171,1,16.749,0.332,1,NA,NA,0,NA,NA,0
163.556448,0.592,-77.403478,0.517,13.913,0.13,7,14.872,0.121,7,NA,NA,0,14.421,0.097,7,13.605,0.071,7,13.125,0.085,7,13.034,0.058,2,NA,NA,0
163.559368,0.351,-77.042139,0.172,NA,NA,0,NA,NA,0,NA,NA,0,17.857,0.131,3,16.231,0.078,3,15.388,0.08,3,NA,NA,0,NA,NA,0
163.566085,0.425,-76.945438,0.261,16.656,0.206,3,17.865,0.177,3,NA,NA,0,17.14,0.05,4,16.09,0.036,4,15.601,0.132,4,NA,NA,0,NA,NA,0
163.568607,0.493,-77.092222,0.339,16.92,0.126,1,18.296,0.33,1,NA,NA,0,17.642,0.298,4,16.426,0.098,4,15.627,0.115,4,NA,NA,0,NA,NA,0
163.571737,0.464,-76.989862,0.189,NA,NA,0,NA,NA,0,NA,NA,0,18.216,0.143,2,17.076,0.013,2,16.4,0.017,2,NA,NA,0,NA,NA,0
163.574998,0.4,-77.019984,0.185,NA,NA,0,NA,NA,0,NA,NA,0,17.913,0.096,4,16.796,0.192,4,16.165,0.14,3,NA,NA,0,NA,NA,0
163.580365,0.128,-77.026014,0.203,NA,NA,0,NA,NA,0,NA,NA,0,18.571,0.249,1,17.128,0.153,1,NA,NA,0,NA,NA,0,NA,NA,0
163.580461,0.589,-76.957017,0.473,17.113,0.042,2,17.982,0.477,2,NA,NA,0,17.689,0.1,4,16.744,0.073,4,16.137,0.079,3,NA,NA,0,NA,NA,0
163.583534,0.582,-77.339365,0.529,NA,NA,0,NA,NA,0,NA,NA,0,18.359,0.064,2,16.987,0.029,2,16.383,0.212,1,NA,NA,0,NA,NA,0
163.595584,0.598,-77.039215,0.336,17.041,0.024,2,18.026,0.432,2,NA,NA,0,17.794,0.112,4,16.583,0.118,4,15.869,0.171,3,NA,NA,0,NA,NA,0
163.601134,0.582,-77.397229,0.451,14.686,0.02,4,16.664,0.054,4,NA,NA,0,15.667,0.055,7,13.831,0.038,7,12.843,0.077,7,12.309,0.046,2,NA,NA,0
163.601398,0.725,-77.10018,0.355,NA,NA,0,NA,NA,0,NA,NA,0,19.095,0.435,1,17.404,0.197,1,16.998,0.391,1,NA,NA,0,NA,NA,0
163.604717,0.453,-77.07643,0.206,15.644,0.097,5,16.686,0.089,5,NA,NA,0,16.278,0.121,6,15.266,0.03,6,14.738,0.046,6,NA,NA,0,NA,NA,0
163.610956,0.452,-77.059997,0.236,16.547,0.022,3,17.628,0.156,3,NA,NA,0,17.27,0.039,4,16.124,0.068,4,15.451,0.054,4,NA,NA,0,NA,NA,0
163.61634,0.304,-76.995489,0.447,17,0.129,1,18.284,0.276,1,NA,NA,0,17.728,0.123,4,16.786,0.16,4,16.323,0.12,3,NA,NA,0,NA,NA,0
163.627047,0.482,-77.422717,0.334,NA,NA,0,NA,NA,0,NA,NA,0,17.977,0.086,3,16.427,0.075,3,15.624,0.008,2,NA,NA,0,NA,NA,0
163.631284,0.875,-77.170288,0.293,16.808,0.108,1,18.357,0.307,1,NA,NA,0,17.673,0.462,4,16.377,0.03,3,15.374,0.105,4,NA,NA,0,NA,NA,0
163.633723,0.46,-77.404551,0.408,NA,NA,0,NA,NA,0,NA,NA,0,17.38,0.075,4,15.705,0.055,4,14.859,0.049,4,NA,NA,0,NA,NA,0
163.637168,0.457,-77.362335,0.523,13.687,0.079,7,14.809,0.068,7,NA,NA,0,14.292,0.023,7,13.313,0.028,7,12.762,0.063,7,12.461,0.115,2,NA,NA,0
163.638363,0.24,-76.936775,0.279,15.64,0.035,4,17.278,0.136,4,NA,NA,0,16.359,0.106,7,15.15,0.06,7,14.607,0.091,7,NA,NA,0,NA,NA,0
163.643015,0.337,-76.948548,0.364,15.377,0.054,6,16.427,0.088,6,NA,NA,0,15.91,0.062,7,15.134,0.021,7,14.714,0.13,7,NA,NA,0,NA,NA,0
163.649501,0.51,-77.033144,0.247,14.26,0.07,7,15.202,0.076,7,NA,NA,0,14.792,0.035,7,13.932,0.025,7,13.514,0.057,7,13.293,0.124,2,NA,NA,0
163.65555,0.412,-77.038372,0.237,NA,NA,0,NA,NA,0,NA,NA,0,18.128,0.107,2,16.823,0.062,2,15.892,0.012,2,NA,NA,0,NA,NA,0
163.657983,0.458,-77.385116,0.395,15.402,0.039,4,17.384,0.126,4,NA,NA,0,16.434,0.078,7,14.554,0.066,7,13.494,0.07,7,13.061,0.144,1,NA,NA,0
163.663347,0.646,-77.458313,0.533,16.947,0.15,1,17.927,0.333,1,NA,NA,0,17.6,0.238,3,16.558,0.108,3,15.798,0.135,2,NA,NA,0,NA,NA,0
163.665743,0.506,-77.237531,0.309,15.505,0.064,4,17.546,0.161,4,NA,NA,0,16.636,0.063,6,14.467,0.033,6,13.115,0.063,6,12.358,0.079,1,NA,NA,0
163.666421,0.625,-77.347223,0.564,13.463,0.078,7,14.627,0.065,7,NA,NA,0,14.102,0.023,7,13.052,0.037,7,12.491,0.063,7,12.258,0.105,2,NA,NA,0
163.676414,0.436,-77.394328,0.353,15.459,0.087,6,16.518,0.099,6,NA,NA,0,15.988,0.069,7,15.163,0.033,7,14.686,0.118,7,NA,NA,0,NA,NA,0
163.681767,0.464,-77.257896,0.247,NA,NA,0,NA,NA,0,NA,NA,0,18.063,0.147,4,15.971,0.029,4,14.781,0.035,4,NA,NA,0,NA,NA,0
163.682769,0.577,-76.928301,0.46,16.631,0.052,2,17.853,0.046,2,NA,NA,0,17.137,0.139,5,16.164,0.06,5,15.491,0.086,4,NA,NA,0,NA,NA,0
163.684974,0.027,-76.970458,0.167,NA,NA,0,NA,NA,0,NA,NA,0,18.314,0.19,1,17.296,0.18,1,NA,NA,0,NA,NA,0,NA,NA,0
163.688401,0.347,-77.034212,0.259,NA,NA,0,NA,NA,0,NA,NA,0,18.211,0.007,2,17.031,0.059,2,16.248,0.026,2,NA,NA,0,NA,NA,0
163.690873,0.467,-77.022157,0.239,16.332,0.092,4,17.828,0.181,4,NA,NA,0,17.123,0.027,5,15.71,0.088,5,14.999,0.062,5,NA,NA,0,NA,NA,0
163.692709,0.374,-77.027885,0.372,17.116,0.039,3,17.987,0.104,4,NA,NA,0,17.545,0.01,4,16.634,0.219,4,16.134,0.054,3,NA,NA,0,NA,NA,0
163.693737,0.674,-77.372262,0.526,14.43,0.074,7,15.449,0.101,7,NA,NA,0,14.99,0.048,7,14.113,0.029,7,13.621,0.07,7,13.492,0.205,1,NA,NA,0
163.69681,1.145,-76.948233,0.354,16.449,0.083,1,17.706,0.17,1,NA,NA,0,17.098,0.063,1,16.058,0.081,1,NA,NA,0,NA,NA,0,NA,NA,0
163.712422,0.279,-77.071307,0.345,15.421,0.083,5,16.606,0.123,5,NA,NA,0,16.016,0.039,7,15.032,0.083,7,14.412,0.045,7,NA,NA,0,NA,NA,0
163.713587,0.268,-76.936378,0.298,NA,NA,0,NA,NA,0,NA,NA,0,18.288,0.186,1,17.349,0.211,1,NA,NA,0,NA,NA,0,NA,NA,0
163.716509,0.365,-76.969987,0.231,NA,NA,0,NA,NA,0,NA,NA,0,17.404,0.039,3,15.631,0.022,3,14.909,0.066,3,NA,NA,0,NA,NA,0
163.719708,0.543,-77.368847,0.507,16.607,0.133,1,18.294,0.392,1,NA,NA,0,18.055,0.194,3,16.261,0.149,3,15.476,0.107,3,NA,NA,0,NA,NA,0
163.7221,0.339,-76.966107,0.21,15.593,0.107,6,16.479,0.111,6,NA,NA,0,16.14,0.062,6,15.319,0.096,6,14.864,0.101,6,NA,NA,0,NA,NA,0
163.725303,0.431,-77.031572,0.24,NA,NA,0,NA,NA,0,NA,NA,0,18.091,0.247,2,16.894,0.023,2,16.22,0.195,1,NA,NA,0,NA,NA,0
163.731346,0.446,-77.065134,0.237,16.397,0.064,3,17.781,0.12,3,NA,NA,0,17.176,0.118,6,15.772,0.07,6,15.006,0.058,6,NA,NA,0,NA,NA,0
163.732253,0.352,-77.049727,0.322,16.863,0.159,2,18.044,0.078,2,NA,NA,0,17.479,0.067,3,16.27,0.081,3,15.718,0.089,3,NA,NA,0,NA,NA,0
163.74547,0.623,-77.036243,0.514,17.292,0.173,1,17.966,0.21,1,NA,NA,0,17.885,0.079,3,16.646,0.031,3,16.039,0.28,2,NA,NA,0,NA,NA,0
163.746516,0.331,-77.388224,0.33,NA,NA,0,NA,NA,0,NA,NA,0,17.252,0.115,4,15.714,0.007,4,14.943,0.055,4,NA,NA,0,NA,NA,0
163.746717,0.507,-77.041573,0.38,13.674,0.074,6,14.6,0.037,6,NA,NA,0,14.177,0.012,6,13.356,0.019,6,12.897,0.053,6,12.594,0.21,2,NA,NA,0
163.751168,0.34,-77.42954,0.343,16.06,0.059,3,17.245,0.071,3,NA,NA,0,16.681,0.07,5,15.528,0.083,5,14.793,0.073,5,NA,NA,0,NA,NA,0
163.753412,0.498,-76.92438,0.568,16.131,0.034,3,17.1,0.12,3,NA,NA,0,16.655,0.068,3,15.765,0.101,3,15.406,0.058,3,NA,NA,0,NA,NA,0
163.769875,0.636,-77.466313,0.548,15.83,0.117,4,17.074,0.275,4,NA,NA,0,16.59,0.127,6,15.346,0.041,6,14.732,0.01,6,NA,NA,0,NA,NA,0
163.769947,0.547,-77.306603,0.423,16.381,0.095,3,17.706,0.358,3,NA,NA,0,17.022,0.057,6,15.81,0.078,6,15.222,0.088,6,NA,NA,0,NA,NA,0
163.770942,0.605,-77.416943,0.686,16.555,0.094,1,17.781,0.19,1,NA,NA,0,17.565,0.071,2,16.456,0.123,2,15.734,0.113,2,NA,NA,0,NA,NA,0
163.772236,0.435,-76.998677,0.343,NA,NA,0,NA,NA,0,NA,NA,0,17.394,0.035,2,16.021,0.087,2,15.43,0.104,2,NA,NA,0,NA,NA,0
163.777765,0.093,-77.286518,0.237,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,17,0.151,1,16.029,0.173,1,NA,NA,0,NA,NA,0
163.782388,0.534,-77.448705,0.475,16.155,0.138,3,17.254,0.123,3,NA,NA,0,16.771,0.126,7,15.541,0.068,7,14.928,0.066,7,NA,NA,0,NA,NA,0
163.787864,0.707,-77.333459,0.435,NA,NA,0,NA,NA,0,NA,NA,0,17.598,0.146,3,16.516,0.021,3,16.09,0.053,3,NA,NA,0,NA,NA,0
163.801863,0.426,-77.314622,0.391,16.099,0.007,3,17.523,0.081,3,NA,NA,0,16.848,0.079,5,15.557,0.083,5,14.942,0.116,5,NA,NA,0,NA,NA,0
163.805428,0.471,-77.429258,0.38,15.455,0.067,4,16.799,0.194,4,NA,NA,0,16.254,0.056,6,14.912,0.069,6,14.254,0.044,6,NA,NA,0,NA,NA,0
163.806621,0.747,-77.462804,0.83,NA,NA,0,NA,NA,0,NA,NA,0,18.69,0.433,1,17.365,0.233,1,NA,NA,0,NA,NA,0,NA,NA,0
163.807247,0.417,-76.954127,0.305,16.438,0.056,3,17.915,0.166,3,NA,NA,0,17.087,0.064,3,16.005,0.019,3,15.383,0.016,2,NA,NA,0,NA,NA,0
163.811901,0.55,-76.989377,0.328,14.726,0.068,6,16.149,0.102,6,NA,NA,0,15.476,0.033,6,14.218,0.023,6,13.546,0.076,6,13.157,0.163,2,NA,NA,0
163.818535,0.472,-76.994657,0.293,14.404,0.081,6,16.23,0.106,6,NA,NA,0,15.296,0.021,6,13.745,0.017,6,12.917,0.061,6,12.384,0.179,2,NA,NA,0
