radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
69.371024,0.107,15.797992,0.527,NA,NA,0,NA,NA,0,NA,NA,0,18.684,0.277,1,17.245,0.197,1,NA,NA,0,NA,NA,0,NA,NA,0
69.373868,0.285,15.840577,0.395,16.232,0.114,6,17.183,0.108,6,NA,NA,0,16.635,0.048,5,15.943,0.069,5,15.585,0.141,5,NA,NA,0,NA,NA,0
69.376188,0.559,15.731812,0.463,17.282,0.209,1,18.438,0.345,1,NA,NA,0,17.666,0.14,4,16.803,0.07,4,16.232,0.205,3,NA,NA,0,NA,NA,0
69.377461,0.364,15.693093,0.217,15.278,0.076,6,16.184,0.057,6,NA,NA,0,15.699,0.022,5,15.023,0.041,5,14.674,0.099,5,NA,NA,0,NA,NA,0
69.378479,0.271,15.758137,0.255,13.789,0.038,6,15.176,0.043,6,NA,NA,0,14.422,0.02,5,13.324,0.066,5,12.781,0.07,5,12.371,0.076,4,NA,NA,0
69.379046,0.331,15.803615,0.408,16.698,0.104,5,17.785,0.12,5,NA,NA,0,17.176,0.067,5,16.3,0.087,5,15.983,0.205,4,NA,NA,0,NA,NA,0
69.38402,0.213,15.726208,0.2,15.739,0.093,6,17.082,0.066,6,NA,NA,0,16.344,0.03,5,15.265,0.065,5,14.702,0.054,5,NA,NA,0,NA,NA,0
69.384631,0.308,15.698268,0.285,14.406,0.044,6,15.436,0.046,6,NA,NA,0,14.874,0.012,5,14.071,0.061,5,13.684,0.069,5,13.401,0.096,2,NA,NA,0
69.389086,0.283,15.8516,0.232,15.994,0.064,6,16.903,0.111,6,NA,NA,0,16.409,0.023,5,15.712,0.04,5,15.394,0.107,5,NA,NA,0,NA,NA,0
69.390133,0.352,15.736649,0.53,NA,NA,0,NA,NA,0,NA,NA,0,18.056,0.191,2,17.411,0.222,1,NA,NA,0,NA,NA,0,NA,NA,0
69.390513,0.325,15.750888,0.17,16.035,0.072,6,16.977,0.085,6,NA,NA,0,16.477,0.027,5,15.781,0.063,5,15.453,0.101,5,NA,NA,0,NA,NA,0
69.395922,0.535,15.809966,0.411,16.811,0.116,5,18.062,0.182,5,NA,NA,0,17.406,0.165,5,16.406,0.088,5,15.808,0.122,5,NA,NA,0,NA,NA,0
69.396577,0.561,15.851574,0.465,17.148,0.204,1,17.841,0.218,1,NA,NA,0,17.594,0.039,5,16.72,0.066,5,16.121,0.129,5,NA,NA,0,NA,NA,0
69.398808,0.48,15.867618,0.374,17.057,0.056,4,17.964,0.129,4,NA,NA,0,17.473,0.149,5,16.435,0.048,5,16.066,0.094,4,NA,NA,0,NA,NA,0
69.400821,0.344,15.839956,0.209,13.881,0.021,6,14.715,0.049,6,NA,NA,0,14.247,0.024,5,13.652,0.026,5,13.345,0.029,5,13.21,0.186,3,NA,NA,0
69.401212,0.418,15.798622,0.353,NA,NA,0,NA,NA,0,NA,NA,0,17.992,0.215,3,17.19,0.131,3,16.115,0.17,1,NA,NA,0,NA,NA,0
69.40252,0.21,15.793367,0.142,15.939,0.102,6,16.94,0.088,6,NA,NA,0,16.353,0.032,5,15.679,0.083,5,15.256,0.121,5,NA,NA,0,NA,NA,0
69.403823,0.516,15.899496,0.48,NA,NA,0,NA,NA,0,NA,NA,0,18.102,0.079,3,17.132,0.121,3,16.854,0.313,1,NA,NA,0,NA,NA,0
69.409458,0.67,15.804554,0.207,14.737,0.036,6,15.767,0.027,6,NA,NA,0,15.204,0.012,5,14.359,0.053,5,13.897,0.031,5,13.326,0.148,1,NA,NA,0
69.411583,0.491,15.901677,0.442,NA,NA,0,NA,NA,0,NA,NA,0,18.204,0.124,4,16.755,0.175,4,15.851,0.192,4,NA,NA,0,NA,NA,0
69.411984,0.335,15.694104,0.341,14.234,0.035,6,15.704,0.039,6,NA,NA,0,14.899,0.019,5,13.743,0.072,5,13.172,0.093,5,12.764,0.054,4,NA,NA,0
69.414425,0.025,15.655653,0.853,17.445,0.225,1,17.977,0.212,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
69.416262,0.637,15.889923,0.133,NA,NA,0,NA,NA,0,NA,NA,0,18.673,0.286,1,17.662,0.272,1,NA,NA,0,NA,NA,0,NA,NA,0
69.418897,0.429,15.840883,0.421,16.843,0.054,4,17.839,0.307,4,NA,NA,0,17.311,0.057,5,16.475,0.099,5,15.986,0.059,4,NA,NA,0,NA,NA,0
69.419963,0.397,15.75253,0.344,17.63,0.228,1,17.99,0.22,1,NA,NA,0,17.832,0.049,4,17.071,0.135,4,16.512,0.025,2,NA,NA,0,NA,NA,0
69.419981,0.288,15.90784,0.249,14.297,0.035,6,15.241,0.041,6,NA,NA,0,14.705,0.025,5,13.998,0.032,5,13.652,0.039,5,13.542,0.05,2,NA,NA,0
69.420439,0.265,15.692265,0.398,16.112,0.095,6,17.254,0.126,6,NA,NA,0,16.635,0.043,5,15.796,0.053,5,15.361,0.154,5,NA,NA,0,NA,NA,0
69.42202,0.44,15.85512,0.425,16.547,0.07,6,17.533,0.092,6,NA,NA,0,17.083,0.05,5,16.291,0.121,5,15.864,0.07,5,NA,NA,0,NA,NA,0
69.422205,0.173,15.882573,0.156,15.485,0.058,6,16.757,0.081,6,NA,NA,0,16.051,0.035,5,15.058,0.045,5,14.528,0.024,5,NA,NA,0,NA,NA,0
69.423743,0.231,15.928992,0.224,14.868,0.023,6,15.566,0.028,6,NA,NA,0,15.178,0.037,5,14.676,0.033,5,14.4,0.043,5,NA,NA,0,NA,NA,0
69.424983,0.353,15.792929,0.273,16.328,0.087,6,17.227,0.131,6,NA,NA,0,16.703,0.039,5,16.064,0.083,5,15.646,0.148,5,NA,NA,0,NA,NA,0
69.429514,0.358,15.876341,0.291,16.203,0.097,6,17.843,0.142,6,NA,NA,0,17.026,0.1,5,15.605,0.08,4,14.864,0.092,5,NA,NA,0,NA,NA,0
69.430126,0.461,15.602132,0.388,14.372,0.032,6,15.26,0.059,6,NA,NA,0,14.779,0.028,5,14.112,0.061,5,13.793,0.073,5,13.356,0.035,3,NA,NA,0
69.433614,0.336,15.716587,0.23,16.008,0.055,6,17.195,0.125,6,NA,NA,0,16.57,0.026,5,15.622,0.094,5,15.109,0.042,5,NA,NA,0,NA,NA,0
69.436893,0.482,15.719723,0.462,16.52,0.112,6,17.462,0.103,6,NA,NA,0,16.92,0.036,5,16.202,0.046,5,15.951,0.189,4,NA,NA,0,NA,NA,0
69.437309,0.282,15.738741,0.272,16.163,0.041,6,17.558,0.178,6,NA,NA,0,16.851,0.091,5,15.632,0.104,5,15.086,0.101,5,NA,NA,0,NA,NA,0
69.437927,0.386,15.929077,0.27,16.839,0.123,3,17.899,0.158,3,NA,NA,0,17.435,0.08,5,16.393,0.084,5,15.902,0.178,5,NA,NA,0,NA,NA,0
69.438203,0.317,15.788186,0.253,16.17,0.084,6,16.938,0.096,6,NA,NA,0,16.515,0.031,5,15.892,0.08,5,15.571,0.066,5,NA,NA,0,NA,NA,0
69.440554,0.462,15.6052,0.433,17.006,0.074,3,18.032,0.1,3,NA,NA,0,17.541,0.046,4,16.689,0.08,4,16.124,0.228,2,NA,NA,0,NA,NA,0
69.441003,0.606,15.938993,0.374,17.263,0.193,1,18.489,0.359,1,NA,NA,0,17.634,0.042,5,16.82,0.058,5,16.225,0.039,2,NA,NA,0,NA,NA,0
69.442017,0.184,15.764906,0.178,10.82,0.032,10,12.06,0.037,6,NA,NA,0,11.384,0.032,5,10.393,0.055,9,9.912,0.076,4,9.511,0.052,4,NA,NA,0
69.442745,0.739,15.968573,0.551,NA,NA,0,NA,NA,0,NA,NA,0,18.281,0.036,2,17.264,0.054,2,NA,NA,0,NA,NA,0,NA,NA,0
69.444512,0.482,15.735375,0.174,NA,NA,0,NA,NA,0,NA,NA,0,18.411,0.215,1,17.4,0.226,1,NA,NA,0,NA,NA,0,NA,NA,0
69.444839,0.113,15.855753,0.245,NA,NA,0,NA,NA,0,NA,NA,0,18.19,0.172,1,17.39,0.201,1,NA,NA,0,NA,NA,0,NA,NA,0
69.445096,0.501,15.646656,0.414,16.675,0.182,6,17.508,0.105,6,NA,NA,0,17.023,0.054,5,16.472,0.084,5,16.013,0.206,4,NA,NA,0,NA,NA,0
69.44554,0.262,15.759537,0.213,14.974,0.05,5,16.222,0.041,5,NA,NA,0,15.561,0.008,2,14.546,0.017,2,14.074,0.031,2,NA,NA,0,NA,NA,0
69.446711,0.403,15.873018,0.494,16.809,0.176,6,17.716,0.238,6,NA,NA,0,17.296,0.042,5,16.43,0.05,4,15.99,0.165,5,NA,NA,0,NA,NA,0
69.448071,0.432,15.599646,0.241,16.241,0.049,6,17.531,0.21,6,NA,NA,0,16.821,0.073,5,15.87,0.047,5,15.365,0.063,5,NA,NA,0,NA,NA,0
69.448441,0.627,15.724847,0.464,17.041,0.12,2,17.917,0.186,2,NA,NA,0,17.432,0.03,5,16.599,0.103,5,16.167,0.115,5,NA,NA,0,NA,NA,0
69.450109,0.296,15.750713,0.167,12.991,0.042,6,14.505,0.043,6,NA,NA,0,13.674,0.019,5,12.472,0.072,5,11.868,0.072,5,11.446,0.078,4,NA,NA,0
69.450981,0.823,15.9506,0.499,NA,NA,0,NA,NA,0,NA,NA,0,18.177,0.054,2,17.065,0.062,2,16.037,0.177,1,NA,NA,0,NA,NA,0
69.452389,0.292,15.60604,0.171,17.016,0.173,1,17.914,0.218,1,NA,NA,0,17.677,0.037,3,16.91,0.099,3,NA,NA,0,NA,NA,0,NA,NA,0
69.452894,0.416,15.743247,0.432,16.601,0.064,5,17.416,0.1,5,NA,NA,0,17.004,0.048,5,16.289,0.038,5,16.015,0.169,3,NA,NA,0,NA,NA,0
69.453486,0.321,15.928211,0.587,NA,NA,0,NA,NA,0,NA,NA,0,17.681,0.028,3,16.915,0.058,3,16.146,0.17,1,NA,NA,0,NA,NA,0
69.458374,0.338,15.601764,0.169,NA,NA,0,NA,NA,0,NA,NA,0,18.163,0.182,1,17.266,0.185,1,NA,NA,0,NA,NA,0,NA,NA,0
69.461852,0.299,15.657069,0.316,15.144,0.046,6,16.796,0.081,6,NA,NA,0,15.857,0.027,5,14.535,0.087,5,13.866,0.101,5,13.361,0.123,2,NA,NA,0
69.463175,0.24,15.736687,0.159,NA,NA,0,NA,NA,0,NA,NA,0,18.076,0.172,1,17.169,0.183,1,NA,NA,0,NA,NA,0,NA,NA,0
69.463836,0.58,15.910288,0.373,NA,NA,0,NA,NA,0,NA,NA,0,17.609,0.069,5,16.808,0.143,5,16.228,0.257,2,NA,NA,0,NA,NA,0
69.464467,0.233,15.881978,0.222,14.031,0.03,6,15.251,0.034,6,NA,NA,0,14.598,0.017,5,13.611,0.043,5,13.159,0.04,5,12.788,0.044,3,NA,NA,0
69.465246,0.34,15.858049,0.428,14.917,0.055,6,16.249,0.029,6,NA,NA,0,15.539,0.054,5,14.433,0.053,5,13.905,0.044,5,13.31,0.003,2,NA,NA,0
69.468314,0.432,15.930009,0.387,NA,NA,0,NA,NA,0,NA,NA,0,17.877,0.108,5,16.684,0.229,5,16.123,0.14,4,NA,NA,0,NA,NA,0
69.469481,0.309,15.660626,0.335,NA,NA,0,NA,NA,0,NA,NA,0,17.953,0.117,4,17.047,0.104,3,16.061,0.045,2,NA,NA,0,NA,NA,0
69.470812,0.36,15.796056,0.241,16.195,0.054,6,17.34,0.09,6,NA,NA,0,16.592,0.046,5,15.825,0.069,5,15.514,0.075,5,NA,NA,0,NA,NA,0
69.471994,0.227,15.942526,0.243,15.771,0.092,6,16.789,0.088,6,NA,NA,0,16.252,0.057,5,15.507,0.032,5,15.143,0.081,5,NA,NA,0,NA,NA,0
69.472214,0.511,15.88211,0.394,17.323,0.049,2,18.148,0.129,2,NA,NA,0,17.65,0.018,3,17.008,0.085,3,NA,NA,0,NA,NA,0,NA,NA,0
69.472439,0.339,15.889684,0.254,15.528,0.035,6,16.471,0.043,6,NA,NA,0,15.951,0.016,5,15.232,0.044,5,14.929,0.064,5,NA,NA,0,NA,NA,0
69.473856,0.406,15.988862,0.391,16.913,0.116,3,18.064,0.088,3,NA,NA,0,17.516,0.057,5,16.389,0.141,5,15.81,0.052,5,NA,NA,0,NA,NA,0
69.476359,0.538,15.56947,0.501,NA,NA,0,NA,NA,0,NA,NA,0,18.037,0.07,2,17.038,0.128,2,16.379,0.216,1,NA,NA,0,NA,NA,0
69.47842,0.558,15.810515,0.381,17.078,0.111,5,18.043,0.158,5,NA,NA,0,17.413,0.108,5,16.7,0.171,5,16.265,0.276,3,NA,NA,0,NA,NA,0
69.478453,0.262,15.82278,0.326,16.346,0.036,5,17.711,0.175,5,NA,NA,0,16.997,0.071,5,15.979,0.048,5,15.457,0.102,5,NA,NA,0,NA,NA,0
69.478981,0.357,15.952914,0.494,16.819,0.053,5,17.963,0.246,5,NA,NA,0,17.317,0.077,5,16.542,0.062,5,16,0.222,4,NA,NA,0,NA,NA,0
69.480145,0.363,15.75836,0.343,15.091,0.057,6,15.935,0.069,6,NA,NA,0,15.463,0.033,5,14.805,0.031,5,14.512,0.045,5,NA,NA,0,NA,NA,0
69.482269,0.434,15.602891,0.406,14.579,0.044,6,15.448,0.082,6,NA,NA,0,14.947,0.022,5,14.337,0.045,5,14.037,0.056,5,13.595,0.183,1,NA,NA,0
69.483724,0.456,15.866185,0.247,13.939,0.017,6,14.784,0.042,6,NA,NA,0,14.29,0.021,5,13.678,0.022,5,13.368,0.024,5,13.16,0.08,3,NA,NA,0
69.483785,0.85,15.699594,0.52,NA,NA,0,NA,NA,0,NA,NA,0,18.262,0.003,2,17.251,0.173,2,NA,NA,0,NA,NA,0,NA,NA,0
69.483814,0.47,15.906373,0.307,17.28,0.093,3,18.018,0.179,3,NA,NA,0,17.629,0.073,5,16.892,0.129,5,16.371,0.236,1,NA,NA,0,NA,NA,0
69.485602,0.556,15.6144,0.386,16.835,0.071,6,17.749,0.133,6,NA,NA,0,17.121,0.098,5,16.483,0.052,5,16.29,0.075,4,NA,NA,0,NA,NA,0
69.486654,0.517,15.944219,0.379,17.095,0.15,2,18.026,0.138,2,NA,NA,0,17.626,0.086,5,16.876,0.168,5,16.386,0.156,3,NA,NA,0,NA,NA,0
69.488092,0.51,15.861467,0.398,16.893,0.096,5,17.735,0.078,5,NA,NA,0,17.226,0.07,5,16.534,0.11,5,15.927,0.147,1,NA,NA,0,NA,NA,0
69.488386,0.504,15.95619,0.438,17.352,0.207,3,17.72,0.096,3,NA,NA,0,17.734,0.076,2,17.048,0.056,2,NA,NA,0,NA,NA,0,NA,NA,0
69.489867,0.352,15.635855,0.262,16.273,0.103,5,17.38,0.086,5,NA,NA,0,16.839,0.045,5,15.9,0.085,5,15.338,0.107,5,NA,NA,0,NA,NA,0
69.489977,0.326,15.640204,0.393,15.29,0.055,6,16.544,0.066,6,NA,NA,0,15.875,0.01,5,14.883,0.063,5,14.39,0.06,5,14.094,0.261,1,NA,NA,0
69.492489,0.435,15.957246,0.228,15.443,0.045,6,16.685,0.106,6,NA,NA,0,16.017,0.037,5,15.084,0.047,5,14.594,0.048,5,NA,NA,0,NA,NA,0
69.493347,0.618,15.920311,0.54,17.006,0.084,4,17.864,0.082,4,NA,NA,0,17.44,0.123,5,16.586,0.079,5,16.173,0.14,4,NA,NA,0,NA,NA,0
69.493783,0.468,15.708392,0.413,17.334,0.107,2,18.01,0.094,2,NA,NA,0,17.865,0.165,4,16.902,0.22,4,16.284,0.151,2,NA,NA,0,NA,NA,0
69.493814,0.624,15.87232,0.311,17.028,0.15,1,18.061,0.227,1,NA,NA,0,17.985,0.172,3,17.321,0.02,3,NA,NA,0,NA,NA,0,NA,NA,0
69.493859,0.718,15.975184,0.458,NA,NA,0,NA,NA,0,NA,NA,0,17.855,0.066,4,17.035,0.021,4,16.842,0.347,1,NA,NA,0,NA,NA,0
69.494201,0.284,15.849267,0.227,16.373,0.1,6,17.406,0.158,6,NA,NA,0,16.787,0.073,5,16.06,0.079,5,15.804,0.21,5,NA,NA,0,NA,NA,0
69.494938,0.569,15.696557,0.284,NA,NA,0,NA,NA,0,NA,NA,0,18.225,0.091,3,17.3,0.183,3,NA,NA,0,NA,NA,0,NA,NA,0
69.495974,0.43,15.621382,0.275,16.25,0.103,6,17.257,0.184,6,NA,NA,0,16.703,0.05,5,15.874,0.072,5,15.528,0.073,5,NA,NA,0,NA,NA,0
