radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
81.182904,0.662,1.912331,0.554,15.627,0.139,4,16.406,0.14,4,NA,NA,0,16.012,0.067,4,15.402,0.135,4,15.265,0.094,3,NA,NA,0,NA,NA,0
81.184865,0.659,1.764816,0.251,NA,NA,0,NA,NA,0,NA,NA,0,17.222,0.086,3,15.932,0.041,3,15.444,0.018,3,NA,NA,0,NA,NA,0
81.185527,0.391,1.898047,0.476,15.557,0.093,3,16.471,0.059,3,NA,NA,0,15.929,0.083,4,15.328,0.089,4,15.155,0.093,3,NA,NA,0,NA,NA,0
81.186741,0.59,1.846486,0.394,6.154,0.001,1,6.101,0.001,1,NA,NA,0,6.621,0.001,1,6.111,0.001,1,5.471,0.001,1,5.412,0.001,1,NA,NA,0
81.187484,0.261,1.778177,0.473,15.321,0.054,3,16.086,0.056,3,NA,NA,0,15.715,0.07,3,15.171,0.035,3,14.993,0.097,3,NA,NA,0,NA,NA,0
81.189559,0.51,1.909724,0.252,14.724,0.151,4,15.763,0.071,4,NA,NA,0,15.226,0.08,4,14.433,0.095,4,14.152,0.138,4,NA,NA,0,NA,NA,0
81.196569,0.808,1.730181,0.525,16.749,0.147,2,17.746,0.134,2,NA,NA,0,17.318,0.176,4,16.68,0.063,4,16.672,0.301,1,NA,NA,0,NA,NA,0
81.198551,0.571,1.807769,0.589,16.344,0.225,2,17.495,0.099,2,NA,NA,0,16.834,0.14,1,15.925,0.083,1,14.819,0.065,1,NA,NA,0,NA,NA,0
81.199164,0.381,1.915726,0.506,NA,NA,0,NA,NA,0,NA,NA,0,17.317,0.144,3,16.002,0.039,3,14.874,0.128,3,NA,NA,0,NA,NA,0
81.200136,0.375,1.93452,0.391,15.31,0.119,6,16.086,0.078,6,NA,NA,0,15.648,0.068,6,15.051,0.079,6,14.82,0.029,5,NA,NA,0,NA,NA,0
81.200153,0.457,1.80355,0.66,14.55,0.11,5,15.36,0.038,5,NA,NA,0,14.954,0.072,4,14.269,0.115,4,14.004,0.072,3,13.529,0.094,2,NA,NA,0
81.201166,0.392,1.710518,0.932,NA,NA,0,NA,NA,0,NA,NA,0,17.871,0.187,1,17.066,0.177,1,NA,NA,0,NA,NA,0,NA,NA,0
81.202196,0.557,1.747117,0.46,NA,NA,0,NA,NA,0,NA,NA,0,17.198,0.157,4,16.197,0.084,4,15.841,0.1,4,NA,NA,0,NA,NA,0
81.202854,0.46,1.77441,0.323,NA,NA,0,NA,NA,0,NA,NA,0,17.688,0.204,2,16.329,0.023,2,15.104,0.003,2,NA,NA,0,NA,NA,0
81.210582,0.45,1.745858,0.497,NA,NA,0,NA,NA,0,NA,NA,0,18.302,0.258,1,16.909,0.153,1,15.688,0.152,1,NA,NA,0,NA,NA,0
81.211823,0.568,1.695015,0.563,16.215,0.075,4,17.054,0.247,4,NA,NA,0,16.743,0.135,4,15.957,0.042,4,15.683,0.117,4,NA,NA,0,NA,NA,0
81.213108,0.445,1.900562,0.598,16.031,0.089,4,16.618,0.117,4,NA,NA,0,16.337,0.076,5,15.988,0.095,5,15.962,0.263,4,NA,NA,0,NA,NA,0
81.213212,0.492,1.961974,0.482,16.764,0.117,2,17.475,0.109,2,NA,NA,0,17.166,0.179,2,16.777,0.027,2,NA,NA,0,NA,NA,0,NA,NA,0
81.213308,0.684,1.945249,0.742,16.88,0.09,3,17.464,0.202,3,NA,NA,0,17.145,0.1,3,16.713,0.126,3,16.447,0.128,2,NA,NA,0,NA,NA,0
81.213891,0.32,1.809711,0.348,13.606,0.089,4,14.302,0.066,4,NA,NA,0,13.929,0.084,3,13.409,0.057,3,13.252,0.01,3,13.098,0.068,4,NA,NA,0
81.21421,0.459,1.78078,0.333,NA,NA,0,NA,NA,0,NA,NA,0,17.579,0.126,1,17.046,0.154,1,NA,NA,0,NA,NA,0,NA,NA,0
81.216234,0.477,1.922688,0.474,16.274,0.12,3,17.191,0.168,3,NA,NA,0,16.723,0.108,4,16.041,0.057,4,15.825,0.096,4,NA,NA,0,NA,NA,0
81.221152,0.401,1.710973,0.302,13.747,0.126,8,14.554,0.07,8,NA,NA,0,14.097,0.113,8,13.475,0.096,8,13.263,0.069,8,12.989,0.027,4,NA,NA,0
81.22337,0.544,1.701706,0.392,15.848,0.071,6,16.727,0.079,6,NA,NA,0,16.232,0.081,6,15.574,0.12,6,15.419,0.089,6,NA,NA,0,NA,NA,0
81.225463,0.813,1.682301,0.394,17.019,0.047,2,17.751,0.174,2,NA,NA,0,17.669,0.119,4,16.681,0.035,4,16.298,0.153,4,NA,NA,0,NA,NA,0
81.226315,0.923,1.66701,1.219,15.894,0.043,5,17.302,0.166,5,NA,NA,0,16.586,0.039,4,15.223,0.056,4,14.457,0.029,4,13.431,0.2,1,NA,NA,0
81.226397,0.537,1.97953,0.437,17.052,0.026,3,17.682,0.031,3,NA,NA,0,17.226,0.149,5,16.836,0.089,5,16.881,0.389,1,NA,NA,0,NA,NA,0
81.226791,0.762,1.705335,0.65,17.171,0.071,2,17.901,0.031,2,NA,NA,0,17.832,0.09,3,17.178,0.154,3,NA,NA,0,NA,NA,0,NA,NA,0
81.227279,0.875,1.665127,0.312,16.449,0.056,2,17.448,0.019,2,NA,NA,0,16.919,0.091,1,15.984,0.077,1,NA,NA,0,NA,NA,0,NA,NA,0
81.22734,0.145,1.96897,0.09,10.161,0.073,11,10.342,0.05,11,NA,NA,0,10.214,0.069,7,10.192,0.051,7,10.266,0.046,7,10.276,0.044,4,NA,NA,0
81.228011,0.325,1.828571,0.445,NA,NA,0,NA,NA,0,NA,NA,0,17.295,0.139,1,16.731,0.145,1,16.328,0.271,1,NA,NA,0,NA,NA,0
81.229213,0.447,1.656427,0.373,11.255,0.133,8,11.84,0.081,8,NA,NA,0,11.503,0.116,8,11.086,0.096,8,10.921,0.073,11,10.844,0.091,4,NA,NA,0
81.229395,0.774,1.98536,0.387,15.023,0.132,8,15.81,0.06,8,NA,NA,0,15.349,0.082,8,14.702,0.046,8,14.444,0.07,8,NA,NA,0,NA,NA,0
81.23042,1.033,1.695943,0.327,NA,NA,0,NA,NA,0,NA,NA,0,18.226,0.269,1,16.887,0.172,1,15.908,0.185,1,NA,NA,0,NA,NA,0
81.231263,0.26,1.841905,0.21,13.399,0.125,5,14.297,0.052,5,NA,NA,0,13.8,0.104,4,13.048,0.09,4,12.718,0.077,4,12.398,0.092,4,NA,NA,0
81.232434,0.792,1.785656,0.517,17.275,0.111,2,17.679,0.232,2,NA,NA,0,17.419,0.012,4,17.292,0.252,4,NA,NA,0,NA,NA,0,NA,NA,0
81.232643,0.442,1.93317,0.816,NA,NA,0,NA,NA,0,NA,NA,0,17.988,0.176,1,17.054,0.171,1,NA,NA,0,NA,NA,0,NA,NA,0
81.233257,0.173,1.826962,0.021,NA,NA,0,NA,NA,0,NA,NA,0,17.566,0.157,1,16.617,0.127,1,NA,NA,0,NA,NA,0,NA,NA,0
81.234573,0.575,1.769819,0.456,16.255,0.046,5,17.249,0.207,5,NA,NA,0,16.768,0.127,6,15.875,0.05,6,15.595,0.124,6,NA,NA,0,NA,NA,0
81.235863,0.631,1.824231,0.554,16.191,0.212,3,17.123,0.174,3,NA,NA,0,16.71,0.042,3,15.978,0.111,3,15.644,0.088,3,NA,NA,0,NA,NA,0
81.235904,0.632,1.924267,0.598,16.346,0.075,4,17.161,0.141,4,NA,NA,0,16.714,0.071,6,16.165,0.095,6,15.976,0.234,4,NA,NA,0,NA,NA,0
